,QUARTER,TIME_REMAINING,DENVER_ACTION,LA LAKERS_ACTION,DENVER_SCORE,LA LAKERS_SCORE
387,4,5:35.0,,Offensive rebound by B. Bass,102,85
388,4,5:35.0,,Shooting foul by J. Nurkić (drawn by B. Bass),102,85
389,4,5:35.0,,B. Bass makes free throw 1 of 2,102,86
390,4,5:35.0,,B. Bass makes free throw 2 of 2,102,87
391,4,5:22.0,A. Toupane makes 3-pt jump shot from 24 ft (assist by J. Nurkić),,105,87
392,4,5:15.0,,Personal foul by A. Toupane,105,87
393,4,5:15.0,,K. Bryant misses free throw 1 of 2,105,87
394,4,5:15.0,,Offensive rebound by Team,105,87
395,4,5:15.0,,K. Bryant makes free throw 2 of 2,105,88
396,4,5:07.0,Personal foul by J. Clarkson,,105,88
397,4,5:01.0,D. Augustin makes 3-pt jump shot from 25 ft (assist by J. Nurkić),,108,88
398,4,4:36.0,,K. Bryant misses 3-pt jump shot from 24 ft,108,88
399,4,4:36.0,Defensive rebound by Team,,108,88
400,4,4:21.0,A. Toupane misses 3-pt jump shot from 23 ft,,108,88
401,4,4:20.0,,Defensive rebound by J. Randle,108,88
402,4,4:12.0,,J. Randle makes 2-pt layup from 2 ft,108,90
403,4,3:56.0,J. Nurkić makes 2-pt layup at rim (assist by D. Augustin),,110,90
404,4,3:56.0,Shooting foul by J. Randle (drawn by J. Nurkić),,110,90
405,4,3:56.0,J. Nurkić misses free throw 1 of 1,,110,90
406,4,3:55.0,,Defensive rebound by J. Randle,110,90
407,4,3:36.0,,K. Bryant makes 2-pt layup from 1 ft,110,92
408,4,3:20.0,,Technical foul by J. Clarkson,110,92
409,4,3:20.0,Technical foul by J. Nurkić,,110,92
410,4,3:20.0,Personal foul by J. Clarkson,,110,92
411,4,3:20.0,D. Augustin misses free throw 1 of 2,,110,92
412,4,3:20.0,Offensive rebound by Team,,110,92
413,4,3:20.0,D. Augustin makes free throw 2 of 2,,111,92
414,4,3:11.0,,J. Randle makes 2-pt jump shot from 7 ft,111,94
415,4,2:56.0,Turnover by J. Nurkić (3 sec),,111,94
416,4,2:48.0,,K. Bryant makes 2-pt layup from 1 ft,111,96
417,4,2:48.0,,Shooting foul by A. Toupane (drawn by K. Bryant),111,96
418,4,2:48.0,,K. Bryant makes free throw 1 of 1,111,97
419,4,2:23.0,D. Augustin makes 2-pt layup from 2 ft,,113,97
420,4,2:10.0,,K. Bryant misses 2-pt jump shot from 15 ft,113,97
421,4,2:07.0,Defensive rebound by D. Augustin,,113,97
422,4,1:44.0,J. Lauvergne misses 3-pt jump shot from 25 ft,,113,97
423,4,1:44.0,,Defensive rebound by J. Randle,113,97
424,4,1:44.0,,Personal foul by J. Nurkić,113,97
425,4,1:44.0,,J. Randle misses free throw 1 of 2,113,97
426,4,1:44.0,,Offensive rebound by Team,113,97
427,4,1:44.0,,M. World Peace enters the game for K. Bryant,113,97
428,4,1:44.0,G. Harris enters the game for A. Toupane,,113,97
429,4,1:44.0,,J. Randle makes free throw 2 of 2,113,98
430,4,1:22.0,G. Harris misses 3-pt jump shot from 23 ft,,113,98
431,4,1:22.0,Offensive rebound by Team,,113,98
432,4,1:22.0,,Loose ball foul by M. World Peace,113,98
433,4,1:22.0,J. Nurkić makes free throw 1 of 2,,114,98
434,4,1:22.0,J. Nurkić misses free throw 2 of 2,,114,98
435,4,1:20.0,,Defensive rebound by J. Randle,114,98
436,4,1:14.0,,J. Clarkson misses 3-pt jump shot from 25 ft,114,98
437,4,1:13.0,Defensive rebound by J. Lauvergne,,114,98
438,4,1:02.0,Turnover by D. Augustin (lost ball; steal by L. Williams),,114,98
439,4,0:56.0,,B. Bass makes 2-pt dunk at rim (assist by J. Randle),114,100
440,4,0:36.0,Shooting foul by B. Bass (drawn by J. Nurkić),,114,100
441,4,0:36.0,J. Nurkić makes free throw 1 of 2,,115,100
442,4,0:36.0,J. Nurkić makes free throw 2 of 2,,116,100
443,4,0:30.0,,J. Clarkson makes 3-pt jump shot from 24 ft (assist by J. Randle),116,103
444,4,0:06.0,J. Nurkić misses 3-pt jump shot from 23 ft,,116,103
445,4,0:05.0,,Defensive rebound by J. Randle,116,103
446,4,0:00.0,,J. Randle makes 2-pt layup from 1 ft,116,105
