,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,PORTLAND_ACTION,LA LAKERS_SCORE,PORTLAND_SCORE
386,4,3:35.0,K. Bryant misses 2-pt jump shot from 19 ft,,91,101
387,4,3:34.0,,Defensive rebound by A. Aminu,91,101
388,4,3:16.0,,C. McCollum misses 2-pt jump shot from 8 ft,91,101
389,4,3:16.0,,Offensive rebound by M. Plumlee,91,101
390,4,3:16.0,,Personal foul by R. Hibbert (drawn by M. Plumlee),91,101
391,4,3:10.0,,D. Lillard misses 2-pt layup from 2 ft,91,101
392,4,3:10.0,Defensive rebound by R. Hibbert,,91,101
393,4,2:45.0,J. Randle makes 2-pt jump shot from 4 ft,,93,101
394,4,2:27.0,,C. McCollum makes 3-pt jump shot from 24 ft (assist by D. Lillard),93,104
395,4,2:11.0,Shooting foul by M. Plumlee (drawn by J. Clarkson),,93,104
396,4,2:11.0,,Portland full timeout,93,104
397,4,2:11.0,J. Clarkson makes free throw 1 of 2,,94,104
398,4,2:11.0,J. Clarkson misses free throw 2 of 2,,94,104
399,4,2:09.0,,Defensive rebound by M. Harkless,94,104
400,4,1:53.0,,Shooting foul by R. Hibbert (drawn by M. Plumlee),94,104
401,4,1:53.0,,M. Plumlee makes free throw 1 of 2,94,105
402,4,1:53.0,,M. Plumlee misses free throw 2 of 2,94,105
403,4,1:50.0,,Offensive rebound by A. Aminu,94,105
404,4,1:33.0,,Shooting foul by R. Hibbert (drawn by D. Lillard),94,105
405,4,1:33.0,,D. Lillard makes 2-pt jump shot from 3 ft,94,107
406,4,1:33.0,,D. Lillard makes free throw 1 of 1,94,108
407,4,1:20.0,K. Bryant misses 2-pt jump shot from 10 ft,,94,108
408,4,1:19.0,,Defensive rebound by M. Plumlee,94,108
409,4,1:00.0,,D. Lillard misses 2-pt jump shot from 20 ft,94,108
410,4,0:59.0,Defensive rebound by R. Hibbert,,94,108
411,4,0:52.0,Shooting foul by M. Harkless (drawn by J. Randle),,94,108
412,4,0:52.0,J. Randle misses free throw 1 of 2,,94,108
413,4,0:52.0,Offensive rebound by Team,,94,108
414,4,0:52.0,,P. Connaughton enters the game for M. Plumlee,94,108
415,4,0:52.0,,T. Frazier enters the game for C. McCollum,94,108
416,4,0:52.0,,N. Vonleh enters the game for D. Lillard,94,108
417,4,0:52.0,,C. Alexander enters the game for A. Aminu,94,108
418,4,0:52.0,B. Bass enters the game for K. Bryant,,94,108
419,4,0:52.0,M. World Peace enters the game for R. Hibbert,,94,108
420,4,0:52.0,J. Randle misses free throw 2 of 2,,94,108
421,4,0:51.0,,Defensive rebound by M. Harkless,94,108
422,4,0:35.0,,Turnover by N. Vonleh (lost ball; steal by J. Randle),94,108
423,4,0:29.0,J. Clarkson misses 3-pt jump shot from 24 ft,,94,108
424,4,0:29.0,,Defensive rebound by M. Harkless,94,108
425,4,0:18.0,,Turnover by C. Alexander (lost ball; steal by M. World Peace),94,108
426,4,0:14.0,D. Russell makes 2-pt layup from 1 ft (assist by M. World Peace),,96,108
