,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,MILWAUKEE_ACTION,GOLDEN STATE_SCORE,MILWAUKEE_SCORE
379,4,9:14.0,,Defensive rebound by M. Carter-Williams,77,85
380,4,9:05.0,,G. Monroe misses 2-pt hook shot from 8 ft,77,85
381,4,9:03.0,,Offensive rebound by J. O'Bryant,77,85
382,4,8:58.0,Official timeout,,77,85
383,4,8:58.0,K. Thompson enters the game for A. Iguodala,,77,85
384,4,8:42.0,,G. Monroe makes 2-pt hook shot from 4 ft (assist by M. Carter-Williams),77,87
385,4,8:27.0,F. Ezeli makes 2-pt dunk at rim (assist by K. Thompson),,79,87
386,4,8:12.0,,Turnover by G. Monroe (bad pass),79,87
387,4,7:53.0,F. Ezeli misses 2-pt hook shot from 8 ft,,79,87
388,4,7:52.0,,Defensive rebound by G. Antetokounmpo,79,87
389,4,7:37.0,,G. Monroe makes 2-pt hook shot from 4 ft (assist by K. Middleton),79,89
390,4,7:20.0,L. Barbosa misses 3-pt jump shot from 26 ft,,79,89
391,4,7:18.0,,Defensive rebound by G. Monroe,79,89
392,4,6:57.0,,J. O'Bryant makes 2-pt jump shot from 16 ft (assist by M. Carter-Williams),79,91
393,4,6:57.0,Golden State full timeout,,79,91
394,4,6:57.0,D. Green enters the game for L. Barbosa,,79,91
395,4,6:57.0,S. Curry enters the game for J. Thompson,,79,91
396,4,6:57.0,,O. Mayo enters the game for J. O'Bryant,79,91
397,4,6:38.0,S. Curry misses 3-pt jump shot from 24 ft,,79,91
398,4,6:37.0,,Defensive rebound by K. Middleton,79,91
399,4,6:37.0,Loose ball foul by F. Ezeli (drawn by K. Middleton),,79,91
400,4,6:37.0,A. Iguodala enters the game for F. Ezeli,,79,91
401,4,6:22.0,,Turnover by G. Monroe (lost ball; steal by S. Livingston),79,91
402,4,6:20.0,Personal foul by K. Middleton (drawn by K. Thompson),,79,91
403,4,6:20.0,K. Thompson misses free throw 1 of 2,,79,91
404,4,6:20.0,Offensive rebound by Team,,79,91
405,4,6:20.0,K. Thompson makes free throw 2 of 2,,80,91
406,4,6:00.0,,M. Carter-Williams makes 2-pt dunk at rim (assist by G. Monroe),80,93
407,4,5:50.0,S. Livingston makes 2-pt layup from 1 ft (assist by A. Iguodala),,82,93
408,4,5:29.0,,G. Monroe makes 2-pt layup at rim,82,95
409,4,5:17.0,Shooting foul by M. Carter-Williams (drawn by K. Thompson),,82,95
410,4,5:17.0,K. Thompson misses free throw 1 of 2,,82,95
411,4,5:17.0,Offensive rebound by Team,,82,95
412,4,5:17.0,K. Thompson makes free throw 2 of 2,,83,95
413,4,4:57.0,,O. Mayo misses 3-pt jump shot from 26 ft,83,95
414,4,4:56.0,Defensive rebound by D. Green,,83,95
415,4,4:44.0,S. Curry makes 3-pt jump shot from 26 ft (assist by D. Green),,86,95
416,4,4:17.0,,G. Antetokounmpo misses 3-pt jump shot from 25 ft,86,95
417,4,4:17.0,,Offensive rebound by Team,86,95
418,4,4:17.0,,Turnover by Team (shot clock),86,95
419,4,4:11.0,S. Curry makes 2-pt layup at rim,,88,95
420,4,3:51.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by G. Monroe),88,97
421,4,3:51.0,,Shooting foul by K. Thompson (drawn by G. Antetokounmpo),88,97
422,4,3:51.0,,G. Antetokounmpo misses free throw 1 of 1,88,97
423,4,3:48.0,Defensive rebound by A. Iguodala,,88,97
424,4,3:39.0,S. Curry misses 3-pt jump shot from 26 ft,,88,97
425,4,3:38.0,,Defensive rebound by G. Antetokounmpo,88,97
426,4,3:26.0,,G. Monroe makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),88,99
427,4,3:10.0,K. Thompson misses 3-pt jump shot from 26 ft,,88,99
428,4,3:08.0,Offensive rebound by A. Iguodala,,88,99
429,4,3:05.0,D. Green makes 2-pt layup at rim (assist by A. Iguodala),,90,99
430,4,2:51.0,,G. Monroe makes 2-pt layup at rim (assist by G. Antetokounmpo),90,101
431,4,2:51.0,,Shooting foul by D. Green (drawn by G. Monroe),90,101
432,4,2:51.0,Golden State full timeout,,90,101
433,4,2:51.0,,G. Monroe makes free throw 1 of 1,90,102
434,4,2:38.0,Turnover by S. Curry (bad pass; steal by M. Carter-Williams),,90,102
435,4,2:34.0,,O. Mayo makes 2-pt layup from 1 ft,90,104
436,4,2:25.0,D. Green makes 3-pt jump shot from 27 ft (assist by S. Curry),,93,104
437,4,2:02.0,,G. Monroe misses 2-pt hook shot from 3 ft,93,104
438,4,2:01.0,,Offensive rebound by M. Carter-Williams,93,104
439,4,1:37.0,,K. Middleton misses 2-pt jump shot from 19 ft,93,104
440,4,1:36.0,Defensive rebound by D. Green,,93,104
441,4,1:32.0,Turnover by D. Green (lost ball; steal by M. Carter-Williams),,93,104
442,4,1:26.0,,Turnover by O. Mayo (bad pass; steal by A. Iguodala),93,104
443,4,1:20.0,A. Iguodala misses 3-pt jump shot from 26 ft,,93,104
444,4,1:18.0,,Defensive rebound by G. Monroe,93,104
445,4,1:02.0,,Shooting foul by A. Iguodala (drawn by M. Carter-Williams),93,104
446,4,1:02.0,,M. Carter-Williams makes free throw 1 of 2,93,105
447,4,1:02.0,B. Rush enters the game for D. Green,,93,105
448,4,1:02.0,F. Ezeli enters the game for K. Thompson,,93,105
449,4,1:02.0,L. Barbosa enters the game for S. Curry,,93,105
450,4,1:02.0,J. McAdoo enters the game for A. Iguodala,,93,105
451,4,1:02.0,I. Clark enters the game for S. Livingston,,93,105
452,4,1:02.0,,M. Carter-Williams makes free throw 2 of 2,93,106
453,4,0:44.0,Turnover by B. Rush (bad pass; steal by M. Carter-Williams),,93,106
454,4,0:43.0,,M. Carter-Williams makes 2-pt dunk at rim,93,108
455,4,0:27.0,L. Barbosa makes 2-pt layup from 1 ft,,95,108
456,4,0:03.0,,Turnover by Team (shot clock),95,108
