,QUARTER,TIME_REMAINING,UTAH_ACTION,ORLANDO_ACTION,UTAH_SCORE,ORLANDO_SCORE
391,4,6:57.0,,A. Gordon misses 3-pt jump shot from 22 ft,71,94
392,4,6:55.0,Defensive rebound by E. Millsap,,71,94
393,4,6:43.0,T. Lyles misses 3-pt jump shot from 25 ft,,71,94
394,4,6:41.0,,Defensive rebound by D. Dedmon,71,94
395,4,6:24.0,,E. Fournier misses 3-pt jump shot from 25 ft,71,94
396,4,6:22.0,Defensive rebound by J. Withey,,71,94
397,4,6:12.0,T. Lyles makes 2-pt jump shot at rim (assist by R. Neto),,73,94
398,4,5:53.0,,E. Payton misses 2-pt jump shot from 17 ft,73,94
399,4,5:51.0,Defensive rebound by J. Withey,,73,94
400,4,5:51.0,,Loose ball foul by D. Dedmon (drawn by J. Withey),73,94
401,4,5:51.0,,A. Nicholson enters the game for D. Dedmon,73,94
402,4,5:32.0,E. Millsap misses 3-pt jump shot from 25 ft,,73,94
403,4,5:30.0,,Defensive rebound by E. Fournier,73,94
404,4,5:15.0,,E. Fournier misses 2-pt jump shot from 16 ft,73,94
405,4,5:13.0,Defensive rebound by C. Johnson,,73,94
406,4,5:08.0,E. Millsap misses 2-pt layup from 2 ft (block by A. Nicholson),,73,94
407,4,5:06.0,Offensive rebound by J. Withey,,73,94
408,4,5:06.0,J. Withey misses 2-pt layup from 1 ft,,73,94
409,4,5:03.0,Offensive rebound by E. Millsap,,73,94
410,4,5:00.0,R. Neto makes 3-pt jump shot from 25 ft (assist by E. Millsap),,76,94
411,4,4:34.0,,A. Gordon makes 2-pt jump shot from 14 ft,76,96
412,4,4:15.0,T. Lyles makes 2-pt jump shot at rim (assist by R. Neto),,78,96
413,4,4:00.0,,A. Nicholson misses 3-pt jump shot from 25 ft,78,96
414,4,3:59.0,Defensive rebound by C. Johnson,,78,96
415,4,3:54.0,Shooting foul by T. Harris (drawn by E. Millsap),,78,96
416,4,3:54.0,E. Millsap makes free throw 1 of 2,,79,96
417,4,3:54.0,T. Pleiß enters the game for J. Withey,,79,96
418,4,3:54.0,,M. Hezonja enters the game for T. Harris,79,96
419,4,3:54.0,,S. Napier enters the game for E. Fournier,79,96
420,4,3:54.0,,D. Marble enters the game for E. Payton,79,96
421,4,3:54.0,E. Millsap misses free throw 2 of 2,,79,96
422,4,3:53.0,,Defensive rebound by A. Gordon,79,96
423,4,3:40.0,,M. Hezonja misses 3-pt jump shot from 25 ft,79,96
424,4,3:38.0,Defensive rebound by C. Johnson,,79,96
425,4,3:34.0,T. Lyles makes 2-pt layup at rim (assist by C. Johnson),,81,96
426,4,3:30.0,,Orlando full timeout,81,96
427,4,3:22.0,,S. Napier misses 2-pt jump shot from 22 ft,81,96
428,4,3:21.0,Defensive rebound by E. Millsap,,81,96
429,4,3:15.0,Shooting foul by A. Nicholson (drawn by C. Johnson),,81,96
430,4,3:15.0,C. Johnson misses free throw 1 of 2,,81,96
431,4,3:15.0,Offensive rebound by Team,,81,96
432,4,3:15.0,C. Johnson makes free throw 2 of 2,,82,96
433,4,3:00.0,,A. Gordon misses 2-pt jump shot from 8 ft,82,96
434,4,2:58.0,Defensive rebound by T. Lyles,,82,96
435,4,2:52.0,Shooting foul by D. Marble (drawn by E. Millsap),,82,96
436,4,2:52.0,E. Millsap makes free throw 1 of 2,,83,96
437,4,2:52.0,,E. Payton enters the game for S. Napier,83,96
438,4,2:52.0,,T. Harris enters the game for A. Nicholson,83,96
439,4,2:52.0,,N. Vučević enters the game for D. Marble,83,96
440,4,2:52.0,,E. Fournier enters the game for M. Hezonja,83,96
441,4,2:52.0,J. Ingles enters the game for C. Johnson,,83,96
442,4,2:52.0,E. Millsap makes free throw 2 of 2,,84,96
443,4,2:39.0,,Turnover by T. Harris (bad pass; steal by R. Neto),84,96
444,4,2:28.0,E. Millsap makes 3-pt jump shot from 23 ft (assist by T. Lyles),,87,96
445,4,2:14.0,,Personal foul by E. Millsap (drawn by E. Fournier),87,96
446,4,2:02.0,,E. Fournier misses 3-pt jump shot from 25 ft,87,96
447,4,2:01.0,,Offensive rebound by A. Gordon,87,96
448,4,2:00.0,,A. Gordon misses 2-pt layup at rim (block by T. Lyles),87,96
449,4,1:57.0,Defensive rebound by E. Millsap,,87,96
450,4,1:52.0,Turnover by E. Millsap (bad pass; steal by T. Harris),,87,96
451,4,1:50.0,,Personal foul by J. Ingles (drawn by E. Payton),87,96
452,4,1:39.0,,Turnover by E. Payton (bad pass; steal by J. Ingles),87,96
453,4,1:27.0,T. Pleiß misses 2-pt layup from 2 ft (block by A. Gordon),,87,96
454,4,1:25.0,,Defensive rebound by E. Payton,87,96
455,4,1:23.0,,Shooting foul by J. Ingles (drawn by E. Payton),87,96
456,4,1:23.0,,E. Payton misses free throw 1 of 2,87,96
457,4,1:23.0,,Offensive rebound by Team,87,96
458,4,1:23.0,,E. Payton makes free throw 2 of 2,87,97
459,4,1:10.0,J. Ingles makes 3-pt jump shot from 24 ft (assist by R. Neto),,90,97
460,4,1:09.0,,Personal take foul by R. Neto (drawn by E. Payton),90,97
461,4,1:09.0,,E. Payton misses free throw 1 of 2,90,97
462,4,1:09.0,,Offensive rebound by Team,90,97
463,4,1:09.0,,E. Payton makes free throw 2 of 2,90,98
464,4,1:08.0,Turnover by T. Lyles (bad pass; steal by E. Payton),,90,98
465,4,1:06.0,,Personal take foul by T. Lyles (drawn by E. Payton),90,98
466,4,1:06.0,,E. Payton makes free throw 1 of 2,90,99
467,4,1:06.0,,E. Payton makes free throw 2 of 2,90,100
468,4,0:55.0,T. Pleiß misses 2-pt layup from 1 ft,,90,100
469,4,0:53.0,,Defensive rebound by T. Harris,90,100
470,4,0:38.0,,N. Vučević makes 2-pt jump shot from 18 ft (assist by E. Payton),90,102
471,4,0:30.0,J. Ingles makes 3-pt jump shot from 23 ft (assist by R. Neto),,93,102
472,4,0:06.0,,Turnover by Team (shot clock),93,102
