,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PHOENIX_ACTION,MEMPHIS_SCORE,PHOENIX_SCORE
397,4,4:48.0,,A. Len enters the game for M. Teletović,92,87
398,4,4:48.0,Z. Randolph enters the game for J. Green,,92,87
399,4,4:48.0,,D. Booker enters the game for J. Jenkins,92,87
400,4,4:48.0,,B. Knight makes free throw 1 of 2,92,88
401,4,4:48.0,,B. Knight makes free throw 2 of 2,92,89
402,4,4:37.0,M. Barnes misses 2-pt layup from 1 ft (block by J. Leuer),,92,89
403,4,4:35.0,,Defensive rebound by P. Tucker,92,89
404,4,4:25.0,,A. Len makes 2-pt dunk at rim (assist by B. Knight),92,91
405,4,4:06.0,Turnover by L. Stephenson (bad pass; steal by P. Tucker),,92,91
406,4,3:53.0,,A. Len misses 2-pt jump shot from 4 ft,92,91
407,4,3:51.0,,Offensive rebound by D. Booker,92,91
408,4,3:51.0,,D. Booker makes 2-pt jump shot from 10 ft,92,93
409,4,3:33.0,Turnover by Z. Randolph (bad pass; steal by B. Knight),,92,93
410,4,3:25.0,,Turnover by B. Knight (bad pass; steal by M. Barnes),92,93
411,4,3:25.0,Personal foul by B. Knight,,92,93
412,4,3:25.0,T. Allen enters the game for X. Munford,,92,93
413,4,3:25.0,M. Barnes makes free throw 1 of 2,,93,93
414,4,3:25.0,M. Barnes misses free throw 2 of 2,,93,93
415,4,3:25.0,Offensive rebound by Team,,93,93
416,4,3:12.0,J. Farmar misses 3-pt jump shot from 25 ft,,93,93
417,4,3:10.0,,Defensive rebound by J. Leuer,93,93
418,4,2:50.0,,A. Len makes 2-pt jump shot from 13 ft (assist by B. Knight),93,95
419,4,2:33.0,Z. Randolph makes 2-pt layup from 1 ft,,95,95
420,4,2:12.0,,B. Knight makes 2-pt jump shot from 20 ft,95,97
421,4,1:58.0,Z. Randolph misses 2-pt layup from 1 ft (block by P. Tucker),,95,97
422,4,1:58.0,,Defensive rebound by Team,95,97
423,4,1:58.0,Memphis full timeout,,95,97
424,4,1:41.0,,B. Knight misses 3-pt jump shot from 24 ft,95,97
425,4,1:39.0,Defensive rebound by J. Farmar,,95,97
426,4,1:17.0,Z. Randolph makes 2-pt layup at rim,,97,97
427,4,1:01.0,,Phoenix full timeout,97,97
428,4,0:56.0,,B. Knight misses 2-pt jump shot from 9 ft,97,97
429,4,0:51.0,Defensive rebound by Z. Randolph,,97,97
430,4,0:33.0,J. Farmar misses 2-pt layup from 2 ft,,97,97
431,4,0:31.0,Offensive rebound by L. Stephenson,,97,97
432,4,0:31.0,L. Stephenson makes 2-pt layup at rim,,99,97
433,4,0:31.0,,Phoenix full timeout,99,97
434,4,0:27.0,,J. Leuer misses 3-pt jump shot from 22 ft,99,97
435,4,0:25.0,,Offensive rebound by P. Tucker,99,97
436,4,0:14.0,,J. Leuer misses 2-pt jump shot from 8 ft (block by Z. Randolph),99,97
437,4,0:12.0,Defensive rebound by J. Farmar,,99,97
438,4,0:12.0,Personal take foul by D. Booker,,99,97
439,4,0:12.0,J. Farmar makes free throw 1 of 2,,100,97
440,4,0:12.0,J. Farmar makes free throw 2 of 2,,101,97
441,4,0:12.0,,Phoenix full timeout,101,97
442,4,0:10.0,,Turnover by A. Len (bad pass; steal by T. Allen),101,97
443,4,0:09.0,Personal foul by D. Booker,,101,97
444,4,0:09.0,T. Allen makes free throw 1 of 2,,102,97
445,4,0:09.0,T. Allen makes free throw 2 of 2,,103,97
446,4,0:05.0,,D. Booker misses 3-pt jump shot from 30 ft,103,97
447,4,0:03.0,,Offensive rebound by A. Len,103,97
448,4,0:03.0,,A. Len misses 2-pt layup from 2 ft,103,97
449,4,0:01.0,,Offensive rebound by J. Leuer,103,97
450,4,0:00.0,,J. Leuer misses 2-pt layup from 1 ft (block by M. Barnes),103,97
451,4,0:00.0,Defensive rebound by Z. Randolph,,103,97
