,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,MIAMI_ACTION,WASHINGTON_SCORE,MIAMI_SCORE
392,4,7:50.0,R. Sessions misses 2-pt layup from 1 ft,,75,94
393,4,7:49.0,,Defensive rebound by J. McRoberts,75,94
394,4,7:44.0,,B. Udrih misses 2-pt jump shot from 13 ft,75,94
395,4,7:43.0,,Offensive rebound by B. Udrih,75,94
396,4,7:30.0,,L. Deng misses 2-pt hook shot from 7 ft,75,94
397,4,7:27.0,,Offensive rebound by H. Whiteside,75,94
398,4,7:26.0,,H. Whiteside misses 2-pt layup at rim,75,94
399,4,7:25.0,,Offensive rebound by H. Whiteside,75,94
400,4,7:24.0,,H. Whiteside makes 2-pt layup from 1 ft,75,96
401,4,7:17.0,J. Wall misses 3-pt jump shot from 26 ft,,75,96
402,4,7:16.0,,Defensive rebound by J. McRoberts,75,96
403,4,7:14.0,,H. Whiteside makes 2-pt dunk at rim (assist by J. McRoberts),75,98
404,4,7:04.0,R. Sessions makes 2-pt layup from 2 ft,,77,98
405,4,7:04.0,Shooting foul by B. Udrih (drawn by R. Sessions),,77,98
406,4,7:04.0,R. Sessions misses free throw 1 of 1,,77,98
407,4,7:02.0,,Defensive rebound by L. Deng,77,98
408,4,6:44.0,,B. Udrih misses 3-pt jump shot from 23 ft,77,98
409,4,6:43.0,,Offensive rebound by Team,77,98
410,4,6:43.0,M. Gortat enters the game for N. Hilário,,77,98
411,4,6:43.0,O. Porter enters the game for R. Sessions,,77,98
412,4,6:43.0,,G. Dragić enters the game for B. Udrih,77,98
413,4,6:38.0,,L. Deng makes 2-pt jump shot from 19 ft (assist by J. Richardson),77,100
414,4,6:22.0,J. Dudley misses 3-pt jump shot from 25 ft,,77,100
415,4,6:21.0,Offensive rebound by M. Gortat,,77,100
416,4,6:14.0,J. Wall makes 2-pt jump shot from 17 ft,,79,100
417,4,5:52.0,,H. Whiteside makes 2-pt hook shot from 6 ft,79,102
418,4,5:47.0,Personal foul by J. McRoberts (drawn by J. Dudley),,79,102
419,4,5:47.0,,Miami full timeout,79,102
420,4,5:38.0,O. Porter misses 3-pt jump shot from 22 ft,,79,102
421,4,5:37.0,,Defensive rebound by G. Dragić,79,102
422,4,5:31.0,,L. Deng makes 2-pt layup from 2 ft (assist by G. Dragić),79,104
423,4,5:18.0,B. Beal misses 3-pt jump shot from 25 ft,,79,104
424,4,5:17.0,Offensive rebound by O. Porter,,79,104
425,4,5:13.0,O. Porter makes 2-pt jump shot from 14 ft,,81,104
426,4,4:54.0,,L. Deng misses 3-pt jump shot from 23 ft,81,104
427,4,4:53.0,Defensive rebound by J. Wall,,81,104
428,4,4:45.0,J. Dudley misses 3-pt jump shot from 24 ft,,81,104
429,4,4:44.0,Offensive rebound by M. Gortat,,81,104
430,4,4:39.0,M. Gortat makes 2-pt hook shot from 8 ft,,83,104
431,4,4:34.0,,Personal foul by B. Beal (drawn by J. Richardson),83,104
432,4,4:34.0,D. Gooden enters the game for M. Gortat,,83,104
433,4,4:34.0,J. Eddie enters the game for J. Dudley,,83,104
434,4,4:34.0,R. Sessions enters the game for J. Wall,,83,104
435,4,4:34.0,M. Morris enters the game for B. Beal,,83,104
436,4,4:34.0,,J. Winslow enters the game for J. McRoberts,83,104
437,4,4:22.0,,H. Whiteside makes 2-pt hook shot from 6 ft (assist by G. Dragić),83,106
438,4,4:02.0,Shooting foul by J. Richardson (drawn by M. Morris),,83,106
439,4,4:02.0,M. Morris makes free throw 1 of 2,,84,106
440,4,4:02.0,K. Oubre enters the game for O. Porter,,84,106
441,4,4:02.0,M. Morris misses free throw 2 of 2,,84,106
442,4,4:01.0,,Defensive rebound by H. Whiteside,84,106
443,4,3:49.0,,H. Whiteside misses 2-pt hook shot from 6 ft,84,106
444,4,3:44.0,Defensive rebound by K. Oubre,,84,106
445,4,3:41.0,K. Oubre makes 2-pt dunk at rim,,86,106
446,4,3:41.0,Shooting foul by L. Deng (drawn by K. Oubre),,86,106
447,4,3:41.0,K. Oubre makes free throw 1 of 1,,87,106
448,4,3:24.0,,J. Richardson misses 3-pt jump shot from 25 ft,87,106
449,4,3:23.0,Defensive rebound by K. Oubre,,87,106
450,4,3:14.0,K. Oubre misses 2-pt layup from 1 ft,,87,106
451,4,3:13.0,,Defensive rebound by J. Richardson,87,106
452,4,3:09.0,,G. Dragić makes 2-pt layup from 1 ft (assist by J. Richardson),87,108
453,4,2:55.0,R. Sessions makes 2-pt jump shot from 10 ft,,89,108
454,4,2:43.0,,G. Dragić misses 3-pt jump shot from 25 ft,89,108
455,4,2:42.0,,Offensive rebound by G. Dragić,89,108
456,4,2:38.0,,L. Deng makes 2-pt layup from 2 ft (assist by G. Dragić),89,110
457,4,2:29.0,M. Morris misses 3-pt jump shot from 25 ft,,89,110
458,4,2:28.0,,Defensive rebound by G. Dragić,89,110
459,4,2:11.0,,J. Richardson misses 2-pt layup at rim,89,110
460,4,2:10.0,,Offensive rebound by J. Winslow,89,110
461,4,2:09.0,,Shooting foul by D. Gooden (drawn by J. Winslow),89,110
462,4,2:09.0,Washington full timeout,,89,110
463,4,2:09.0,,U. Haslem enters the game for L. Deng,89,110
464,4,2:09.0,,B. Udrih enters the game for G. Dragić,89,110
465,4,2:09.0,,G. Green enters the game for H. Whiteside,89,110
466,4,2:09.0,,J. Winslow makes free throw 1 of 2,89,111
467,4,2:09.0,,J. Winslow misses free throw 2 of 2,89,111
468,4,2:08.0,Defensive rebound by D. Gooden,,89,111
469,4,1:52.0,D. Gooden makes 2-pt jump shot from 18 ft,,91,111
470,4,1:52.0,Shooting foul by U. Haslem (drawn by D. Gooden),,91,111
471,4,1:52.0,D. Gooden makes free throw 1 of 1,,92,111
472,4,1:36.0,,J. Winslow makes 2-pt jump shot from 3 ft (assist by B. Udrih),92,113
473,4,1:36.0,,Shooting block foul by D. Gooden (drawn by J. Winslow),92,113
474,4,1:36.0,,J. Winslow makes free throw 1 of 1,92,114
475,4,1:24.0,D. Gooden misses 3-pt jump shot from 24 ft,,92,114
476,4,1:23.0,Offensive rebound by M. Morris,,92,114
477,4,1:18.0,K. Oubre misses 3-pt jump shot from 26 ft,,92,114
478,4,1:17.0,,Defensive rebound by J. Richardson,92,114
479,4,0:58.0,,G. Green misses 2-pt layup from 1 ft (block by D. Gooden),92,114
480,4,0:57.0,,Offensive rebound by G. Green,92,114
481,4,0:57.0,,Turnover by Team (shot clock),92,114
482,4,0:40.0,Turnover by R. Sessions (bad pass; steal by U. Haslem),,92,114
483,4,0:18.0,,J. Richardson misses 3-pt jump shot from 25 ft,92,114
484,4,0:17.0,Defensive rebound by D. Gooden,,92,114
485,4,0:09.0,D. Gooden makes 2-pt layup from 2 ft (assist by R. Sessions),,94,114
