,QUARTER,TIME_REMAINING,BOSTON_ACTION,CHICAGO_ACTION,BOSTON_SCORE,CHICAGO_SCORE
387,4,6:43.0,,J. Butler misses 2-pt jump shot from 18 ft,78,84
388,4,6:41.0,Defensive rebound by J. Sullinger,,78,84
389,4,6:37.0,M. Smart misses 3-pt jump shot from 25 ft,,78,84
390,4,6:36.0,,Defensive rebound by J. Butler,78,84
391,4,6:28.0,,D. McDermott makes 3-pt jump shot from 25 ft (assist by J. Butler),78,87
392,4,6:08.0,I. Thomas enters the game for M. Smart,,78,87
393,4,6:02.0,J. Sullinger misses 2-pt layup from 1 ft,,78,87
394,4,6:00.0,Offensive rebound by J. Sullinger,,78,87
395,4,6:00.0,J. Sullinger makes 2-pt jump shot from 4 ft,,80,87
396,4,5:39.0,,Turnover by T. Gibson (lost ball; steal by J. Crowder),80,87
397,4,5:39.0,Personal foul by T. Gibson (drawn by J. Crowder),,80,87
398,4,5:39.0,,Chicago full timeout,80,87
399,4,5:39.0,,N. Mirotić enters the game for T. Gibson,80,87
400,4,5:39.0,,P. Gasol enters the game for B. Portis,80,87
401,4,5:39.0,K. Olynyk enters the game for J. Jerebko,,80,87
402,4,5:39.0,J. Crowder misses free throw 1 of 2,,80,87
403,4,5:39.0,Offensive rebound by Team,,80,87
404,4,5:39.0,J. Crowder makes free throw 2 of 2,,81,87
405,4,5:22.0,,Shooting foul by J. Sullinger (drawn by J. Butler),81,87
406,4,5:22.0,,J. Butler misses free throw 1 of 2,81,87
407,4,5:22.0,,Offensive rebound by Team,81,87
408,4,5:22.0,,J. Butler makes free throw 2 of 2,81,88
409,4,5:08.0,I. Thomas misses 3-pt jump shot from 25 ft,,81,88
410,4,5:07.0,,Defensive rebound by P. Gasol,81,88
411,4,4:50.0,,Turnover by P. Gasol (bad pass; steal by I. Thomas),81,88
412,4,4:45.0,Turnover by I. Thomas (lost ball),,81,88
413,4,4:38.0,,D. McDermott misses 2-pt jump shot from 6 ft,81,88
414,4,4:37.0,Defensive rebound by K. Olynyk,,81,88
415,4,4:35.0,Turnover by E. Turner (lost ball),,81,88
416,4,4:23.0,,D. Rose makes 2-pt layup from 1 ft,81,90
417,4,4:03.0,I. Thomas makes 2-pt jump shot from 7 ft,,83,90
418,4,3:59.0,,Turnover by D. Rose (lost ball),83,90
419,4,3:59.0,A. Johnson enters the game for J. Sullinger,,83,90
420,4,3:49.0,E. Turner misses 3-pt jump shot from 25 ft,,83,90
421,4,3:49.0,,Defensive rebound by Team,83,90
422,4,3:49.0,Loose ball foul by I. Thomas (drawn by N. Mirotić),,83,90
423,4,3:49.0,,N. Mirotić makes free throw 1 of 2,83,91
424,4,3:49.0,,T. Snell enters the game for D. McDermott,83,91
425,4,3:49.0,,N. Mirotić makes free throw 2 of 2,83,92
426,4,3:49.0,Boston full timeout,,83,92
427,4,3:49.0,M. Smart enters the game for A. Johnson,,83,92
428,4,3:36.0,K. Olynyk misses 3-pt jump shot from 24 ft,,83,92
429,4,3:35.0,,Defensive rebound by D. Rose,83,92
430,4,3:19.0,,D. Rose makes 2-pt layup at rim (assist by P. Gasol),83,94
431,4,3:01.0,K. Olynyk makes 2-pt layup at rim,,85,94
432,4,2:41.0,,D. Rose misses 2-pt jump shot from 3 ft,85,94
433,4,2:40.0,,Offensive rebound by D. Rose,85,94
434,4,2:37.0,,J. Butler makes 2-pt layup from 2 ft (assist by D. Rose),85,96
435,4,2:23.0,J. Crowder makes 2-pt layup at rim,,87,96
436,4,2:05.0,,P. Gasol misses 2-pt jump shot from 19 ft,87,96
437,4,2:04.0,,Offensive rebound by N. Mirotić,87,96
438,4,1:47.0,,D. Rose misses 2-pt layup from 1 ft,87,96
439,4,1:45.0,,Offensive rebound by D. Rose,87,96
440,4,1:42.0,,T. Snell makes 2-pt jump shot from 16 ft (assist by J. Butler),87,98
441,4,1:38.0,Shooting block foul by D. Rose (drawn by I. Thomas),,87,98
442,4,1:38.0,I. Thomas makes free throw 1 of 2,,88,98
443,4,1:38.0,J. Sullinger enters the game for K. Olynyk,,88,98
444,4,1:38.0,I. Thomas misses free throw 2 of 2,,88,98
445,4,1:36.0,,Defensive rebound by P. Gasol,88,98
446,4,1:13.0,,P. Gasol misses 2-pt jump shot from 3 ft,88,98
447,4,1:12.0,Defensive rebound by E. Turner,,88,98
448,4,1:08.0,Shooting foul by T. Snell (drawn by E. Turner),,88,98
449,4,1:08.0,E. Turner makes free throw 1 of 2,,89,98
450,4,1:08.0,E. Turner makes free throw 2 of 2,,90,98
451,4,0:51.0,,P. Gasol misses 2-pt jump shot from 5 ft,90,98
452,4,0:49.0,Defensive rebound by J. Sullinger,,90,98
453,4,0:43.0,J. Sullinger misses 3-pt jump shot from 24 ft,,90,98
454,4,0:42.0,,Defensive rebound by P. Gasol,90,98
455,4,0:40.0,,Personal foul by E. Turner (drawn by P. Gasol),90,98
456,4,0:40.0,,P. Gasol makes free throw 1 of 2,90,99
457,4,0:40.0,,P. Gasol misses free throw 2 of 2,90,99
458,4,0:40.0,Defensive rebound by E. Turner,,90,99
459,4,0:40.0,Boston full timeout,,90,99
460,4,0:35.0,J. Sullinger misses 3-pt jump shot from 25 ft,,90,99
461,4,0:34.0,,Defensive rebound by T. Snell,90,99
462,4,0:30.0,,Turnover by T. Snell (lost ball; steal by E. Turner),90,99
463,4,0:29.0,E. Turner makes 2-pt layup at rim,,92,99
464,4,0:24.0,,Personal foul by M. Smart (drawn by J. Butler),92,99
465,4,0:24.0,,J. Butler makes free throw 1 of 2,92,100
466,4,0:24.0,,J. Butler makes free throw 2 of 2,92,101
467,4,0:24.0,Boston full timeout,,92,101
468,4,0:24.0,,T. Gibson enters the game for P. Gasol,92,101
469,4,0:17.0,I. Thomas misses 2-pt jump shot from 13 ft,,92,101
470,4,0:16.0,,Defensive rebound by D. Rose,92,101
