,QUARTER,TIME_REMAINING,INDIANA_ACTION,LA CLIPPERS_ACTION,INDIANA_SCORE,LA CLIPPERS_SCORE
396,4,8:45.0,,A. Rivers enters the game for P. Prigioni,83,70
397,4,8:33.0,Personal foul by L. Stephenson (drawn by P. George),,83,70
398,4,8:28.0,P. George makes 3-pt jump shot from 24 ft (assist by J. Hill),,86,70
399,4,8:20.0,,Personal foul by C. Miles (drawn by B. Griffin),86,70
400,4,8:20.0,,L. Mbah a Moute enters the game for L. Stephenson,86,70
401,4,8:20.0,L. Allen enters the game for C. Miles,,86,70
402,4,8:13.0,,J. Crawford makes 2-pt jump shot from 11 ft,86,72
403,4,7:55.0,Turnover by G. Hill (lost ball),,86,72
404,4,7:45.0,,B. Griffin makes 2-pt layup from 1 ft,86,74
405,4,7:32.0,P. George misses 2-pt jump shot from 9 ft,,86,74
406,4,7:32.0,,Defensive rebound by D. Jordan,86,74
407,4,7:22.0,,Turnover by B. Griffin (lost ball),86,74
408,4,7:14.0,P. George makes 2-pt dunk at rim,,88,74
409,4,7:06.0,,Personal foul by P. George (drawn by J. Crawford),88,74
410,4,7:03.0,,Personal foul by R. Stuckey (drawn by J. Crawford),88,74
411,4,6:57.0,,Shooting foul by R. Stuckey (drawn by J. Crawford),88,74
412,4,6:57.0,,J. Crawford makes free throw 1 of 2,88,75
413,4,6:57.0,,J. Crawford makes free throw 2 of 2,88,76
414,4,6:41.0,R. Stuckey misses 2-pt jump shot from 18 ft,,88,76
415,4,6:38.0,,Defensive rebound by Team,88,76
416,4,6:21.0,,J. Crawford misses 3-pt jump shot from 25 ft,88,76
417,4,6:21.0,,Offensive rebound by Team,88,76
418,4,6:21.0,Loose ball foul by J. Hill (drawn by D. Jordan),,88,76
419,4,6:21.0,,D. Jordan makes free throw 1 of 2,88,77
420,4,6:21.0,I. Mahinmi enters the game for J. Hill,,88,77
421,4,6:21.0,,D. Jordan misses free throw 2 of 2,88,77
422,4,6:20.0,,Offensive rebound by Team,88,77
423,4,6:10.0,,J. Crawford makes 2-pt jump shot from 20 ft (assist by B. Griffin),88,79
424,4,5:50.0,Offensive foul by L. Allen (drawn by J. Crawford),,88,79
425,4,5:50.0,Turnover by L. Allen (offensive foul),,88,79
426,4,5:50.0,Official timeout,,88,79
427,4,5:50.0,M. Ellis enters the game for G. Hill,,88,79
428,4,5:42.0,,Turnover by D. Jordan (bad pass; steal by P. George),88,79
429,4,5:42.0,Personal foul by J. Crawford (drawn by P. George),,88,79
430,4,5:42.0,C. Miles enters the game for L. Allen,,88,79
431,4,5:17.0,P. George misses 2-pt jump shot from 17 ft,,88,79
432,4,5:17.0,Offensive rebound by I. Mahinmi,,88,79
433,4,5:06.0,P. George misses 2-pt jump shot from 18 ft,,88,79
434,4,5:05.0,,Defensive rebound by B. Griffin,88,79
435,4,4:49.0,,J. Crawford makes 3-pt jump shot from 27 ft (assist by B. Griffin),88,82
436,4,4:28.0,M. Ellis misses 2-pt jump shot from 3 ft,,88,82
437,4,4:27.0,,Defensive rebound by J. Crawford,88,82
438,4,4:10.0,,B. Griffin misses 2-pt jump shot from 3 ft (block by I. Mahinmi),88,82
439,4,4:08.0,,Offensive rebound by B. Griffin,88,82
440,4,4:06.0,,Turnover by B. Griffin (bad pass; steal by M. Ellis),88,82
441,4,4:00.0,M. Ellis makes 2-pt dunk at rim,,90,82
442,4,3:45.0,,Shooting foul by C. Miles (drawn by J. Crawford),90,82
443,4,3:45.0,,J. Crawford makes free throw 1 of 2,90,83
444,4,3:45.0,L. Allen enters the game for C. Miles,,90,83
445,4,3:45.0,G. Hill enters the game for R. Stuckey,,90,83
446,4,3:45.0,,J. Crawford makes free throw 2 of 2,90,84
447,4,3:33.0,Turnover by I. Mahinmi (lost ball),,90,84
448,4,3:18.0,,J. Crawford misses 3-pt jump shot from 25 ft,90,84
449,4,3:17.0,Defensive rebound by P. George,,90,84
450,4,3:13.0,Personal foul by L. Mbah a Moute (drawn by G. Hill),,90,84
451,4,3:13.0,Indiana full timeout,,90,84
452,4,3:13.0,,J. Smith enters the game for D. Jordan,90,84
453,4,3:13.0,Personal take foul by J. Smith (drawn by I. Mahinmi),,90,84
454,4,3:13.0,I. Mahinmi makes free throw 1 of 2,,91,84
455,4,3:13.0,,L. Stephenson enters the game for J. Smith,91,84
456,4,3:13.0,I. Mahinmi misses free throw 2 of 2,,91,84
457,4,3:11.0,,Defensive rebound by B. Griffin,91,84
458,4,2:59.0,,B. Griffin makes 2-pt layup at rim,91,86
459,4,2:57.0,Personal take foul by B. Griffin (drawn by I. Mahinmi),,91,86
460,4,2:57.0,I. Mahinmi misses free throw 1 of 2,,91,86
461,4,2:57.0,Offensive rebound by Team,,91,86
462,4,2:57.0,R. Stuckey enters the game for L. Allen,,91,86
463,4,2:57.0,I. Mahinmi makes free throw 2 of 2,,92,86
464,4,2:38.0,,J. Crawford misses 2-pt jump shot from 8 ft,92,86
465,4,2:36.0,Defensive rebound by P. George,,92,86
466,4,2:36.0,Personal take foul by L. Stephenson (drawn by I. Mahinmi),,92,86
467,4,2:36.0,I. Mahinmi makes free throw 1 of 2,,93,86
468,4,2:36.0,I. Mahinmi makes free throw 2 of 2,,94,86
469,4,2:28.0,J. Hill enters the game for I. Mahinmi,,94,86
470,4,2:14.0,,A. Rivers misses 3-pt jump shot from 26 ft,94,86
471,4,2:14.0,Defensive rebound by P. George,,94,86
472,4,1:55.0,P. George misses 2-pt jump shot from 12 ft,,94,86
473,4,1:55.0,,Defensive rebound by L. Mbah a Moute,94,86
474,4,1:47.0,,Turnover by J. Crawford (bad pass),94,86
475,4,1:47.0,I. Mahinmi enters the game for J. Hill,,94,86
476,4,1:47.0,,D. Jordan enters the game for J. Crawford,94,86
477,4,1:39.0,Personal foul by L. Stephenson (drawn by R. Stuckey),,94,86
478,4,1:39.0,R. Stuckey makes free throw 1 of 2,,95,86
479,4,1:39.0,R. Stuckey makes free throw 2 of 2,,96,86
480,4,1:39.0,,LA Clippers full timeout,96,86
481,4,1:39.0,,J. Crawford enters the game for L. Mbah a Moute,96,86
482,4,1:39.0,,W. Johnson enters the game for L. Stephenson,96,86
483,4,1:25.0,,B. Griffin misses 2-pt jump shot from 8 ft,96,86
484,4,1:25.0,Defensive rebound by G. Hill,,96,86
485,4,1:24.0,Personal take foul by A. Rivers (drawn by G. Hill),,96,86
486,4,1:24.0,G. Hill makes free throw 1 of 2,,97,86
487,4,1:24.0,,L. Stephenson enters the game for D. Jordan,97,86
488,4,1:24.0,G. Hill makes free throw 2 of 2,,98,86
489,4,1:18.0,,A. Rivers makes 2-pt layup from 1 ft,98,88
490,4,1:08.0,M. Ellis makes 2-pt layup at rim,,100,88
491,4,0:57.0,,W. Johnson misses 3-pt jump shot from 23 ft,100,88
492,4,0:56.0,,Offensive rebound by J. Crawford,100,88
493,4,0:54.0,,Turnover by B. Griffin (bad pass; steal by R. Stuckey),100,88
494,4,0:51.0,R. Stuckey makes 2-pt layup at rim,,102,88
495,4,0:43.0,,L. Stephenson makes 3-pt jump shot from 23 ft (assist by B. Griffin),102,91
496,4,0:39.0,Personal take foul by J. Crawford (drawn by G. Hill),,102,91
497,4,0:39.0,G. Hill makes free throw 1 of 2,,103,91
498,4,0:39.0,G. Hill misses free throw 2 of 2,,103,91
499,4,0:38.0,,Defensive rebound by B. Griffin,103,91
500,4,0:32.0,,Turnover by A. Rivers (bad pass),103,91
501,4,0:08.0,P. George misses 3-pt jump shot from 27 ft,,103,91
502,4,0:08.0,,Defensive rebound by A. Rivers,103,91
