,QUARTER,TIME_REMAINING,UTAH_ACTION,NEW ORLEANS_ACTION,UTAH_SCORE,NEW ORLEANS_SCORE
386,4,4:29.0,Defensive rebound by T. Booker,,97,82
387,4,4:20.0,G. Hayward misses 3-pt jump shot from 23 ft,,97,82
388,4,4:19.0,Offensive rebound by T. Booker,,97,82
389,4,4:09.0,G. Hayward misses 3-pt jump shot from 25 ft,,97,82
390,4,4:08.0,Offensive rebound by R. Hood,,97,82
391,4,3:54.0,R. Hood misses 2-pt jump shot from 10 ft,,97,82
392,4,3:54.0,,Defensive rebound by Ö. Aşık,97,82
393,4,3:45.0,,Personal foul by R. Hood (drawn by A. Davis),97,82
394,4,3:45.0,,A. Davis makes free throw 1 of 2,97,83
395,4,3:45.0,S. Mack enters the game for R. Neto,,97,83
396,4,3:45.0,D. Favors enters the game for T. Booker,,97,83
397,4,3:45.0,,A. Davis makes free throw 2 of 2,97,84
398,4,3:34.0,Turnover by R. Gobert (bad pass; steal by N. Cole),,97,84
399,4,3:30.0,,N. Cole misses 2-pt layup from 2 ft,97,84
400,4,3:29.0,,Offensive rebound by A. Davis,97,84
401,4,3:29.0,,A. Davis misses 2-pt layup at rim,97,84
402,4,3:28.0,Defensive rebound by R. Gobert,,97,84
403,4,3:09.0,G. Hayward misses 3-pt jump shot from 25 ft,,97,84
404,4,3:08.0,,Defensive rebound by N. Cole,97,84
405,4,2:59.0,,Shooting foul by R. Hood (drawn by A. Davis),97,84
406,4,2:59.0,Utah full timeout,,97,84
407,4,2:59.0,,A. Davis makes free throw 1 of 2,97,85
408,4,2:59.0,,A. Davis makes free throw 2 of 2,97,86
409,4,2:47.0,Personal foul by D. Cunningham (drawn by G. Hayward),,97,86
410,4,2:47.0,G. Hayward makes free throw 1 of 2,,98,86
411,4,2:47.0,G. Hayward makes free throw 2 of 2,,99,86
412,4,2:32.0,,J. Holiday makes 3-pt jump shot from 24 ft (assist by N. Cole),99,89
413,4,2:10.0,R. Hood makes 2-pt jump shot from 8 ft,,101,89
414,4,2:01.0,,Turnover by A. Davis (traveling),101,89
415,4,1:51.0,R. Hood misses 2-pt jump shot from 20 ft,,101,89
416,4,1:50.0,,Defensive rebound by N. Cole,101,89
417,4,1:44.0,,Turnover by N. Cole (bad pass; steal by D. Favors),101,89
418,4,1:27.0,Turnover by D. Favors (traveling),,101,89
419,4,1:27.0,,New Orleans full timeout,101,89
420,4,1:18.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by N. Cole),101,92
421,4,0:59.0,R. Gobert misses 2-pt jump shot from 6 ft (block by Ö. Aşık),,101,92
422,4,0:59.0,,Defensive rebound by A. Davis,101,92
423,4,0:50.0,,J. Holiday misses 3-pt jump shot from 26 ft,101,92
424,4,0:49.0,Defensive rebound by R. Gobert,,101,92
425,4,0:31.0,D. Favors makes 2-pt layup from 2 ft (assist by S. Mack),,103,92
426,4,0:31.0,Shooting foul by A. Davis (drawn by D. Favors),,103,92
427,4,0:31.0,D. Favors makes free throw 1 of 1,,104,92
428,4,0:31.0,,New Orleans full timeout,104,92
429,4,0:31.0,,L. Babbitt enters the game for Ö. Aşık,104,92
430,4,0:30.0,,A. Davis makes 2-pt dunk at rim (assist by N. Cole),104,94
431,4,0:26.0,Utah full timeout,,104,94
432,4,0:26.0,Utah full timeout,,104,94
433,4,0:26.0,J. Ingles enters the game for R. Gobert,,104,94
434,4,0:20.0,Personal take foul by A. Davis (drawn by R. Hood),,104,94
435,4,0:20.0,R. Hood makes free throw 1 of 2,,105,94
436,4,0:20.0,R. Hood makes free throw 2 of 2,,106,94
437,4,0:20.0,,New Orleans full timeout,106,94
438,4,0:20.0,C. Johnson enters the game for J. Ingles,,106,94
439,4,0:13.0,,J. Holiday misses 3-pt jump shot from 23 ft,106,94
440,4,0:11.0,Defensive rebound by G. Hayward,,106,94
