,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,TORONTO_ACTION,GOLDEN STATE_SCORE,TORONTO_SCORE
386,4,5:42.0,F. Ezeli misses free throw 1 of 2,,94,92
387,4,5:42.0,Offensive rebound by Team,,94,92
388,4,5:42.0,A. Iguodala enters the game for S. Livingston,,94,92
389,4,5:42.0,F. Ezeli makes free throw 2 of 2,,95,92
390,4,5:19.0,,D. DeRozan makes 2-pt layup from 2 ft (assist by P. Patterson),95,94
391,4,5:06.0,S. Curry misses 2-pt jump shot from 10 ft,,95,94
392,4,5:05.0,,Defensive rebound by K. Lowry,95,94
393,4,4:53.0,,K. Lowry makes 2-pt layup from 2 ft,95,96
394,4,4:28.0,Golden State full timeout,,95,96
395,4,4:28.0,S. Livingston enters the game for F. Ezeli,,95,96
396,4,4:23.0,S. Curry misses 3-pt jump shot from 28 ft,,95,96
397,4,4:23.0,,Defensive rebound by P. Patterson,95,96
398,4,4:13.0,,D. DeRozan misses 2-pt layup from 1 ft,95,96
399,4,4:13.0,,Offensive rebound by L. Scola,95,96
400,4,4:13.0,,Shooting foul by A. Iguodala (drawn by L. Scola),95,96
401,4,4:13.0,,L. Scola makes free throw 1 of 2,95,97
402,4,4:13.0,,L. Scola makes free throw 2 of 2,95,98
403,4,4:00.0,D. Green misses 2-pt jump shot from 6 ft,,95,98
404,4,4:00.0,,Defensive rebound by Team,95,98
405,4,3:44.0,,D. DeRozan misses 2-pt jump shot from 19 ft,95,98
406,4,3:42.0,Defensive rebound by S. Curry,,95,98
407,4,3:37.0,S. Curry makes 3-pt jump shot from 25 ft,,98,98
408,4,3:08.0,,K. Lowry misses 2-pt jump shot from 20 ft,98,98
409,4,3:07.0,Defensive rebound by D. Green,,98,98
410,4,3:04.0,Shooting foul by P. Patterson (drawn by D. Green),,98,98
411,4,3:04.0,D. Green misses free throw 1 of 2,,98,98
412,4,3:04.0,Offensive rebound by Team,,98,98
413,4,3:04.0,,L. Nogueira enters the game for L. Scola,98,98
414,4,3:04.0,D. Green makes free throw 2 of 2,,99,98
415,4,2:44.0,,D. DeRozan makes 2-pt jump shot from 9 ft,99,100
416,4,2:33.0,S. Curry makes 3-pt jump shot from 24 ft,,102,100
417,4,2:03.0,,L. Nogueira makes 2-pt dunk at rim (assist by K. Lowry),102,102
418,4,1:52.0,S. Curry misses 3-pt jump shot from 25 ft,,102,102
419,4,1:50.0,,Defensive rebound by P. Patterson,102,102
420,4,1:30.0,,D. DeRozan misses 2-pt jump shot from 2 ft,102,102
421,4,1:30.0,Defensive rebound by A. Iguodala,,102,102
422,4,1:25.0,Shooting block foul by P. Patterson (drawn by D. Green),,102,102
423,4,1:25.0,D. Green makes free throw 1 of 2,,103,102
424,4,1:25.0,D. Green makes free throw 2 of 2,,104,102
425,4,1:25.0,,Toronto full timeout,104,102
426,4,1:09.0,,Shooting foul by S. Curry (drawn by D. DeRozan),104,102
427,4,1:09.0,,D. DeRozan makes free throw 1 of 2,104,103
428,4,1:09.0,,D. DeRozan misses free throw 2 of 2,104,103
429,4,1:08.0,Defensive rebound by A. Iguodala,,104,103
430,4,0:59.0,Away from play foul by C. Joseph (drawn by S. Curry),,104,103
431,4,0:59.0,S. Curry makes free throw 1 of 2,,105,103
432,4,0:59.0,S. Curry makes free throw 2 of 2,,106,103
433,4,0:44.0,,K. Lowry makes 2-pt layup from 2 ft,106,105
434,4,0:44.0,,Shooting foul by K. Thompson (drawn by K. Lowry),106,105
435,4,0:44.0,Golden State full timeout,,106,105
436,4,0:44.0,,D. Carroll enters the game for L. Nogueira,106,105
437,4,0:44.0,,K. Lowry misses free throw 1 of 1,106,105
438,4,0:44.0,Defensive rebound by D. Green,,106,105
439,4,0:22.0,K. Thompson misses 2-pt jump shot from 13 ft,,106,105
440,4,0:21.0,Offensive rebound by Team,,106,105
441,4,0:18.0,Personal block foul by D. DeRozan (drawn by S. Curry),,106,105
442,4,0:18.0,S. Curry makes free throw 1 of 2,,107,105
443,4,0:18.0,S. Curry makes free throw 2 of 2,,108,105
444,4,0:18.0,,Toronto full timeout,108,105
445,4,0:11.0,,K. Lowry makes 2-pt layup from 1 ft,108,107
446,4,0:07.0,Personal foul by P. Patterson (drawn by K. Thompson),,108,107
447,4,0:07.0,K. Thompson makes free throw 1 of 2,,109,107
448,4,0:07.0,,L. Nogueira enters the game for D. Carroll,109,107
449,4,0:07.0,K. Thompson makes free throw 2 of 2,,110,107
450,4,0:07.0,,Toronto full timeout,110,107
451,4,0:07.0,,L. Scola enters the game for L. Nogueira,110,107
452,4,0:07.0,,D. Carroll enters the game for P. Patterson,110,107
453,4,0:06.0,,Personal foul by D. Green (drawn by L. Scola),110,107
454,4,0:06.0,,L. Scola makes free throw 1 of 2,110,108
455,4,0:06.0,F. Ezeli enters the game for S. Livingston,,110,108
456,4,0:06.0,,L. Scola makes free throw 2 of 2,110,109
457,4,0:06.0,Golden State full timeout,,110,109
458,4,0:06.0,,P. Patterson enters the game for L. Scola,110,109
459,4,0:06.0,S. Livingston enters the game for F. Ezeli,,110,109
460,4,0:05.0,Personal foul by C. Joseph (drawn by S. Curry),,110,109
461,4,0:05.0,S. Curry makes free throw 1 of 2,,111,109
462,4,0:05.0,S. Curry makes free throw 2 of 2,,112,109
463,4,0:03.0,,Turnover by C. Joseph (lost ball),112,109
464,4,0:03.0,Golden State full timeout,,112,109
