,QUARTER,TIME_REMAINING,INDIANA_ACTION,BOSTON_ACTION,INDIANA_SCORE,BOSTON_SCORE
394,4,6:53.0,G. Hill makes 2-pt layup from 1 ft (assist by J. Hill),,84,82
395,4,6:36.0,,A. Bradley makes 2-pt jump shot from 21 ft (assist by I. Thomas),84,84
396,4,6:17.0,J. Hill misses 2-pt hook shot from 3 ft,,84,84
397,4,6:16.0,Offensive rebound by G. Hill,,84,84
398,4,6:16.0,Shooting foul by J. Jerebko (drawn by G. Hill),,84,84
399,4,6:16.0,G. Hill makes free throw 1 of 2,,85,84
400,4,6:16.0,,J. Crowder enters the game for M. Smart,85,84
401,4,6:16.0,G. Hill makes free throw 2 of 2,,86,84
402,4,6:03.0,,A. Johnson makes 2-pt hook shot from 6 ft (assist by J. Jerebko),86,86
403,4,5:44.0,M. Ellis makes 2-pt jump shot from 15 ft,,88,86
404,4,5:31.0,,A. Bradley misses 2-pt jump shot from 19 ft,88,86
405,4,5:31.0,,Offensive rebound by A. Johnson,88,86
406,4,5:27.0,,A. Johnson misses 2-pt hook shot from 4 ft,88,86
407,4,5:26.0,Defensive rebound by C. Miles,,88,86
408,4,5:08.0,C. Miles makes 2-pt layup from 1 ft (assist by G. Hill),,90,86
409,4,5:08.0,,Boston full timeout,90,86
410,4,5:08.0,,M. Smart enters the game for J. Jerebko,90,86
411,4,4:54.0,,I. Thomas makes 2-pt jump shot from 4 ft (assist by A. Johnson),90,88
412,4,4:39.0,P. George misses 2-pt layup from 1 ft (block by I. Thomas),,90,88
413,4,4:38.0,,Defensive rebound by Team,90,88
414,4,4:29.0,,Personal foul by P. George (drawn by M. Smart),90,88
415,4,4:22.0,,Offensive foul by J. Crowder (drawn by G. Hill),90,88
416,4,4:22.0,,Turnover by J. Crowder (offensive foul),90,88
417,4,3:59.0,P. George misses 2-pt jump shot from 4 ft,,90,88
418,4,3:58.0,,Defensive rebound by A. Johnson,90,88
419,4,3:48.0,,M. Smart misses 3-pt jump shot from 25 ft,90,88
420,4,3:47.0,Defensive rebound by M. Ellis,,90,88
421,4,3:34.0,J. Hill misses 2-pt jump shot from 14 ft,,90,88
422,4,3:33.0,,Defensive rebound by Team,90,88
423,4,3:33.0,Loose ball foul by P. George (drawn by A. Johnson),,90,88
424,4,3:33.0,,A. Johnson makes free throw 1 of 2,90,89
425,4,3:33.0,Indiana full timeout,,90,89
426,4,3:33.0,I. Mahinmi enters the game for J. Hill,,90,89
427,4,3:33.0,,A. Johnson misses free throw 2 of 2,90,89
428,4,3:33.0,Defensive rebound by P. George,,90,89
429,4,3:16.0,P. George makes 2-pt jump shot from 7 ft (assist by C. Miles),,92,89
430,4,2:59.0,,Turnover by I. Thomas (bad pass; steal by I. Mahinmi),92,89
431,4,2:45.0,Personal foul by I. Thomas (drawn by P. George),,92,89
432,4,2:34.0,Turnover by M. Ellis (bad pass; steal by J. Crowder),,92,89
433,4,2:31.0,,J. Crowder makes 2-pt dunk at rim,92,91
434,4,2:14.0,M. Ellis makes 2-pt layup from 2 ft,,94,91
435,4,2:03.0,,J. Crowder misses 3-pt jump shot from 25 ft,94,91
436,4,2:02.0,Defensive rebound by I. Mahinmi,,94,91
437,4,1:48.0,Turnover by M. Ellis (bad pass; steal by A. Johnson),,94,91
438,4,1:46.0,,A. Johnson makes 2-pt dunk at rim,94,93
439,4,1:35.0,Turnover by I. Mahinmi (bad pass; steal by M. Smart),,94,93
440,4,1:32.0,,M. Smart makes 2-pt layup at rim,94,95
441,4,1:32.0,Indiana full timeout,,94,95
442,4,1:22.0,M. Ellis misses 2-pt jump shot from 18 ft,,94,95
443,4,1:20.0,,Defensive rebound by A. Johnson,94,95
444,4,1:10.0,,Boston full timeout,94,95
445,4,1:09.0,,Turnover by M. Smart (bad pass; steal by P. George),94,95
446,4,1:01.0,Turnover by P. George (lost ball; steal by J. Crowder),,94,95
447,4,0:58.0,,J. Crowder makes 2-pt layup from 1 ft,94,97
448,4,0:58.0,Indiana full timeout,,94,97
449,4,0:58.0,J. Hill enters the game for I. Mahinmi,,94,97
450,4,0:51.0,P. George misses 3-pt jump shot from 24 ft,,94,97
451,4,0:49.0,,Defensive rebound by M. Smart,94,97
452,4,0:31.0,,I. Thomas makes 2-pt layup from 2 ft (assist by A. Johnson),94,99
453,4,0:31.0,Indiana full timeout,,94,99
454,4,0:29.0,C. Miles misses 3-pt jump shot from 24 ft,,94,99
455,4,0:28.0,,Defensive rebound by I. Thomas,94,99
456,4,0:25.0,,Personal take foul by C. Miles (drawn by I. Thomas),94,99
457,4,0:25.0,,I. Thomas makes free throw 1 of 2,94,100
458,4,0:25.0,,I. Thomas makes free throw 2 of 2,94,101
459,4,0:13.0,J. Hill misses 2-pt jump shot from 8 ft,,94,101
460,4,0:12.0,,Defensive rebound by I. Thomas,94,101
461,4,0:12.0,,Personal take foul by C. Miles (drawn by I. Thomas),94,101
462,4,0:12.0,,I. Thomas makes free throw 1 of 2,94,102
463,4,0:12.0,,I. Thomas makes free throw 2 of 2,94,103
