,QUARTER,TIME_REMAINING,ORLANDO_ACTION,ATLANTA_ACTION,ORLANDO_SCORE,ATLANTA_SCORE
378,4,4:04.0,N. Vučević misses 2-pt jump shot from 20 ft,,93,94
379,4,4:02.0,,Defensive rebound by P. Millsap,93,94
380,4,3:48.0,,J. Teague misses 3-pt jump shot from 25 ft,93,94
381,4,3:47.0,Defensive rebound by E. Fournier,,93,94
382,4,3:38.0,Personal block foul by P. Millsap (drawn by N. Vučević),,93,94
383,4,3:38.0,,K. Korver enters the game for K. Bazemore,93,94
384,4,3:30.0,M. Hezonja makes 3-pt jump shot from 24 ft (assist by E. Payton),,96,94
385,4,3:09.0,,A. Horford makes 2-pt jump shot from 15 ft,96,96
386,4,2:50.0,Turnover by M. Hezonja (bad pass; steal by K. Korver),,96,96
387,4,2:50.0,,Turnover by K. Korver (lost ball; steal by E. Payton),96,96
388,4,2:50.0,Shooting foul by P. Millsap (drawn by E. Payton),,96,96
389,4,2:50.0,Official timeout,,96,96
390,4,2:50.0,,K. Bazemore enters the game for T. Sefolosha,96,96
391,4,2:50.0,E. Payton makes free throw 1 of 2,,97,96
392,4,2:50.0,E. Payton misses free throw 2 of 2,,97,96
393,4,2:50.0,Offensive rebound by Team,,97,96
394,4,2:50.0,,Loose ball foul by P. Millsap (drawn by E. Payton),97,96
395,4,2:40.0,,Offensive charge foul by M. Hezonja (drawn by K. Korver),97,96
396,4,2:40.0,Turnover by M. Hezonja (offensive foul),,97,96
397,4,2:28.0,,P. Millsap makes 2-pt dunk at rim,97,98
398,4,2:14.0,M. Hezonja misses 3-pt jump shot from 23 ft,,97,98
399,4,2:12.0,Offensive rebound by N. Vučević,,97,98
400,4,2:09.0,E. Fournier misses 3-pt jump shot from 24 ft,,97,98
401,4,2:08.0,,Defensive rebound by A. Horford,97,98
402,4,1:56.0,,A. Horford makes 2-pt jump shot from 20 ft (assist by J. Teague),97,100
403,4,1:56.0,Orlando full timeout,,97,100
404,4,1:49.0,N. Vučević misses 2-pt jump shot from 11 ft,,97,100
405,4,1:47.0,,Defensive rebound by A. Horford,97,100
406,4,1:32.0,,P. Millsap misses 2-pt jump shot from 6 ft,97,100
407,4,1:29.0,Defensive rebound by E. Payton,,97,100
408,4,1:24.0,Shooting foul by A. Horford (drawn by E. Payton),,97,100
409,4,1:24.0,E. Payton misses free throw 1 of 2,,97,100
410,4,1:24.0,Offensive rebound by Team,,97,100
411,4,1:24.0,A. Gordon enters the game for J. Smith,,97,100
412,4,1:24.0,E. Payton makes free throw 2 of 2,,98,100
413,4,1:00.0,,P. Millsap misses 2-pt layup at rim,98,100
414,4,0:57.0,Defensive rebound by N. Vučević,,98,100
415,4,0:46.0,M. Hezonja misses 3-pt jump shot from 27 ft,,98,100
416,4,0:44.0,,Defensive rebound by P. Millsap,98,100
417,4,0:23.0,,A. Horford misses 3-pt jump shot from 25 ft,98,100
418,4,0:22.0,Defensive rebound by E. Fournier,,98,100
419,4,0:22.0,Orlando full timeout,,98,100
420,4,0:22.0,,T. Sefolosha enters the game for J. Teague,98,100
421,4,0:22.0,J. Smith enters the game for A. Gordon,,98,100
422,4,0:15.0,M. Hezonja makes 3-pt jump shot from 25 ft (assist by N. Vučević),,101,100
423,4,0:15.0,,Atlanta full timeout,101,100
424,4,0:15.0,,J. Teague enters the game for T. Sefolosha,101,100
425,4,0:15.0,V. Oladipo enters the game for M. Hezonja,,101,100
426,4,0:15.0,A. Gordon enters the game for J. Smith,,101,100
427,4,0:12.0,,Shooting foul by A. Gordon (drawn by P. Millsap),101,100
428,4,0:12.0,,P. Millsap makes free throw 1 of 2,101,101
429,4,0:12.0,,T. Sefolosha enters the game for K. Korver,101,101
430,4,0:12.0,,P. Millsap misses free throw 2 of 2,101,101
431,4,0:11.0,Defensive rebound by A. Gordon,,101,101
432,4,0:11.0,Orlando full timeout,,101,101
433,4,0:11.0,M. Hezonja enters the game for A. Gordon,,101,101
434,4,0:11.0,J. Smith enters the game for E. Payton,,101,101
435,4,0:02.0,V. Oladipo misses 2-pt jump shot from 8 ft (block by P. Millsap),,101,101
436,4,0:01.0,,Defensive rebound by T. Sefolosha,101,101
437,4,0:01.0,,Atlanta full timeout,101,101
438,4,0:01.0,,K. Korver enters the game for K. Bazemore,101,101
439,4,0:01.0,A. Gordon enters the game for M. Hezonja,,101,101
440,4,0:01.0,E. Payton enters the game for J. Smith,,101,101
441,4,0:01.0,,Atlanta full timeout,101,101
442,4,0:01.0,D. Dedmon enters the game for E. Fournier,,101,101
443,1OT,4:46.0,M. Hezonja makes 2-pt layup at rim (assist by E. Payton),,103,101
444,1OT,4:21.0,,Turnover by P. Millsap (lost ball; steal by E. Fournier),103,101
445,1OT,4:18.0,Shooting foul by J. Teague (drawn by A. Gordon),,103,101
446,1OT,4:18.0,A. Gordon makes free throw 1 of 2,,104,101
447,1OT,4:18.0,A. Gordon makes free throw 2 of 2,,105,101
448,1OT,3:58.0,,A. Horford misses 2-pt hook shot from 13 ft,105,101
449,1OT,3:55.0,Defensive rebound by E. Fournier,,105,101
450,1OT,3:37.0,N. Vučević makes 2-pt jump shot from 19 ft (assist by E. Payton),,107,101
451,1OT,3:14.0,,Shooting foul by A. Gordon (drawn by J. Teague),107,101
452,1OT,3:14.0,,J. Teague makes free throw 1 of 3,107,102
453,1OT,3:14.0,,J. Teague misses free throw 2 of 3,107,102
454,1OT,3:14.0,,Offensive rebound by Team,107,102
455,1OT,3:14.0,,J. Teague misses free throw 3 of 3,107,102
456,1OT,3:12.0,Defensive rebound by Team,,107,102
457,1OT,2:52.0,Shooting foul by A. Horford (drawn by N. Vučević),,107,102
458,1OT,2:52.0,N. Vučević makes free throw 1 of 2,,108,102
459,1OT,2:52.0,N. Vučević misses free throw 2 of 2,,108,102
460,1OT,2:51.0,,Defensive rebound by K. Bazemore,108,102
461,1OT,2:30.0,,K. Korver makes 2-pt jump shot from 21 ft (assist by J. Teague),108,104
462,1OT,2:12.0,M. Hezonja misses 2-pt jump shot from 19 ft,,108,104
463,1OT,2:11.0,,Defensive rebound by K. Bazemore,108,104
464,1OT,1:52.0,,P. Millsap misses 2-pt layup from 3 ft,108,104
465,1OT,1:49.0,Defensive rebound by N. Vučević,,108,104
466,1OT,1:34.0,Personal foul by A. Horford (drawn by E. Fournier),,108,104
467,1OT,1:34.0,Orlando full timeout,,108,104
468,1OT,1:31.0,Personal foul by A. Horford (drawn by N. Vučević),,108,104
469,1OT,1:31.0,N. Vučević makes free throw 1 of 2,,109,104
470,1OT,1:31.0,N. Vučević makes free throw 2 of 2,,110,104
471,1OT,1:31.0,,Atlanta full timeout,110,104
472,1OT,1:31.0,V. Oladipo enters the game for M. Hezonja,,110,104
473,1OT,1:26.0,Violation by N. Vučević (kicked ball),,110,104
474,1OT,1:23.0,,Personal foul by E. Fournier (drawn by K. Korver),110,104
475,1OT,1:15.0,,P. Millsap makes 3-pt jump shot from 24 ft (assist by K. Korver),110,107
476,1OT,0:59.0,Personal foul by A. Horford (drawn by N. Vučević),,110,107
477,1OT,0:59.0,N. Vučević makes free throw 1 of 2,,111,107
478,1OT,0:59.0,N. Vučević makes free throw 2 of 2,,112,107
479,1OT,0:51.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by J. Teague),112,110
480,1OT,0:50.0,Orlando full timeout,,112,110
481,1OT,0:50.0,,T. Sefolosha enters the game for K. Korver,112,110
482,1OT,0:47.0,M. Hezonja enters the game for V. Oladipo,,112,110
483,1OT,0:32.0,E. Fournier makes 3-pt jump shot from 23 ft (assist by N. Vučević),,115,110
484,1OT,0:32.0,,Atlanta full timeout,115,110
485,1OT,0:32.0,,K. Korver enters the game for T. Sefolosha,115,110
486,1OT,0:32.0,V. Oladipo enters the game for M. Hezonja,,115,110
487,1OT,0:20.0,,P. Millsap misses 2-pt jump shot from 21 ft,115,110
488,1OT,0:19.0,Defensive rebound by V. Oladipo,,115,110
489,1OT,0:18.0,Personal take foul by K. Bazemore (drawn by V. Oladipo),,115,110
490,1OT,0:18.0,V. Oladipo makes free throw 1 of 2,,116,110
491,1OT,0:18.0,V. Oladipo misses free throw 2 of 2,,116,110
492,1OT,0:18.0,Offensive rebound by N. Vučević,,116,110
493,1OT,0:14.0,Personal take foul by P. Millsap (drawn by V. Oladipo),,116,110
494,1OT,0:14.0,,M. Scott enters the game for P. Millsap,116,110
495,1OT,0:14.0,V. Oladipo misses free throw 1 of 2,,116,110
496,1OT,0:14.0,Offensive rebound by Team,,116,110
497,1OT,0:14.0,M. Hezonja enters the game for N. Vučević,,116,110
498,1OT,0:14.0,V. Oladipo makes free throw 2 of 2,,117,110
499,1OT,0:03.0,,K. Korver misses 3-pt jump shot from 26 ft,117,110
500,1OT,0:01.0,Defensive rebound by M. Hezonja,,117,110
