,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,NEW YORK_ACTION,PHILADELPHIA_SCORE,NEW YORK_SCORE
383,4,4:00.0,Personal foul by A. Afflalo (drawn by I. Canaan),,86,88
384,4,4:00.0,I. Canaan makes free throw 1 of 2,,87,88
385,4,4:00.0,I. Canaan makes free throw 2 of 2,,88,88
386,4,3:45.0,,L. Thomas misses 2-pt jump shot from 17 ft,88,88
387,4,3:44.0,Defensive rebound by Team,,88,88
388,4,3:31.0,N. Noel makes 2-pt dunk at rim (assist by I. Smith),,90,88
389,4,3:05.0,,C. Anthony misses 2-pt jump shot from 20 ft,90,88
390,4,3:03.0,,Offensive rebound by J. Calderón,90,88
391,4,2:53.0,,C. Anthony misses 2-pt layup from 2 ft (block by N. Noel),90,88
392,4,2:50.0,,Offensive rebound by K. Porziņģis,90,88
393,4,2:48.0,,A. Afflalo makes 3-pt jump shot from 23 ft (assist by K. Porziņģis),90,91
394,4,2:40.0,Philadelphia full timeout,,90,91
395,4,2:40.0,Official timeout,,90,91
396,4,2:40.0,,R. Lopez enters the game for K. Porziņģis,90,91
397,4,2:29.0,R. Covington misses 3-pt jump shot from 22 ft,,90,91
398,4,2:27.0,,Defensive rebound by L. Thomas,90,91
399,4,2:08.0,,R. Lopez misses 2-pt hook shot from 4 ft,90,91
400,4,2:07.0,Defensive rebound by I. Smith,,90,91
401,4,1:59.0,I. Smith misses 2-pt layup from 2 ft,,90,91
402,4,1:59.0,Offensive rebound by Team,,90,91
403,4,1:59.0,,Loose ball foul by A. Afflalo (drawn by N. Noel),90,91
404,4,1:59.0,N. Noel misses free throw 1 of 2,,90,91
405,4,1:59.0,Offensive rebound by Team,,90,91
406,4,1:59.0,N. Noel makes free throw 2 of 2,,91,91
407,4,1:38.0,,A. Afflalo makes 2-pt jump shot from 6 ft (assist by J. Calderón),91,93
408,4,1:24.0,Shooting foul by L. Thomas (drawn by H. Thompson),,91,93
409,4,1:24.0,J. Grant enters the game for I. Canaan,,91,93
410,4,1:24.0,H. Thompson misses free throw 1 of 3,,91,93
411,4,1:24.0,Offensive rebound by Team,,91,93
412,4,1:24.0,H. Thompson misses free throw 2 of 3,,91,93
413,4,1:24.0,Offensive rebound by Team,,91,93
414,4,1:24.0,H. Thompson misses free throw 3 of 3,,91,93
415,4,1:22.0,,Defensive rebound by C. Anthony,91,93
416,4,1:03.0,,C. Anthony misses 2-pt jump shot from 5 ft (block by N. Noel),91,93
417,4,1:01.0,Defensive rebound by J. Grant,,91,93
418,4,0:53.0,H. Thompson makes 3-pt jump shot from 22 ft (assist by J. Grant),,94,93
419,4,0:53.0,,New York full timeout,94,93
420,4,0:37.0,,A. Afflalo misses 2-pt jump shot from 6 ft,94,93
421,4,0:36.0,Defensive rebound by H. Thompson,,94,93
422,4,0:14.0,I. Smith makes 2-pt jump shot from 21 ft,,96,93
423,4,0:14.0,,New York full timeout,96,93
424,4,0:14.0,J. Sampson enters the game for I. Smith,,96,93
425,4,0:14.0,,K. Porziņģis enters the game for R. Lopez,96,93
426,4,0:03.0,,C. Anthony makes 3-pt jump shot from 26 ft,96,96
427,4,0:03.0,Philadelphia full timeout,,96,96
428,4,0:03.0,I. Smith enters the game for J. Sampson,,96,96
429,4,0:03.0,I. Canaan enters the game for J. Grant,,96,96
430,4,0:03.0,,L. Galloway enters the game for K. Porziņģis,96,96
431,4,0:03.0,,L. Amundson enters the game for J. Calderón,96,96
432,4,0:01.0,I. Canaan misses 3-pt jump shot from 24 ft,,96,96
433,4,0:00.0,Offensive rebound by Team,,96,96
434,1OT,4:48.0,,C. Anthony misses 2-pt jump shot from 18 ft,96,96
435,1OT,4:45.0,Defensive rebound by I. Smith,,96,96
436,1OT,4:30.0,Shooting foul by J. Calderón (drawn by I. Canaan),,96,96
437,1OT,4:30.0,I. Canaan makes free throw 1 of 2,,97,96
438,1OT,4:30.0,I. Canaan makes free throw 2 of 2,,98,96
439,1OT,4:11.0,,C. Anthony misses 2-pt jump shot from 13 ft,98,96
440,1OT,4:09.0,Defensive rebound by H. Thompson,,98,96
441,1OT,3:51.0,I. Smith makes 2-pt layup from 2 ft (assist by N. Noel),,100,96
442,1OT,3:31.0,,L. Thomas makes 2-pt layup from 3 ft,100,98
443,1OT,3:31.0,,Shooting foul by N. Noel (drawn by L. Thomas),100,98
444,1OT,3:31.0,,L. Amundson enters the game for R. Lopez,100,98
445,1OT,3:31.0,,L. Galloway enters the game for J. Calderón,100,98
446,1OT,3:31.0,,L. Thomas makes free throw 1 of 1,100,99
447,1OT,3:21.0,I. Smith misses 2-pt layup from 1 ft,,100,99
448,1OT,3:20.0,,Defensive rebound by C. Anthony,100,99
449,1OT,2:56.0,,C. Anthony misses 3-pt jump shot from 24 ft,100,99
450,1OT,2:54.0,Defensive rebound by I. Canaan,,100,99
451,1OT,2:34.0,I. Smith misses 3-pt jump shot from 26 ft,,100,99
452,1OT,2:32.0,,Defensive rebound by L. Amundson,100,99
453,1OT,2:16.0,,A. Afflalo misses 2-pt layup from 2 ft,100,99
454,1OT,2:14.0,Defensive rebound by I. Smith,,100,99
455,1OT,2:14.0,Personal foul by C. Anthony (drawn by I. Smith),,100,99
456,1OT,1:53.0,I. Smith makes 2-pt layup from 2 ft,,102,99
457,1OT,1:53.0,Shooting foul by L. Amundson (drawn by I. Smith),,102,99
458,1OT,1:53.0,,New York full timeout,102,99
459,1OT,1:53.0,J. Grant enters the game for I. Canaan,,102,99
460,1OT,1:53.0,I. Smith misses free throw 1 of 1,,102,99
461,1OT,1:52.0,,Defensive rebound by L. Thomas,102,99
462,1OT,1:31.0,,Shooting foul by J. Grant (drawn by A. Afflalo),102,99
463,1OT,1:31.0,,A. Afflalo makes free throw 1 of 2,102,100
464,1OT,1:31.0,I. Canaan enters the game for J. Grant,,102,100
465,1OT,1:31.0,,A. Afflalo makes free throw 2 of 2,102,101
466,1OT,1:20.0,N. Noel makes 2-pt dunk at rim (assist by I. Smith),,104,101
467,1OT,1:11.0,,Personal foul by N. Noel,104,101
468,1OT,1:11.0,,L. Amundson makes free throw 1 of 2,104,102
469,1OT,1:11.0,,L. Amundson makes free throw 2 of 2,104,103
470,1OT,0:59.0,I. Smith misses 2-pt layup from 2 ft,,104,103
471,1OT,0:57.0,,Defensive rebound by C. Anthony,104,103
472,1OT,0:40.0,,A. Afflalo makes 2-pt jump shot from 11 ft (assist by C. Anthony),104,105
473,1OT,0:40.0,Philadelphia full timeout,,104,105
474,1OT,0:27.0,Turnover by I. Smith (lost ball; steal by C. Anthony),,104,105
475,1OT,0:20.0,,Personal foul by R. Covington (drawn by L. Thomas),104,105
476,1OT,0:20.0,,L. Thomas makes free throw 1 of 2,104,106
477,1OT,0:20.0,,L. Thomas makes free throw 2 of 2,104,107
478,1OT,0:20.0,Philadelphia full timeout,,104,107
479,1OT,0:20.0,J. Grant enters the game for I. Canaan,,104,107
480,1OT,0:13.0,I. Smith misses 3-pt jump shot from 26 ft,,104,107
481,1OT,0:10.0,Offensive rebound by Team,,104,107
482,1OT,0:10.0,Philadelphia full timeout,,104,107
483,1OT,0:10.0,I. Canaan enters the game for J. Grant,,104,107
484,1OT,0:07.0,R. Covington makes 3-pt jump shot from 25 ft (assist by I. Smith),,107,107
485,1OT,0:07.0,,New York full timeout,107,107
486,1OT,0:07.0,,J. Calderón enters the game for L. Galloway,107,107
487,1OT,0:07.0,,D. Williams enters the game for L. Amundson,107,107
488,1OT,0:07.0,J. Grant enters the game for H. Thompson,,107,107
489,1OT,0:07.0,J. Sampson enters the game for I. Canaan,,107,107
490,1OT,0:02.0,,C. Anthony misses 2-pt jump shot from 10 ft,107,107
491,1OT,0:01.0,Defensive rebound by I. Smith,,107,107
492,1OT,0:00.0,I. Smith misses 3-pt jump shot from 58 ft,,107,107
493,1OT,0:00.0,Offensive rebound by Team,,107,107
494,2OT,4:38.0,I. Smith misses 3-pt jump shot from 25 ft,,107,107
495,2OT,4:36.0,,Defensive rebound by R. Lopez,107,107
496,2OT,4:19.0,,L. Thomas misses 2-pt hook shot from 5 ft,107,107
497,2OT,4:18.0,Defensive rebound by N. Noel,,107,107
498,2OT,3:54.0,R. Covington misses 2-pt jump shot from 21 ft (block by L. Thomas),,107,107
499,2OT,3:53.0,,Defensive rebound by C. Anthony,107,107
500,2OT,3:37.0,,R. Lopez makes 2-pt dunk at rim,107,109
501,2OT,3:21.0,I. Smith makes 2-pt layup from 2 ft,,109,109
502,2OT,3:21.0,Shooting foul by L. Galloway (drawn by I. Smith),,109,109
503,2OT,3:21.0,I. Smith misses free throw 1 of 1,,109,109
504,2OT,3:20.0,,Defensive rebound by R. Lopez,109,109
505,2OT,3:06.0,,L. Galloway makes 2-pt layup from 2 ft,109,111
506,2OT,2:43.0,I. Smith misses 2-pt layup from 3 ft,,109,111
507,2OT,2:40.0,,Defensive rebound by L. Galloway,109,111
508,2OT,2:36.0,,A. Afflalo makes 2-pt layup from 2 ft (assist by L. Galloway),109,113
509,2OT,2:35.0,Philadelphia full timeout,,109,113
510,2OT,2:28.0,I. Smith makes 2-pt jump shot from 19 ft,,111,113
511,2OT,2:11.0,,L. Galloway makes 2-pt layup from 1 ft,111,115
512,2OT,1:46.0,I. Canaan misses 2-pt layup from 2 ft (block by L. Galloway),,111,115
513,2OT,1:44.0,,Defensive rebound by A. Afflalo,111,115
514,2OT,1:20.0,,A. Afflalo misses 3-pt jump shot from 24 ft,111,115
515,2OT,1:18.0,,Offensive rebound by Team,111,115
516,2OT,1:01.0,,C. Anthony makes 2-pt jump shot from 5 ft,111,117
517,2OT,1:01.0,Philadelphia full timeout,,111,117
518,2OT,0:53.0,I. Canaan misses 2-pt jump shot from 7 ft,,111,117
519,2OT,0:53.0,Offensive rebound by I. Canaan,,111,117
520,2OT,0:53.0,I. Canaan makes 2-pt layup from 7 ft,,113,117
521,2OT,0:37.0,,Turnover by C. Anthony (bad pass),113,117
522,2OT,0:31.0,R. Covington misses 2-pt dunk at rim (block by R. Lopez),,113,117
523,2OT,0:29.0,,Defensive rebound by C. Anthony,113,117
524,2OT,0:22.0,,New York full timeout,113,117
525,2OT,0:22.0,,New York full timeout,113,117
526,2OT,0:22.0,J. Sampson enters the game for H. Thompson,,113,117
527,2OT,0:22.0,J. Grant enters the game for I. Canaan,,113,117
528,2OT,0:22.0,,J. Calderón enters the game for L. Thomas,113,117
529,2OT,0:17.0,,Personal foul by J. Grant (drawn by J. Calderón),113,117
530,2OT,0:16.0,,Personal take foul by N. Noel (drawn by R. Lopez),113,117
531,2OT,0:16.0,,R. Lopez makes free throw 1 of 2,113,118
532,2OT,0:16.0,I. Canaan enters the game for J. Grant,,113,118
533,2OT,0:16.0,H. Thompson enters the game for J. Sampson,,113,118
534,2OT,0:16.0,,L. Thomas enters the game for J. Calderón,113,118
535,2OT,0:16.0,,R. Lopez makes free throw 2 of 2,113,119
536,2OT,0:10.0,R. Covington misses 3-pt jump shot from 24 ft,,113,119
537,2OT,0:08.0,,Defensive rebound by Team,113,119
538,2OT,0:08.0,,J. Calderón enters the game for L. Thomas,113,119
539,2OT,0:08.0,J. Sampson enters the game for H. Thompson,,113,119
540,2OT,0:08.0,J. Grant enters the game for I. Canaan,,113,119
541,2OT,0:04.0,,Personal take foul by R. Covington (drawn by C. Anthony),113,119
542,2OT,0:04.0,,C. Anthony misses free throw 1 of 2,113,119
543,2OT,0:04.0,,Offensive rebound by Team,113,119
544,2OT,0:04.0,,C. Anthony misses free throw 2 of 2,113,119
545,2OT,0:03.0,Defensive rebound by N. Noel,,113,119
546,2OT,0:03.0,Philadelphia full timeout,,113,119
547,2OT,0:03.0,,L. Thomas enters the game for J. Calderón,113,119
548,2OT,0:03.0,I. Canaan enters the game for J. Sampson,,113,119
549,2OT,0:03.0,H. Thompson enters the game for J. Grant,,113,119
550,2OT,0:01.0,H. Thompson misses 3-pt jump shot from 25 ft,,113,119
551,2OT,0:00.0,Offensive rebound by Team,,113,119
