,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,GOLDEN STATE_ACTION,SAN ANTONIO_SCORE,GOLDEN STATE_SCORE
390,4,1:14.0,Personal foul by H. Barnes,,95,112
391,4,1:14.0,K. Anderson makes free throw 1 of 2,,96,112
392,4,1:14.0,,B. Rush enters the game for H. Barnes,96,112
393,4,1:14.0,,M. Speights enters the game for D. Green,96,112
394,4,1:14.0,,I. Clark enters the game for K. Thompson,96,112
395,4,1:14.0,,L. Barbosa enters the game for S. Curry,96,112
396,4,1:14.0,,S. Livingston enters the game for A. Iguodala,96,112
397,4,1:14.0,K. Anderson misses free throw 2 of 2,,96,112
398,4,1:12.0,Offensive rebound by D. Green,,96,112
399,4,1:02.0,K. Martin misses 3-pt jump shot from 27 ft,,96,112
400,4,1:02.0,,Defensive rebound by I. Clark,96,112
401,4,0:44.0,,M. Speights misses 3-pt jump shot from 24 ft,96,112
402,4,0:44.0,Defensive rebound by K. Anderson,,96,112
403,4,0:40.0,D. West makes 2-pt layup from 1 ft (assist by K. Anderson),,98,112
404,4,0:22.0,,Turnover by L. Barbosa (bad pass; steal by K. Martin),98,112
405,4,0:19.0,K. Martin makes 2-pt layup from 1 ft,,100,112
406,4,0:19.0,Shooting foul by B. Rush (drawn by K. Martin),,100,112
407,4,0:19.0,K. Martin makes free throw 1 of 1,,101,112
