,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,DETROIT_ACTION,CLEVELAND_SCORE,DETROIT_SCORE
387,4,3:37.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),95,92
388,4,3:37.0,,Shooting foul by L. James (drawn by A. Drummond),95,92
389,4,3:37.0,,A. Drummond makes free throw 1 of 1,95,93
390,4,3:24.0,K. Love misses 3-pt jump shot from 27 ft,,95,93
391,4,3:24.0,,Defensive rebound by Team,95,93
392,4,3:13.0,,R. Jackson misses 2-pt jump shot from 7 ft,95,93
393,4,3:13.0,Defensive rebound by L. James,,95,93
394,4,3:01.0,Shooting foul by M. Morris (drawn by K. Love),,95,93
395,4,3:01.0,K. Love makes free throw 1 of 2,,96,93
396,4,3:01.0,K. Love makes free throw 2 of 2,,97,93
397,4,2:58.0,,Personal take foul by J. Smith (drawn by A. Drummond),97,93
398,4,2:58.0,,Detroit full timeout,97,93
399,4,2:58.0,,A. Drummond makes free throw 1 of 2,97,94
400,4,2:58.0,,A. Drummond makes free throw 2 of 2,97,95
401,4,2:45.0,Turnover by K. Love (lost ball; steal by A. Drummond),,97,95
402,4,2:29.0,,R. Jackson makes 2-pt jump shot from 14 ft,97,97
403,4,2:09.0,M. Williams misses 3-pt jump shot from 27 ft,,97,97
404,4,2:09.0,,Defensive rebound by M. Morris,97,97
405,4,2:07.0,,Personal take foul by T. Mozgov (drawn by A. Drummond),97,97
406,4,2:07.0,,A. Drummond makes free throw 1 of 2,97,98
407,4,2:07.0,,A. Drummond misses free throw 2 of 2,97,98
408,4,2:06.0,Defensive rebound by K. Love,,97,98
409,4,1:44.0,K. Love misses 3-pt jump shot from 22 ft,,97,98
410,4,1:43.0,,Defensive rebound by K. Caldwell-Pope,97,98
411,4,1:29.0,,Turnover by R. Jackson (lost ball),97,98
412,4,1:08.0,L. James misses 2-pt jump shot from 4 ft,,97,98
413,4,1:08.0,Offensive rebound by J. Smith,,97,98
414,4,1:07.0,Cleveland full timeout,,97,98
415,4,0:49.0,Turnover by L. James (back court),,97,98
416,4,0:49.0,T. Thompson enters the game for K. Love,,97,98
417,4,0:49.0,M. Dellavedova enters the game for M. Williams,,97,98
418,4,0:37.0,,R. Jackson misses 2-pt jump shot from 5 ft,97,98
419,4,0:36.0,Defensive rebound by T. Thompson,,97,98
420,4,0:24.0,T. Mozgov misses 2-pt jump shot from 11 ft,,97,98
421,4,0:23.0,,Defensive rebound by E. İlyasova,97,98
422,4,0:21.0,,Detroit full timeout,97,98
423,4,0:21.0,,Personal foul by M. Dellavedova (drawn by R. Jackson),97,98
424,4,0:21.0,,R. Jackson makes free throw 1 of 2,97,99
425,4,0:21.0,K. Love enters the game for T. Mozgov,,97,99
426,4,0:21.0,,R. Jackson makes free throw 2 of 2,97,100
427,4,0:21.0,Cleveland full timeout,,97,100
428,4,0:21.0,M. Williams enters the game for M. Dellavedova,,97,100
429,4,0:16.0,L. James makes 2-pt layup at rim,,99,100
430,4,0:14.0,,Personal foul by M. Williams (drawn by R. Jackson),99,100
431,4,0:14.0,,R. Jackson makes free throw 1 of 2,99,101
432,4,0:14.0,,R. Jackson makes free throw 2 of 2,99,102
433,4,0:14.0,Cleveland full timeout,,99,102
434,4,0:10.0,J. Smith misses 3-pt jump shot from 26 ft,,99,102
435,4,0:10.0,,Defensive rebound by R. Jackson,99,102
436,4,0:10.0,,Personal foul by J. Smith (drawn by R. Jackson),99,102
437,4,0:10.0,,R. Jackson makes free throw 1 of 2,99,103
438,4,0:10.0,,R. Jackson makes free throw 2 of 2,99,104
439,4,0:05.0,M. Williams misses 3-pt jump shot from 26 ft,,99,104
440,4,0:05.0,Offensive rebound by Team,,99,104
441,4,0:05.0,Turnover by L. James (bad pass; steal by A. Drummond),,99,104
