,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,ATLANTA_ACTION,WASHINGTON_SCORE,ATLANTA_SCORE
384,4,5:32.0,,D. Schröder makes 2-pt layup at rim (assist by K. Bazemore),92,95
385,4,5:07.0,B. Beal makes 2-pt layup from 1 ft (assist by N. Hilário),,94,95
386,4,4:39.0,,D. Schröder misses 3-pt jump shot from 23 ft,94,95
387,4,4:38.0,Defensive rebound by O. Porter,,94,95
388,4,4:34.0,J. Wall misses 2-pt layup from 2 ft,,94,95
389,4,4:32.0,,Defensive rebound by T. Sefolosha,94,95
390,4,4:25.0,,T. Sefolosha makes 2-pt layup at rim (assist by D. Schröder),94,97
391,4,4:05.0,Turnover by J. Wall (bad pass; steal by K. Bazemore),,94,97
392,4,4:02.0,,K. Bazemore makes 2-pt layup at rim,94,99
393,4,4:02.0,,Shooting foul by B. Beal (drawn by K. Bazemore),94,99
394,4,4:02.0,,J. Teague enters the game for M. Muscala,94,99
395,4,4:02.0,,A. Horford enters the game for D. Schröder,94,99
396,4,4:02.0,,K. Korver enters the game for T. Sefolosha,94,99
397,4,4:02.0,M. Gortat enters the game for N. Hilário,,94,99
398,4,4:02.0,,K. Bazemore makes free throw 1 of 1,94,100
399,4,3:42.0,K. Humphries misses 3-pt jump shot from 24 ft,,94,100
400,4,3:40.0,,Defensive rebound by J. Teague,94,100
401,4,3:35.0,,K. Bazemore makes 3-pt jump shot from 25 ft (assist by J. Teague),94,103
402,4,3:35.0,Washington full timeout,,94,103
403,4,3:16.0,Loose ball foul by B. Beal (drawn by J. Teague),,94,103
404,4,3:16.0,Turnover by B. Beal (offensive foul),,94,103
405,4,2:57.0,,J. Teague makes 2-pt jump shot from 15 ft,94,105
406,4,2:41.0,G. Neal enters the game for K. Humphries,,94,105
407,4,2:38.0,B. Beal misses 2-pt jump shot from 19 ft,,94,105
408,4,2:37.0,,Defensive rebound by A. Horford,94,105
409,4,2:22.0,,Personal foul by O. Porter (drawn by P. Millsap),94,105
410,4,2:22.0,,P. Millsap makes free throw 1 of 2,94,106
411,4,2:22.0,,T. Sefolosha enters the game for K. Korver,94,106
412,4,2:22.0,,P. Millsap makes free throw 2 of 2,94,107
413,4,2:11.0,M. Gortat makes 2-pt dunk at rim (assist by J. Wall),,96,107
414,4,1:51.0,,K. Bazemore makes 2-pt layup from 1 ft (assist by P. Millsap),96,109
415,4,1:37.0,O. Porter misses 3-pt jump shot from 23 ft,,96,109
416,4,1:36.0,,Defensive rebound by A. Horford,96,109
417,4,1:17.0,,P. Millsap misses 2-pt jump shot from 12 ft,96,109
418,4,1:15.0,Defensive rebound by M. Gortat,,96,109
419,4,1:11.0,Turnover by O. Porter (lost ball; steal by J. Teague),,96,109
420,4,0:57.0,,Shooting foul by J. Wall (drawn by A. Horford),96,109
421,4,0:57.0,,A. Horford makes free throw 1 of 2,96,110
422,4,0:57.0,G. Temple enters the game for O. Porter,,96,110
423,4,0:57.0,R. Sessions enters the game for B. Beal,,96,110
424,4,0:57.0,K. Oubre enters the game for J. Wall,,96,110
425,4,0:57.0,,E. Tavares enters the game for K. Bazemore,96,110
426,4,0:57.0,,M. Scott enters the game for P. Millsap,96,110
427,4,0:57.0,,D. Schröder enters the game for J. Teague,96,110
428,4,0:57.0,,J. Holiday enters the game for T. Sefolosha,96,110
429,4,0:57.0,,A. Horford makes free throw 2 of 2,96,111
430,4,0:44.0,Personal foul by A. Horford (drawn by K. Oubre),,96,111
431,4,0:44.0,,M. Muscala enters the game for A. Horford,96,111
432,4,0:30.0,G. Neal makes 2-pt layup at rim (assist by M. Gortat),,98,111
433,4,0:10.0,,J. Holiday makes 3-pt jump shot from 23 ft (assist by D. Schröder),98,114
434,4,0:05.0,Shooting foul by E. Tavares (drawn by G. Temple),,98,114
435,4,0:05.0,G. Temple makes free throw 1 of 2,,99,114
436,4,0:05.0,G. Temple misses free throw 2 of 2,,99,114
437,4,0:03.0,,Defensive rebound by M. Scott,99,114
