,QUARTER,TIME_REMAINING,DETROIT_ACTION,CHARLOTTE_ACTION,DETROIT_SCORE,CHARLOTTE_SCORE
387,4,4:39.0,,F. Kaminsky misses 2-pt layup from 2 ft (block by A. Drummond),91,108
388,4,4:37.0,Defensive rebound by R. Jackson,,91,108
389,4,4:27.0,M. Morris misses 2-pt jump shot from 10 ft (block by C. Lee),,91,108
390,4,4:27.0,,Defensive rebound by Team,91,108
391,4,4:27.0,,M. Williams enters the game for F. Kaminsky,91,108
392,4,4:12.0,,N. Batum misses 3-pt jump shot from 23 ft,91,108
393,4,4:10.0,Defensive rebound by A. Drummond,,91,108
394,4,3:55.0,R. Jackson makes 3-pt jump shot from 24 ft,,94,108
395,4,3:30.0,,C. Lee makes 2-pt layup from 1 ft,94,110
396,4,3:19.0,R. Jackson misses 3-pt jump shot from 25 ft,,94,110
397,4,3:18.0,,Defensive rebound by Team,94,110
398,4,3:03.0,,N. Batum makes 2-pt jump shot from 18 ft (assist by C. Zeller),94,112
399,4,3:03.0,Detroit full timeout,,94,112
400,4,3:03.0,D. Hilliard enters the game for T. Harris,,94,112
401,4,3:03.0,S. Blake enters the game for M. Morris,,94,112
402,4,3:03.0,A. Tolliver enters the game for A. Drummond,,94,112
403,4,3:03.0,A. Baynes enters the game for K. Caldwell-Pope,,94,112
404,4,3:03.0,S. Johnson enters the game for R. Jackson,,94,112
405,4,2:42.0,D. Hilliard makes 2-pt jump shot from 10 ft,,96,112
406,4,2:42.0,Shooting foul by C. Lee (drawn by D. Hilliard),,96,112
407,4,2:42.0,,F. Kaminsky enters the game for N. Batum,96,112
408,4,2:42.0,,T. Daniels enters the game for M. Williams,96,112
409,4,2:42.0,,A. Harrison enters the game for C. Zeller,96,112
410,4,2:42.0,,T. Hansbrough enters the game for C. Lee,96,112
411,4,2:42.0,,J. Gutiérrez enters the game for K. Walker,96,112
412,4,2:42.0,D. Hilliard makes free throw 1 of 1,,97,112
413,4,2:28.0,,T. Hansbrough makes 2-pt jump shot from 6 ft (assist by T. Daniels),97,114
414,4,2:18.0,A. Tolliver misses 2-pt jump shot from 19 ft,,97,114
415,4,2:17.0,,Defensive rebound by T. Hansbrough,97,114
416,4,2:06.0,,Turnover by J. Gutiérrez (bad pass; steal by A. Tolliver),97,114
417,4,2:00.0,Personal foul by J. Gutiérrez,,97,114
418,4,1:49.0,A. Baynes makes 2-pt dunk at rim (assist by D. Hilliard),,99,114
419,4,1:39.0,,T. Daniels makes 2-pt jump shot from 18 ft (assist by J. Gutiérrez),99,116
420,4,1:26.0,D. Hilliard makes 2-pt layup from 1 ft (assist by A. Baynes),,101,116
421,4,1:17.0,,Turnover by A. Harrison (traveling),101,116
422,4,0:59.0,A. Baynes misses 2-pt jump shot from 19 ft,,101,116
423,4,0:58.0,,Defensive rebound by J. Gutiérrez,101,116
424,4,0:44.0,,J. Gutiérrez misses 2-pt jump shot from 17 ft,101,116
425,4,0:43.0,Defensive rebound by S. Blake,,101,116
426,4,0:33.0,S. Blake makes 2-pt layup from 1 ft,,103,116
427,4,0:14.0,,T. Hansbrough makes 2-pt jump shot from 7 ft (assist by A. Harrison),103,118
