,QUARTER,TIME_REMAINING,CHICAGO_ACTION,ORLANDO_ACTION,CHICAGO_SCORE,ORLANDO_SCORE
390,4,3:04.0,,Defensive rebound by J. Smith,80,104
391,4,3:00.0,,Orlando full timeout,80,104
392,4,2:53.0,,S. Napier misses 3-pt jump shot from 25 ft,80,104
393,4,2:52.0,Defensive rebound by C. Felício,,80,104
394,4,2:49.0,Technical foul by A. Brooks,,80,104
395,4,2:49.0,,C. Watson misses technical free throw,80,104
396,4,2:49.0,Offensive rebound by Team,,80,104
397,4,2:34.0,B. Portis misses 3-pt jump shot from 25 ft,,80,104
398,4,2:32.0,,Defensive rebound by C. Watson,80,104
399,4,2:14.0,,A. Nicholson misses 2-pt jump shot from 8 ft (block by J. Holiday),80,104
400,4,2:11.0,Defensive rebound by C. Felício,,80,104
401,4,2:07.0,A. Brooks misses 3-pt jump shot from 26 ft,,80,104
402,4,2:05.0,,Defensive rebound by J. Smith,80,104
403,4,1:52.0,,J. Smith misses 2-pt jump shot from 16 ft,80,104
404,4,1:51.0,Defensive rebound by B. Portis,,80,104
405,4,1:45.0,T. Snell makes 3-pt jump shot from 26 ft (assist by A. Brooks),,83,104
406,4,1:29.0,,A. Nicholson makes 3-pt jump shot from 26 ft (assist by S. Napier),83,107
407,4,1:19.0,J. Holiday misses 3-pt jump shot from 26 ft,,83,107
408,4,1:16.0,Offensive rebound by B. Portis,,83,107
409,4,1:16.0,B. Portis makes 2-pt layup from 1 ft,,85,107
410,4,0:58.0,,S. Napier makes 3-pt jump shot from 24 ft (assist by J. Smith),85,110
411,4,0:47.0,Personal foul by A. Nicholson,,85,110
412,4,0:47.0,B. Portis makes free throw 1 of 2,,86,110
413,4,0:47.0,B. Portis makes free throw 2 of 2,,87,110
414,4,0:42.0,Technical foul by A. Brooks,,87,110
415,4,0:42.0,D. McDermott enters the game for A. Brooks,,87,110
416,4,0:42.0,,C. Watson makes technical free throw,87,111
417,4,0:39.0,,Offensive foul by J. Smith (drawn by J. Holiday),87,111
418,4,0:39.0,,Turnover by J. Smith (offensive foul),87,111
419,4,0:30.0,J. Holiday makes 2-pt jump shot from 16 ft,,89,111
420,4,0:07.0,,Turnover by S. Napier (lost ball),89,111
421,4,0:00.0,J. Holiday misses 3-pt jump shot from 27 ft,,89,111
422,4,0:00.0,Offensive rebound by Team,,89,111
