,QUARTER,TIME_REMAINING,ORLANDO_ACTION,OKLAHOMA CITY_ACTION,ORLANDO_SCORE,OKLAHOMA CITY_SCORE
383,4,7:10.0,,K. Durant enters the game for K. Singler,105,104
384,4,6:57.0,E. Payton misses 2-pt layup from 1 ft (block by E. Freedom),,105,104
385,4,6:57.0,Offensive rebound by Team,,105,104
386,4,6:53.0,M. Hezonja misses 3-pt jump shot from 22 ft (block by K. Durant),,105,104
387,4,6:52.0,Offensive rebound by E. Payton,,105,104
388,4,6:48.0,E. Fournier misses 3-pt jump shot from 23 ft,,105,104
389,4,6:48.0,,Defensive rebound by R. Westbrook,105,104
390,4,6:43.0,,R. Westbrook makes 2-pt layup from 2 ft,105,106
391,4,6:25.0,J. Smith makes 2-pt jump shot from 18 ft (assist by M. Hezonja),,107,106
392,4,6:15.0,,Personal foul by M. Hezonja (drawn by K. Durant),107,106
393,4,6:15.0,N. Vučević enters the game for C. Frye,,107,106
394,4,6:15.0,,S. Ibaka enters the game for E. Freedom,107,106
395,4,6:09.0,,K. Durant makes 3-pt jump shot from 25 ft,107,109
396,4,5:47.0,Turnover by N. Vučević (bad pass; steal by K. Durant),,107,109
397,4,5:41.0,,K. Durant misses 3-pt jump shot from 24 ft,107,109
398,4,5:39.0,,Offensive rebound by R. Westbrook,107,109
399,4,5:30.0,,S. Adams misses 2-pt jump shot from 4 ft,107,109
400,4,5:28.0,,Offensive rebound by R. Westbrook,107,109
401,4,5:27.0,,Oklahoma City full timeout,107,109
402,4,5:27.0,T. Harris enters the game for M. Hezonja,,107,109
403,4,5:27.0,V. Oladipo enters the game for E. Fournier,,107,109
404,4,5:15.0,,R. Westbrook misses 2-pt jump shot from 17 ft,107,109
405,4,5:14.0,Defensive rebound by Team,,107,109
406,4,4:51.0,T. Harris misses 2-pt jump shot from 14 ft,,107,109
407,4,4:51.0,,Defensive rebound by S. Adams,107,109
408,4,4:40.0,,C. Payne misses 3-pt jump shot from 23 ft,107,109
409,4,4:36.0,Defensive rebound by J. Smith,,107,109
410,4,4:22.0,,D. Waiters enters the game for C. Payne,107,109
411,4,4:19.0,Personal foul by S. Ibaka (drawn by V. Oladipo),,107,109
412,4,4:05.0,E. Payton misses 2-pt jump shot from 17 ft,,107,109
413,4,4:04.0,,Defensive rebound by K. Durant,107,109
414,4,3:51.0,,R. Westbrook misses 2-pt jump shot from 4 ft (block by J. Smith),107,109
415,4,3:50.0,,Offensive rebound by S. Ibaka,107,109
416,4,3:46.0,,K. Durant misses 3-pt jump shot from 25 ft,107,109
417,4,3:45.0,Defensive rebound by T. Harris,,107,109
418,4,3:34.0,V. Oladipo makes 2-pt jump shot from 11 ft,,109,109
419,4,3:13.0,,S. Ibaka misses 2-pt jump shot from 18 ft,109,109
420,4,3:13.0,Defensive rebound by V. Oladipo,,109,109
421,4,3:02.0,Shooting foul by S. Adams (drawn by V. Oladipo),,109,109
422,4,3:02.0,V. Oladipo makes free throw 1 of 2,,110,109
423,4,3:02.0,V. Oladipo makes free throw 2 of 2,,111,109
424,4,2:46.0,,K. Durant makes 3-pt jump shot from 24 ft,111,112
425,4,2:45.0,Orlando full timeout,,111,112
426,4,2:31.0,J. Smith makes 3-pt jump shot from 22 ft (assist by N. Vučević),,114,112
427,4,2:12.0,,K. Durant misses 2-pt jump shot from 15 ft,114,112
428,4,2:11.0,,Offensive rebound by S. Ibaka,114,112
429,4,1:57.0,,S. Ibaka misses 2-pt jump shot from 14 ft,114,112
430,4,1:56.0,Defensive rebound by N. Vučević,,114,112
431,4,1:41.0,E. Payton misses 2-pt jump shot from 19 ft,,114,112
432,4,1:41.0,,Defensive rebound by S. Adams,114,112
433,4,1:29.0,,Turnover by R. Westbrook (bad pass; steal by J. Smith),114,112
434,4,1:21.0,,Violation by S. Adams (kicked ball),114,112
435,4,1:13.0,T. Harris misses 2-pt jump shot from 19 ft,,114,112
436,4,1:13.0,,Defensive rebound by S. Adams,114,112
437,4,0:57.0,,Turnover by R. Westbrook (bad pass),114,112
438,4,0:57.0,Orlando full timeout,,114,112
439,4,0:41.0,N. Vučević misses 2-pt jump shot from 16 ft,,114,112
440,4,0:41.0,,Defensive rebound by R. Westbrook,114,112
441,4,0:38.0,,Oklahoma City full timeout,114,112
442,4,0:29.0,,R. Westbrook makes 2-pt layup at rim,114,114
443,4,0:11.0,V. Oladipo misses 2-pt layup from 1 ft (block by S. Ibaka),,114,114
444,4,0:10.0,,Defensive rebound by D. Waiters,114,114
445,4,0:01.0,,K. Durant makes 3-pt jump shot from 27 ft,114,117
446,4,0:01.0,Orlando full timeout,,114,117
447,4,0:01.0,C. Frye enters the game for T. Harris,,114,117
448,4,0:00.0,V. Oladipo misses 3-pt jump shot from 30 ft,,114,117
449,4,0:00.0,Offensive rebound by Team,,114,117
