,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,MILWAUKEE_ACTION,SAN ANTONIO_SCORE,MILWAUKEE_SCORE
377,4,7:22.0,,Defensive rebound by K. Middleton,104,82
378,4,7:10.0,,J. Parker misses 2-pt jump shot from 15 ft,104,82
379,4,7:09.0,,Offensive rebound by Team,104,82
380,4,7:03.0,,Shooting foul by T. Duncan (drawn by J. Parker),104,82
381,4,7:03.0,,J. Parker makes free throw 1 of 2,104,83
382,4,7:03.0,,J. Parker makes free throw 2 of 2,104,84
383,4,6:46.0,T. Duncan makes 2-pt jump shot from 9 ft,,106,84
384,4,6:33.0,,K. Middleton makes 2-pt jump shot from 16 ft (assist by M. Carter-Williams),106,86
385,4,6:12.0,K. Leonard makes 3-pt jump shot from 25 ft,,109,86
386,4,6:01.0,,Shooting foul by J. Simmons (drawn by M. Carter-Williams),109,86
387,4,6:01.0,,M. Carter-Williams misses free throw 1 of 2,109,86
388,4,6:01.0,,Offensive rebound by Team,109,86
389,4,6:01.0,,R. Vaughn enters the game for O. Mayo,109,86
390,4,6:01.0,San Antonio full timeout,,109,86
391,4,6:01.0,,M. Plumlee enters the game for J. Parker,109,86
392,4,6:01.0,,J. O'Bryant enters the game for G. Monroe,109,86
393,4,6:01.0,K. Anderson enters the game for K. Leonard,,109,86
394,4,6:01.0,,M. Carter-Williams makes free throw 2 of 2,109,87
395,4,5:43.0,J. Simmons makes 2-pt layup at rim (assist by D. West),,111,87
396,4,5:31.0,,K. Middleton misses 3-pt jump shot from 28 ft,111,87
397,4,5:30.0,Defensive rebound by T. Duncan,,111,87
398,4,5:09.0,P. Mills misses 2-pt jump shot from 18 ft,,111,87
399,4,5:08.0,,Defensive rebound by K. Middleton,111,87
400,4,5:06.0,,Personal take foul by K. Anderson (drawn by K. Middleton),111,87
401,4,5:06.0,R. McCallum enters the game for T. Duncan,,111,87
402,4,5:06.0,B. Marjanović enters the game for P. Mills,,111,87
403,4,5:06.0,,K. Middleton makes free throw 1 of 2,111,88
404,4,5:06.0,,T. Ennis enters the game for M. Carter-Williams,111,88
405,4,5:06.0,,K. Middleton makes free throw 2 of 2,111,89
406,4,5:03.0,Personal foul by T. Ennis (drawn by K. Anderson),,111,89
407,4,5:03.0,,C. Copeland enters the game for K. Middleton,111,89
408,4,4:47.0,D. West makes 2-pt layup from 2 ft (assist by B. Marjanović),,113,89
409,4,4:29.0,,J. O'Bryant makes 2-pt jump shot from 17 ft (assist by R. Vaughn),113,91
410,4,4:11.0,D. West makes 2-pt jump shot from 11 ft (assist by B. Marjanović),,115,91
411,4,3:48.0,,J. O'Bryant makes 2-pt jump shot from 17 ft,115,93
412,4,3:35.0,B. Marjanović makes 2-pt dunk at rim (assist by D. West),,117,93
413,4,3:22.0,,R. Vaughn misses 3-pt jump shot from 23 ft,117,93
414,4,3:21.0,Defensive rebound by B. Marjanović,,117,93
415,4,3:12.0,Turnover by K. Anderson (bad pass; steal by J. O'Bryant),,117,93
416,4,2:57.0,,J. O'Bryant misses 2-pt jump shot from 19 ft,117,93
417,4,2:55.0,Defensive rebound by K. Anderson,,117,93
418,4,2:49.0,San Antonio full timeout,,117,93
419,4,2:49.0,M. Bonner enters the game for J. Simmons,,117,93
420,4,2:37.0,D. West makes 2-pt jump shot from 15 ft (assist by K. Anderson),,119,93
421,4,2:24.0,,C. Copeland makes 3-pt jump shot from 26 ft (assist by T. Ennis),119,96
422,4,2:00.0,K. Anderson makes 2-pt jump shot from 13 ft,,121,96
423,4,1:50.0,,M. Plumlee makes 2-pt dunk at rim (assist by T. Ennis),121,98
424,4,1:37.0,Personal foul by J. O'Bryant (drawn by B. Marjanović),,121,98
425,4,1:27.0,M. Bonner misses 2-pt jump shot from 20 ft,,121,98
426,4,1:23.0,Offensive rebound by B. Marjanović,,121,98
427,4,1:14.0,B. Marjanović misses 2-pt jump shot from 17 ft,,121,98
428,4,1:10.0,,Defensive rebound by J. O'Bryant,121,98
429,4,1:02.0,,T. Ennis misses 2-pt layup from 1 ft,121,98
430,4,1:00.0,Defensive rebound by B. Marjanović,,121,98
431,4,0:45.0,K. Anderson misses 3-pt jump shot from 24 ft,,121,98
432,4,0:42.0,,Defensive rebound by R. Vaughn,121,98
433,4,0:40.0,,Turnover by R. Vaughn (bad pass; steal by B. Marjanović),121,98
434,4,0:27.0,D. West makes 2-pt jump shot from 7 ft (assist by R. McCallum),,123,98
435,4,0:05.0,,Turnover by M. Plumlee (lost ball; steal by M. Bonner),123,98
