,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,TORONTO_ACTION,CHARLOTTE_SCORE,TORONTO_SCORE
384,4,5:56.0,M. Williams makes free throw 1 of 2,,87,92
385,4,5:56.0,M. Williams makes free throw 2 of 2,,88,92
386,4,5:44.0,,T. Ross makes 2-pt dunk at rim (assist by K. Lowry),88,94
387,4,5:15.0,M. Williams makes 3-pt jump shot from 25 ft (assist by N. Batum),,91,94
388,4,4:54.0,,T. Ross misses 3-pt jump shot from 24 ft,91,94
389,4,4:54.0,Defensive rebound by N. Batum,,91,94
390,4,4:45.0,M. Williams makes 3-pt jump shot from 24 ft (assist by N. Batum),,94,94
391,4,4:19.0,,D. DeRozan misses 2-pt jump shot from 7 ft,94,94
392,4,4:18.0,Defensive rebound by C. Zeller,,94,94
393,4,4:07.0,M. Williams misses 3-pt jump shot from 24 ft,,94,94
394,4,4:06.0,Offensive rebound by J. Lamb,,94,94
395,4,4:03.0,Personal foul by K. Lowry (drawn by M. Williams),,94,94
396,4,4:03.0,,D. Carroll enters the game for P. Patterson,94,94
397,4,3:40.0,K. Walker misses 2-pt jump shot from 18 ft,,94,94
398,4,3:40.0,,Defensive rebound by B. Biyombo,94,94
399,4,3:28.0,,K. Lowry makes 3-pt jump shot from 24 ft,94,97
400,4,3:05.0,J. Lamb misses 2-pt jump shot from 15 ft,,94,97
401,4,3:04.0,,Defensive rebound by B. Biyombo,94,97
402,4,2:54.0,,D. Carroll makes 3-pt jump shot from 24 ft (assist by K. Lowry),94,100
403,4,2:53.0,Charlotte full timeout,,94,100
404,4,2:29.0,M. Williams misses 2-pt jump shot from 16 ft,,94,100
405,4,2:29.0,,Defensive rebound by B. Biyombo,94,100
406,4,2:11.0,,Turnover by K. Lowry (lost ball; steal by K. Walker),94,100
407,4,2:02.0,Turnover by K. Walker (bad pass; steal by D. Carroll),,94,100
408,4,1:56.0,,D. Carroll misses 3-pt jump shot from 24 ft,94,100
409,4,1:54.0,Defensive rebound by N. Batum,,94,100
410,4,1:43.0,J. Lamb misses 3-pt jump shot from 24 ft,,94,100
411,4,1:42.0,,Defensive rebound by T. Ross,94,100
412,4,1:21.0,,K. Lowry misses 2-pt jump shot from 15 ft,94,100
413,4,1:20.0,Defensive rebound by Team,,94,100
414,4,1:09.0,K. Walker misses 2-pt jump shot from 1 ft (block by B. Biyombo),,94,100
415,4,1:08.0,,Defensive rebound by B. Biyombo,94,100
416,4,1:06.0,,Toronto full timeout,94,100
417,4,1:06.0,F. Kaminsky enters the game for J. Lamb,,94,100
418,4,1:06.0,,J. Valančiūnas enters the game for B. Biyombo,94,100
419,4,0:50.0,,D. DeRozan misses 2-pt jump shot from 5 ft,94,100
420,4,0:49.0,,Offensive rebound by J. Valančiūnas,94,100
421,4,0:47.0,,J. Valančiūnas misses 2-pt layup from 2 ft,94,100
422,4,0:46.0,Defensive rebound by K. Walker,,94,100
423,4,0:42.0,Turnover by N. Batum (bad pass; steal by K. Lowry),,94,100
424,4,0:30.0,,Personal foul by F. Kaminsky (drawn by K. Lowry),94,100
425,4,0:30.0,P. Hairston enters the game for F. Kaminsky,,94,100
426,4,0:30.0,,Toronto full timeout,94,100
427,4,0:29.0,,Personal foul by M. Williams (drawn by D. DeRozan),94,100
428,4,0:29.0,,D. DeRozan makes free throw 1 of 2,94,101
429,4,0:29.0,,D. DeRozan makes free throw 2 of 2,94,102
430,4,0:19.0,K. Walker misses 3-pt jump shot from 25 ft,,94,102
431,4,0:18.0,,Defensive rebound by K. Lowry,94,102
432,4,0:16.0,,Personal foul by K. Walker (drawn by K. Lowry),94,102
433,4,0:16.0,,K. Lowry makes free throw 1 of 2,94,103
434,4,0:16.0,,K. Lowry makes free throw 2 of 2,94,104
435,4,0:07.0,P. Hairston misses 3-pt jump shot from 24 ft,,94,104
436,4,0:05.0,,Defensive rebound by T. Ross,94,104
