,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,DENVER_ACTION,NEW ORLEANS_SCORE,DENVER_SCORE
385,4,5:42.0,,Personal foul by A. Davis (drawn by N. Jokić),110,114
386,4,5:42.0,,Denver full timeout,110,114
387,4,5:42.0,E. Gordon enters the game for D. Cunningham,,110,114
388,4,5:42.0,J. Holiday enters the game for N. Cole,,110,114
389,4,5:42.0,,K. Faried enters the game for N. Jokić,110,114
390,4,5:42.0,,J. Nelson enters the game for R. Foye,110,114
391,4,5:42.0,,G. Harris enters the game for K. Papanikolaou,110,114
392,4,5:32.0,,J. Nelson misses 2-pt jump shot from 16 ft,110,114
393,4,5:31.0,Defensive rebound by Team,,110,114
394,4,5:08.0,A. Davis misses 2-pt jump shot from 5 ft,,110,114
395,4,5:08.0,,Defensive rebound by W. Barton,110,114
396,4,5:02.0,,Turnover by W. Barton (lost ball; steal by J. Holiday),110,114
397,4,4:56.0,J. Holiday makes 2-pt layup at rim,,112,114
398,4,4:44.0,,Turnover by J. Nelson (bad pass; steal by T. Evans),112,114
399,4,4:43.0,Personal foul by M. Miller (drawn by T. Evans),,112,114
400,4,4:28.0,T. Evans makes 2-pt layup from 1 ft,,114,114
401,4,4:06.0,,W. Barton misses 2-pt jump shot from 12 ft,114,114
402,4,4:05.0,Defensive rebound by A. Davis,,114,114
403,4,3:59.0,T. Evans makes 2-pt layup from 1 ft,,116,114
404,4,3:59.0,,Denver full timeout,116,114
405,4,3:59.0,,K. Papanikolaou enters the game for M. Miller,116,114
406,4,3:42.0,,W. Barton makes 2-pt layup at rim (assist by J. Nelson),116,116
407,4,3:21.0,E. Gordon misses 3-pt jump shot from 22 ft,,116,116
408,4,3:20.0,,Defensive rebound by K. Faried,116,116
409,4,3:09.0,,J. Nelson misses 3-pt jump shot from 23 ft,116,116
410,4,3:08.0,Defensive rebound by E. Gordon,,116,116
411,4,2:57.0,J. Holiday makes 3-pt jump shot from 24 ft (assist by T. Evans),,119,116
412,4,2:30.0,,J. Nelson misses 2-pt jump shot from 19 ft (block by A. Davis),119,116
413,4,2:29.0,Defensive rebound by T. Evans,,119,116
414,4,2:21.0,New Orleans full timeout,,119,116
415,4,2:21.0,,R. Foye enters the game for G. Harris,119,116
416,4,2:07.0,E. Gordon makes 2-pt layup from 2 ft (assist by J. Holiday),,121,116
417,4,1:49.0,,K. Faried misses 2-pt jump shot from 3 ft (block by A. Davis),121,116
418,4,1:48.0,Defensive rebound by A. Davis,,121,116
419,4,1:29.0,Personal foul by K. Faried (drawn by A. Davis),,121,116
420,4,1:29.0,A. Davis makes free throw 1 of 2,,122,116
421,4,1:29.0,,M. Miller enters the game for K. Papanikolaou,122,116
422,4,1:29.0,A. Davis makes free throw 2 of 2,,123,116
423,4,1:23.0,,J. Nelson makes 2-pt layup from 1 ft,123,118
424,4,1:00.0,T. Evans misses 2-pt jump shot from 18 ft,,123,118
425,4,0:59.0,,Defensive rebound by K. Faried,123,118
426,4,0:43.0,,W. Barton misses 3-pt jump shot from 25 ft,123,118
427,4,0:42.0,,Offensive rebound by K. Faried,123,118
428,4,0:40.0,,K. Faried misses 2-pt layup from 1 ft (block by A. Davis),123,118
429,4,0:38.0,Defensive rebound by A. Davis,,123,118
430,4,0:36.0,Personal take foul by J. Nelson (drawn by T. Evans),,123,118
431,4,0:36.0,T. Evans makes free throw 1 of 2,,124,118
432,4,0:36.0,T. Evans makes free throw 2 of 2,,125,118
433,4,0:36.0,,Denver full timeout,125,118
434,4,0:36.0,,Violation by Team (delay of game),125,118
435,4,0:34.0,,Personal foul by T. Evans (drawn by M. Miller),125,118
436,4,0:28.0,,W. Barton makes 2-pt layup at rim (assist by M. Miller),125,120
437,4,0:25.0,Personal foul by R. Foye (drawn by J. Holiday),,125,120
438,4,0:25.0,J. Holiday makes free throw 1 of 2,,126,120
439,4,0:25.0,J. Holiday misses free throw 2 of 2,,126,120
440,4,0:24.0,,Defensive rebound by M. Miller,126,120
441,4,0:16.0,,M. Miller misses 3-pt jump shot from 25 ft (block by A. Davis),126,120
442,4,0:15.0,Defensive rebound by J. Holiday,,126,120
443,4,0:15.0,Personal foul by K. Faried (drawn by J. Holiday),,126,120
444,4,0:15.0,J. Holiday misses free throw 1 of 2,,126,120
445,4,0:15.0,Offensive rebound by Team,,126,120
446,4,0:15.0,J. Holiday makes free throw 2 of 2,,127,120
447,4,0:09.0,,J. Nelson makes 3-pt jump shot from 24 ft,127,123
448,4,0:09.0,New Orleans full timeout,,127,123
449,4,0:09.0,,G. Harris enters the game for M. Miller,127,123
450,4,0:09.0,Personal foul by K. Faried (drawn by A. Davis),,127,123
451,4,0:09.0,A. Davis makes free throw 1 of 2,,128,123
452,4,0:09.0,,M. Miller enters the game for G. Harris,128,123
453,4,0:09.0,N. Cole enters the game for R. Anderson,,128,123
454,4,0:09.0,A. Davis makes free throw 2 of 2,,129,123
455,4,0:03.0,,J. Nelson makes 2-pt layup from 2 ft,129,125
456,4,0:02.0,Personal take foul by J. Nelson (drawn by T. Evans),,129,125
457,4,0:02.0,T. Evans makes free throw 1 of 2,,130,125
458,4,0:02.0,T. Evans misses free throw 2 of 2,,130,125
459,4,0:01.0,,Defensive rebound by K. Faried,130,125
460,4,0:01.0,,K. Faried misses 3-pt jump shot from 67 ft,130,125
461,4,0:00.0,,Offensive rebound by Team,130,125
