,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,PHILADELPHIA_ACTION,SAN ANTONIO_SCORE,PHILADELPHIA_SCORE
389,4,3:06.0,,Defensive rebound by H. Thompson,113,64
390,4,2:47.0,,J. Okafor misses 2-pt layup from 1 ft,113,64
391,4,2:45.0,,Offensive rebound by Team,113,64
392,4,2:45.0,San Antonio full timeout,,113,64
393,4,2:38.0,,J. Okafor misses 2-pt jump shot from 5 ft,113,64
394,4,2:36.0,Defensive rebound by B. Marjanović,,113,64
395,4,2:15.0,R. McCallum misses 3-pt jump shot from 26 ft,,113,64
396,4,2:13.0,,Defensive rebound by J. Okafor,113,64
397,4,1:56.0,,H. Thompson misses 3-pt jump shot from 24 ft,113,64
398,4,1:54.0,Defensive rebound by K. Anderson,,113,64
399,4,1:36.0,Shooting foul by N. Stauskas (drawn by J. Simmons),,113,64
400,4,1:36.0,J. Simmons makes free throw 1 of 2,,114,64
401,4,1:36.0,J. Simmons makes free throw 2 of 2,,115,64
402,4,1:15.0,,Shooting foul by J. Simmons (drawn by N. Stauskas),115,64
403,4,1:15.0,,N. Stauskas makes free throw 1 of 2,115,65
404,4,1:15.0,,N. Stauskas makes free throw 2 of 2,115,66
405,4,0:55.0,J. Simmons makes 2-pt layup from 2 ft (assist by R. Butler),,117,66
406,4,0:45.0,,J. Sampson makes 2-pt layup from 2 ft (assist by J. Okafor),117,68
407,4,0:21.0,B. Marjanović makes 2-pt jump shot from 19 ft,,119,68
408,4,0:05.0,,Turnover by J. Sampson (bad pass; steal by B. Marjanović),119,68
