,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,SACRAMENTO_ACTION,LA CLIPPERS_SCORE,SACRAMENTO_SCORE
387,4,7:13.0,,D. Collison makes free throw 2 of 2,103,88
388,4,6:58.0,J. Crawford misses 3-pt jump shot from 26 ft,,103,88
389,4,6:57.0,,Defensive rebound by D. Cousins,103,88
390,4,6:49.0,,D. Cousins misses 3-pt jump shot from 27 ft,103,88
391,4,6:48.0,,Offensive rebound by W. Cauley-Stein,103,88
392,4,6:46.0,,W. Cauley-Stein misses 2-pt layup from 2 ft,103,88
393,4,6:45.0,Defensive rebound by C. Paul,,103,88
394,4,6:40.0,J. Crawford makes 2-pt layup from 3 ft (assist by C. Paul),,105,88
395,4,6:28.0,,D. Collison misses 2-pt jump shot from 15 ft,105,88
396,4,6:28.0,,Offensive rebound by Team,105,88
397,4,6:28.0,Loose ball foul by C. Paul (drawn by D. Cousins),,105,88
398,4,6:28.0,,D. Cousins misses free throw 1 of 2,105,88
399,4,6:28.0,,Offensive rebound by Team,105,88
400,4,6:28.0,,D. Cousins makes free throw 2 of 2,105,89
401,4,6:11.0,,Technical foul by D. Cousins,105,89
402,4,6:11.0,C. Paul makes technical free throw,,106,89
403,4,6:11.0,D. Jordan enters the game for C. Aldrich,,106,89
404,4,5:56.0,J. Crawford misses 3-pt jump shot from 27 ft,,106,89
405,4,5:55.0,Offensive rebound by D. Jordan,,106,89
406,4,5:51.0,J. Crawford misses 3-pt jump shot from 26 ft,,106,89
407,4,5:50.0,Offensive rebound by W. Johnson,,106,89
408,4,5:47.0,W. Johnson misses 2-pt jump shot from 6 ft,,106,89
409,4,5:46.0,,Defensive rebound by D. Cousins,106,89
410,4,5:39.0,,R. Gay misses 3-pt jump shot from 26 ft,106,89
411,4,5:37.0,Defensive rebound by J. Crawford,,106,89
412,4,5:22.0,C. Paul makes 3-pt jump shot from 27 ft,,109,89
413,4,5:04.0,,R. Gay misses 2-pt jump shot from 4 ft (block by W. Johnson),109,89
414,4,5:02.0,,Offensive rebound by W. Cauley-Stein,109,89
415,4,4:55.0,,D. Collison makes 3-pt jump shot from 26 ft (assist by W. Cauley-Stein),109,92
416,4,4:38.0,J. Redick makes 3-pt jump shot from 26 ft (assist by C. Paul),,112,92
417,4,4:24.0,,R. Gay misses 2-pt jump shot from 9 ft,112,92
418,4,4:24.0,Defensive rebound by C. Paul,,112,92
419,4,4:18.0,Personal foul by R. Gay (drawn by J. Redick),,112,92
420,4,4:18.0,,O. Casspi enters the game for W. Cauley-Stein,112,92
421,4,4:18.0,J. Green enters the game for W. Johnson,,112,92
422,4,4:08.0,Turnover by C. Paul (bad pass; steal by D. Cousins),,112,92
423,4,3:58.0,,R. Gay makes 3-pt jump shot from 26 ft,112,95
424,4,3:27.0,J. Crawford misses 2-pt jump shot from 18 ft,,112,95
425,4,3:26.0,,Defensive rebound by O. Casspi,112,95
426,4,3:20.0,,Shooting block foul by D. Jordan (drawn by D. Cousins),112,95
427,4,3:20.0,,D. Cousins misses free throw 1 of 2,112,95
428,4,3:20.0,,Offensive rebound by Team,112,95
429,4,3:20.0,,D. Cousins makes free throw 2 of 2,112,96
430,4,3:07.0,Shooting foul by R. Gay (drawn by J. Crawford),,112,96
431,4,3:07.0,J. Crawford makes free throw 1 of 2,,113,96
432,4,3:07.0,J. Crawford makes free throw 2 of 2,,114,96
433,4,2:46.0,,R. Gay misses 2-pt jump shot from 18 ft,114,96
434,4,2:44.0,Defensive rebound by C. Paul,,114,96
435,4,2:39.0,Turnover by C. Paul (bad pass; steal by D. Cousins),,114,96
436,4,2:36.0,LA Clippers full timeout,,114,96
437,4,2:27.0,,D. Collison misses 2-pt jump shot from 11 ft,114,96
438,4,2:26.0,,Offensive rebound by O. Casspi,114,96
439,4,2:21.0,,O. Casspi makes 2-pt layup from 4 ft,114,98
440,4,2:04.0,D. Jordan misses 2-pt jump shot from 7 ft (block by D. Cousins),,114,98
441,4,2:04.0,,Defensive rebound by Team,114,98
442,4,1:51.0,,R. Gay makes 2-pt dunk at rim (assist by D. Cousins),114,100
443,4,1:51.0,,Shooting foul by J. Green (drawn by R. Gay),114,100
444,4,1:51.0,,R. Gay makes free throw 1 of 1,114,101
445,4,1:51.0,Flagrant foul type 1 by O. Casspi (drawn by D. Jordan),,114,101
446,4,1:51.0,D. Jordan makes flagrant free throw 1 of 2,,115,101
447,4,1:51.0,D. Jordan misses flagrant free throw 2 of 2,,115,101
448,4,1:51.0,Offensive rebound by Team,,115,101
449,4,1:51.0,,W. Cauley-Stein enters the game for R. Gay,115,101
450,4,1:51.0,,K. Koufos enters the game for D. Cousins,115,101
451,4,1:31.0,C. Paul misses 2-pt jump shot from 17 ft,,115,101
452,4,1:31.0,,Defensive rebound by K. Koufos,115,101
453,4,1:18.0,,O. Casspi misses 2-pt layup from 5 ft,115,101
454,4,1:18.0,,Offensive rebound by Team,115,101
455,4,1:12.0,,S. Curry makes 3-pt jump shot from 26 ft,115,104
456,4,0:50.0,J. Crawford misses 3-pt jump shot from 22 ft,,115,104
457,4,0:48.0,,Defensive rebound by O. Casspi,115,104
458,4,0:37.0,,Turnover by K. Koufos (bad pass),115,104
459,4,0:37.0,C. Wilcox enters the game for C. Paul,,115,104
460,4,0:15.0,J. Green makes 2-pt jump shot from 18 ft,,117,104
461,4,0:05.0,,D. Collison makes 3-pt jump shot from 26 ft,117,107
