,QUARTER,TIME_REMAINING,MIAMI_ACTION,MILWAUKEE_ACTION,MIAMI_SCORE,MILWAUKEE_SCORE
382,4,4:00.0,,Shooting foul by D. Wade (drawn by J. Parker),98,99
383,4,4:00.0,,J. Parker misses free throw 1 of 2,98,99
384,4,4:00.0,,Offensive rebound by Team,98,99
385,4,4:00.0,,J. Parker makes free throw 2 of 2,98,100
386,4,3:47.0,L. Deng misses 2-pt jump shot from 13 ft,,98,100
387,4,3:46.0,,Defensive rebound by K. Middleton,98,100
388,4,3:40.0,,J. Bayless makes 3-pt jump shot from 22 ft (assist by G. Antetokounmpo),98,103
389,4,3:19.0,Turnover by H. Whiteside (3 sec),,98,103
390,4,3:19.0,G. Dragić enters the game for J. Richardson,,98,103
391,4,3:09.0,,Shooting foul by H. Whiteside (drawn by J. Parker),98,103
392,4,3:09.0,,J. Parker makes free throw 1 of 2,98,104
393,4,3:09.0,,J. Parker makes free throw 2 of 2,98,105
394,4,2:51.0,D. Wade misses 2-pt jump shot from 21 ft,,98,105
395,4,2:48.0,Offensive rebound by H. Whiteside,,98,105
396,4,2:46.0,H. Whiteside makes 2-pt hook shot from 1 ft,,100,105
397,4,2:29.0,,J. Bayless misses 3-pt jump shot from 24 ft,100,105
398,4,2:28.0,Defensive rebound by D. Wade,,100,105
399,4,2:20.0,D. Wade misses 2-pt jump shot from 5 ft,,100,105
400,4,2:19.0,Offensive rebound by L. Deng,,100,105
401,4,2:14.0,L. Deng misses 3-pt jump shot from 23 ft,,100,105
402,4,2:12.0,,Defensive rebound by M. Plumlee,100,105
403,4,2:12.0,,Milwaukee full timeout,100,105
404,4,1:51.0,,K. Middleton misses 2-pt jump shot from 16 ft,100,105
405,4,1:49.0,Defensive rebound by L. Deng,,100,105
406,4,1:32.0,H. Whiteside makes 2-pt dunk at rim (assist by G. Dragić),,102,105
407,4,1:10.0,,M. Plumlee misses 2-pt hook shot from 8 ft,102,105
408,4,1:09.0,,Offensive rebound by Team,102,105
409,4,0:57.0,,Turnover by G. Antetokounmpo (lost ball),102,105
410,4,0:48.0,J. Johnson misses 2-pt jump shot from 11 ft,,102,105
411,4,0:46.0,,Defensive rebound by G. Antetokounmpo,102,105
412,4,0:28.0,,K. Middleton makes 2-pt jump shot from 11 ft,102,107
413,4,0:27.0,Miami full timeout,,102,107
414,4,0:24.0,D. Wade misses 2-pt layup from 1 ft,,102,107
415,4,0:22.0,,Defensive rebound by G. Antetokounmpo,102,107
416,4,0:20.0,,Personal take foul by G. Dragić,102,107
417,4,0:20.0,,G. Antetokounmpo makes free throw 1 of 2,102,108
418,4,0:20.0,,G. Antetokounmpo misses free throw 2 of 2,102,108
419,4,0:20.0,Defensive rebound by H. Whiteside,,102,108
420,4,0:20.0,Miami full timeout,,102,108
421,4,0:20.0,J. Winslow enters the game for H. Whiteside,,102,108
422,4,0:17.0,L. Deng makes 2-pt dunk at rim,,104,108
423,4,0:16.0,,Milwaukee full timeout,104,108
424,4,0:16.0,J. Richardson enters the game for G. Dragić,,104,108
425,4,0:16.0,,T. Ennis enters the game for M. Plumlee,104,108
426,4,0:16.0,,Milwaukee full timeout,104,108
427,4,0:15.0,,J. Parker makes 2-pt dunk at rim (assist by G. Antetokounmpo),104,110
428,4,0:09.0,D. Wade makes 2-pt layup from 1 ft,,106,110
429,4,0:07.0,,Personal take foul by J. Johnson,106,110
430,4,0:07.0,,K. Middleton makes free throw 1 of 2,106,111
431,4,0:07.0,,K. Middleton makes free throw 2 of 2,106,112
432,4,0:07.0,Miami full timeout,,106,112
433,4,0:07.0,G. Dragić enters the game for J. Richardson,,106,112
434,4,0:05.0,J. Johnson makes 2-pt layup from 1 ft (assist by L. Deng),,108,112
435,4,0:03.0,,Personal take foul by J. Johnson,108,112
436,4,0:03.0,,K. Middleton makes free throw 1 of 2,108,113
437,4,0:03.0,,K. Middleton makes free throw 2 of 2,108,114
