,QUARTER,TIME_REMAINING,TORONTO_ACTION,ATLANTA_ACTION,TORONTO_SCORE,ATLANTA_SCORE
390,4,3:02.0,,Defensive rebound by P. Millsap,82,85
391,4,2:44.0,,J. Teague misses 2-pt jump shot from 16 ft,82,85
392,4,2:42.0,,Offensive rebound by P. Millsap,82,85
393,4,2:38.0,,Shooting foul by L. Nogueira (drawn by P. Millsap),82,85
394,4,2:38.0,Official timeout,,82,85
395,4,2:38.0,J. Valančiūnas enters the game for L. Nogueira,,82,85
396,4,2:38.0,,P. Millsap makes free throw 1 of 2,82,86
397,4,2:38.0,,P. Millsap makes free throw 2 of 2,82,87
398,4,2:25.0,J. Valančiūnas makes 2-pt dunk at rim (assist by D. DeRozan),,84,87
399,4,2:06.0,,K. Korver misses 3-pt jump shot from 24 ft,84,87
400,4,2:05.0,Defensive rebound by J. Valančiūnas,,84,87
401,4,1:48.0,D. DeRozan misses 2-pt jump shot from 15 ft,,84,87
402,4,1:46.0,,Defensive rebound by P. Millsap,84,87
403,4,1:35.0,,Shooting foul by K. Lowry (drawn by J. Teague),84,87
404,4,1:35.0,,J. Teague makes free throw 1 of 2,84,88
405,4,1:35.0,,J. Teague misses free throw 2 of 2,84,88
406,4,1:34.0,Defensive rebound by J. Valančiūnas,,84,88
407,4,1:14.0,D. DeRozan misses 2-pt layup from 1 ft,,84,88
408,4,1:12.0,Offensive rebound by J. Valančiūnas,,84,88
409,4,1:00.0,N. Powell misses 3-pt jump shot from 24 ft,,84,88
410,4,1:00.0,Offensive rebound by Team,,84,88
411,4,1:00.0,,Loose ball foul by T. Sefolosha,84,88
412,4,1:00.0,J. Valančiūnas makes free throw 1 of 2,,85,88
413,4,1:00.0,C. Joseph enters the game for N. Powell,,85,88
414,4,1:00.0,J. Valančiūnas makes free throw 2 of 2,,86,88
415,4,0:48.0,,J. Teague makes 2-pt layup at rim,86,90
416,4,0:48.0,,Shooting foul by C. Joseph (drawn by J. Teague),86,90
417,4,0:48.0,,J. Teague makes free throw 1 of 1,86,91
418,4,0:48.0,Toronto full timeout,,86,91
419,4,0:48.0,N. Powell enters the game for C. Joseph,,86,91
420,4,0:48.0,Toronto full timeout,,86,91
421,4,0:39.0,D. DeRozan misses 2-pt layup at rim,,86,91
422,4,0:38.0,Offensive rebound by Team,,86,91
423,4,0:29.0,Personal foul by A. Horford,,86,91
424,4,0:29.0,J. Valančiūnas misses free throw 1 of 2,,86,91
425,4,0:29.0,Offensive rebound by Team,,86,91
426,4,0:29.0,J. Valančiūnas makes free throw 2 of 2,,87,91
427,4,0:21.0,,Personal take foul by N. Powell,87,91
428,4,0:21.0,,P. Millsap makes free throw 1 of 2,87,92
429,4,0:21.0,T. Ross enters the game for N. Powell,,87,92
430,4,0:21.0,,P. Millsap makes free throw 2 of 2,87,93
431,4,0:14.0,K. Lowry misses 3-pt jump shot from 28 ft,,87,93
432,4,0:10.0,,Defensive rebound by P. Millsap,87,93
433,4,0:06.0,,Personal take foul by D. DeRozan,87,93
434,4,0:06.0,,J. Teague makes free throw 1 of 2,87,94
435,4,0:06.0,,J. Teague makes free throw 2 of 2,87,95
