,QUARTER,TIME_REMAINING,NEW YORK_ACTION,ORLANDO_ACTION,NEW YORK_SCORE,ORLANDO_SCORE
387,4,8:03.0,Defensive rebound by K. Porziņģis,,67,76
388,4,7:56.0,J. Calderón makes 3-pt jump shot from 24 ft,,70,76
389,4,7:41.0,,Shooting foul by S. Vujačić (drawn by V. Oladipo),70,76
390,4,7:41.0,,V. Oladipo makes free throw 1 of 2,70,77
391,4,7:41.0,,V. Oladipo makes free throw 2 of 2,70,78
392,4,7:28.0,J. Calderón misses 3-pt jump shot from 24 ft,,70,78
393,4,7:26.0,,Defensive rebound by T. Harris,70,78
394,4,7:21.0,,A. Nicholson makes 2-pt layup at rim (assist by T. Harris),70,80
395,4,7:06.0,S. Vujačić misses 3-pt jump shot from 24 ft,,70,80
396,4,7:03.0,,Defensive rebound by N. Vučević,70,80
397,4,6:59.0,,Shooting block foul by S. Vujačić (drawn by V. Oladipo),70,80
398,4,6:59.0,,V. Oladipo makes free throw 1 of 2,70,81
399,4,6:59.0,New York full timeout,,70,81
400,4,6:59.0,,V. Oladipo misses free throw 2 of 2,70,81
401,4,6:57.0,Defensive rebound by K. Porziņģis,,70,81
402,4,6:37.0,J. Calderón misses 3-pt jump shot from 23 ft,,70,81
403,4,6:36.0,,Defensive rebound by T. Harris,70,81
404,4,6:13.0,,Turnover by E. Payton (bad pass; steal by C. Anthony),70,81
405,4,6:02.0,L. Thomas misses 3-pt jump shot from 23 ft,,70,81
406,4,6:01.0,,Defensive rebound by V. Oladipo,70,81
407,4,5:48.0,,Turnover by E. Payton (bad pass; steal by J. Calderón),70,81
408,4,5:40.0,J. Calderón makes 2-pt layup at rim,,72,81
409,4,5:39.0,,Orlando full timeout,72,81
410,4,5:39.0,L. Galloway enters the game for L. Thomas,,72,81
411,4,5:39.0,A. Afflalo enters the game for S. Vujačić,,72,81
412,4,5:27.0,,N. Vučević makes 2-pt hook shot from 6 ft (assist by E. Payton),72,83
413,4,5:15.0,K. Porziņģis makes 2-pt layup from 1 ft (assist by J. Calderón),,74,83
414,4,4:58.0,,V. Oladipo makes 3-pt jump shot from 26 ft (assist by E. Payton),74,86
415,4,4:40.0,K. Porziņģis misses 2-pt jump shot from 15 ft,,74,86
416,4,4:39.0,,Defensive rebound by E. Payton,74,86
417,4,4:30.0,,A. Nicholson misses 2-pt hook shot from 10 ft,74,86
418,4,4:30.0,,Offensive rebound by Team,74,86
419,4,4:30.0,Loose ball foul by A. Afflalo (drawn by T. Harris),,74,86
420,4,4:30.0,Technical foul by C. Anthony,,74,86
421,4,4:30.0,,T. Harris makes technical free throw,74,87
422,4,4:30.0,,T. Harris makes free throw 1 of 2,74,88
423,4,4:30.0,,T. Harris makes free throw 2 of 2,74,89
424,4,4:16.0,C. Anthony makes 3-pt jump shot from 25 ft,,77,89
425,4,3:55.0,,E. Payton makes 2-pt layup from 2 ft,77,91
426,4,3:44.0,J. Calderón makes 3-pt jump shot from 25 ft (assist by C. Anthony),,80,91
427,4,3:22.0,,A. Nicholson misses 3-pt jump shot from 25 ft,80,91
428,4,3:21.0,Defensive rebound by L. Galloway,,80,91
429,4,3:20.0,Personal foul by E. Payton (drawn by J. Calderón),,80,91
430,4,3:20.0,J. Calderón makes free throw 1 of 2,,81,91
431,4,3:20.0,,A. Gordon enters the game for A. Nicholson,81,91
432,4,3:20.0,J. Calderón makes free throw 2 of 2,,82,91
433,4,3:05.0,,V. Oladipo misses 2-pt jump shot from 4 ft (block by K. Porziņģis),82,91
434,4,3:03.0,,Offensive rebound by N. Vučević,82,91
435,4,3:03.0,,Shooting foul by C. Anthony (drawn by N. Vučević),82,91
436,4,3:03.0,,N. Vučević makes free throw 1 of 2,82,92
437,4,3:03.0,,N. Vučević makes free throw 2 of 2,82,93
438,4,2:53.0,C. Anthony makes 2-pt jump shot from 21 ft (assist by J. Calderón),,84,93
439,4,2:31.0,,E. Payton makes 2-pt jump shot from 14 ft,84,95
440,4,2:20.0,Shooting foul by N. Vučević (drawn by K. Porziņģis),,84,95
441,4,2:20.0,K. Porziņģis makes free throw 1 of 2,,85,95
442,4,2:20.0,K. Porziņģis makes free throw 2 of 2,,86,95
443,4,2:09.0,,E. Payton makes 2-pt jump shot from 14 ft,86,97
444,4,1:55.0,K. Porziņģis misses 3-pt jump shot from 26 ft,,86,97
445,4,1:53.0,,Defensive rebound by T. Harris,86,97
446,4,1:38.0,,N. Vučević misses 2-pt jump shot from 16 ft,86,97
447,4,1:38.0,,Offensive rebound by Team,86,97
448,4,1:38.0,Loose ball foul by C. Anthony (drawn by A. Gordon),,86,97
449,4,1:38.0,,A. Gordon makes free throw 1 of 2,86,98
450,4,1:38.0,,A. Gordon misses free throw 2 of 2,86,98
451,4,1:36.0,Defensive rebound by C. Anthony,,86,98
452,4,1:28.0,S. Vujačić enters the game for J. Calderón,,86,98
453,4,1:28.0,L. Thomas enters the game for C. Anthony,,86,98
454,4,1:23.0,Turnover by A. Afflalo (step out of bounds),,86,98
455,4,1:05.0,,V. Oladipo misses 3-pt jump shot from 24 ft,86,98
456,4,1:03.0,,Offensive rebound by N. Vučević,86,98
457,4,1:02.0,,N. Vučević makes 2-pt layup at rim,86,100
458,4,0:53.0,A. Afflalo makes 3-pt jump shot from 25 ft (assist by L. Galloway),,89,100
459,4,0:42.0,,Orlando full timeout,89,100
460,4,0:42.0,,S. Napier enters the game for T. Harris,89,100
461,4,0:42.0,,D. Marble enters the game for N. Vučević,89,100
462,4,0:42.0,,A. Nicholson enters the game for E. Payton,89,100
463,4,0:42.0,,M. Hezonja enters the game for V. Oladipo,89,100
464,4,0:42.0,K. O'Quinn enters the game for K. Porziņģis,,89,100
465,4,0:30.0,,A. Nicholson misses 3-pt jump shot from 26 ft,89,100
466,4,0:29.0,Defensive rebound by K. O'Quinn,,89,100
467,4,0:17.0,Shooting foul by D. Marble (drawn by S. Vujačić),,89,100
468,4,0:17.0,S. Vujačić makes free throw 1 of 2,,90,100
469,4,0:17.0,S. Vujačić makes free throw 2 of 2,,91,100
