,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MIAMI_ACTION,PORTLAND_SCORE,MIAMI_SCORE
381,4,2:40.0,,Personal foul by A. Crabbe (drawn by H. Whiteside),102,108
382,4,2:40.0,,H. Whiteside makes free throw 1 of 2,102,109
383,4,2:40.0,,H. Whiteside makes free throw 2 of 2,102,110
384,4,2:30.0,C. McCollum misses 3-pt jump shot from 24 ft,,102,110
385,4,2:29.0,,Defensive rebound by L. Deng,102,110
386,4,2:11.0,,B. Udrih misses 3-pt jump shot from 24 ft,102,110
387,4,2:10.0,Defensive rebound by A. Aminu,,102,110
388,4,2:01.0,,Violation by H. Whiteside (def goaltending),102,110
389,4,2:01.0,D. Lillard makes 2-pt hook shot from 7 ft,,104,110
390,4,1:45.0,,D. Wade misses 2-pt jump shot from 16 ft,104,110
391,4,1:45.0,Defensive rebound by M. Plumlee,,104,110
392,4,1:38.0,Personal block foul by D. Wade (drawn by C. McCollum),,104,110
393,4,1:38.0,,C. Bosh enters the game for L. Deng,104,110
394,4,1:30.0,M. Plumlee makes 2-pt layup from 1 ft (assist by D. Lillard),,106,110
395,4,1:13.0,,C. Bosh misses 2-pt jump shot from 16 ft,106,110
396,4,1:12.0,Defensive rebound by A. Aminu,,106,110
397,4,1:01.0,Turnover by D. Lillard (bad pass),,106,110
398,4,1:01.0,,Miami full timeout,106,110
399,4,1:01.0,E. Davis enters the game for C. McCollum,,106,110
400,4,0:44.0,,H. Whiteside makes 2-pt dunk at rim (assist by D. Wade),106,112
401,4,0:44.0,Portland full timeout,,106,112
402,4,0:44.0,C. McCollum enters the game for M. Plumlee,,106,112
403,4,0:44.0,M. Leonard enters the game for E. Davis,,106,112
404,4,0:44.0,,L. Deng enters the game for B. Udrih,106,112
405,4,0:41.0,Personal block foul by H. Whiteside (drawn by D. Lillard),,106,112
406,4,0:41.0,D. Lillard misses free throw 1 of 2,,106,112
407,4,0:41.0,Offensive rebound by Team,,106,112
408,4,0:41.0,,B. Udrih enters the game for L. Deng,106,112
409,4,0:41.0,E. Davis enters the game for M. Leonard,,106,112
410,4,0:41.0,M. Plumlee enters the game for C. McCollum,,106,112
411,4,0:41.0,D. Lillard makes free throw 2 of 2,,107,112
412,4,0:36.0,,Personal foul by A. Aminu (drawn by D. Wade),107,112
413,4,0:36.0,,D. Wade makes free throw 1 of 2,107,113
414,4,0:36.0,M. Leonard enters the game for M. Plumlee,,107,113
415,4,0:36.0,C. McCollum enters the game for E. Davis,,107,113
416,4,0:36.0,,L. Deng enters the game for B. Udrih,107,113
417,4,0:36.0,,D. Wade makes free throw 2 of 2,107,114
418,4,0:31.0,C. McCollum makes 2-pt jump shot from 6 ft,,109,114
419,4,0:31.0,,Miami full timeout,109,114
420,4,0:31.0,E. Davis enters the game for C. McCollum,,109,114
421,4,0:31.0,M. Plumlee enters the game for D. Lillard,,109,114
422,4,0:31.0,T. Frazier enters the game for M. Leonard,,109,114
423,4,0:31.0,,B. Udrih enters the game for L. Deng,109,114
424,4,0:29.0,,Personal foul by E. Davis (drawn by D. Wade),109,114
425,4,0:29.0,,D. Wade makes free throw 1 of 2,109,115
426,4,0:29.0,,D. Wade makes free throw 2 of 2,109,116
427,4,0:29.0,Portland full timeout,,109,116
428,4,0:29.0,C. McCollum enters the game for A. Aminu,,109,116
429,4,0:29.0,M. Leonard enters the game for E. Davis,,109,116
430,4,0:29.0,D. Lillard enters the game for T. Frazier,,109,116
431,4,0:29.0,,L. Deng enters the game for H. Whiteside,109,116
432,4,0:29.0,,J. Winslow enters the game for B. Udrih,109,116
433,4,0:25.0,D. Lillard misses 3-pt jump shot from 24 ft,,109,116
434,4,0:24.0,,Defensive rebound by G. Green,109,116
