,QUARTER,TIME_REMAINING,BOSTON_ACTION,DETROIT_ACTION,BOSTON_SCORE,DETROIT_SCORE
385,4,6:26.0,,A. Drummond misses 2-pt hook shot from 8 ft,84,75
386,4,6:24.0,Defensive rebound by E. Turner,,84,75
387,4,6:14.0,Personal foul by S. Blake (drawn by I. Thomas),,84,75
388,4,6:14.0,,E. İlyasova enters the game for A. Tolliver,84,75
389,4,6:14.0,,R. Jackson enters the game for S. Blake,84,75
390,4,6:07.0,Shooting foul by S. Johnson (drawn by E. Turner),,84,75
391,4,6:07.0,E. Turner makes free throw 1 of 2,,85,75
392,4,6:07.0,,K. Caldwell-Pope enters the game for S. Johnson,85,75
393,4,6:07.0,E. Turner makes free throw 2 of 2,,86,75
394,4,5:50.0,,R. Jackson misses 2-pt jump shot from 16 ft,86,75
395,4,5:50.0,Defensive rebound by A. Johnson,,86,75
396,4,5:32.0,I. Thomas misses 2-pt jump shot from 16 ft,,86,75
397,4,5:31.0,,Defensive rebound by A. Drummond,86,75
398,4,5:20.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,86,75
399,4,5:20.0,Defensive rebound by E. Turner,,86,75
400,4,5:07.0,E. Turner misses 2-pt layup from 1 ft,,86,75
401,4,5:06.0,,Defensive rebound by A. Drummond,86,75
402,4,4:56.0,,M. Morris misses 3-pt jump shot from 23 ft,86,75
403,4,4:56.0,Defensive rebound by K. Olynyk,,86,75
404,4,4:36.0,J. Crowder misses 3-pt jump shot from 26 ft,,86,75
405,4,4:36.0,Offensive rebound by A. Johnson,,86,75
406,4,4:12.0,E. Turner misses 2-pt jump shot from 13 ft,,86,75
407,4,4:12.0,,Defensive rebound by A. Drummond,86,75
408,4,3:55.0,,M. Morris makes 2-pt jump shot from 18 ft,86,77
409,4,3:39.0,Turnover by A. Johnson (bad pass; steal by A. Drummond),,86,77
410,4,3:39.0,,Personal foul by K. Olynyk (drawn by R. Jackson),86,77
411,4,3:39.0,Official timeout,,86,77
412,4,3:39.0,A. Bradley enters the game for A. Johnson,,86,77
413,4,3:39.0,,Personal take foul by K. Olynyk (drawn by R. Jackson),86,77
414,4,3:39.0,,A. Drummond makes free throw 1 of 2,86,78
415,4,3:39.0,J. Sullinger enters the game for K. Olynyk,,86,78
416,4,3:39.0,,A. Drummond misses free throw 2 of 2,86,78
417,4,3:38.0,Defensive rebound by J. Sullinger,,86,78
418,4,3:24.0,J. Crowder makes 2-pt jump shot from 10 ft (assist by J. Sullinger),,88,78
419,4,3:24.0,Shooting foul by E. İlyasova (drawn by J. Crowder),,88,78
420,4,3:24.0,,A. Baynes enters the game for A. Drummond,88,78
421,4,3:24.0,,S. Johnson enters the game for E. İlyasova,88,78
422,4,3:24.0,J. Crowder makes free throw 1 of 1,,89,78
423,4,2:59.0,,M. Morris makes 2-pt layup at rim,89,80
424,4,2:38.0,J. Crowder makes 2-pt jump shot from 7 ft (assist by I. Thomas),,91,80
425,4,2:27.0,,R. Jackson misses 3-pt jump shot from 22 ft,91,80
426,4,2:27.0,,Offensive rebound by S. Johnson,91,80
427,4,2:27.0,,Detroit full timeout,91,80
428,4,2:21.0,,K. Caldwell-Pope misses 2-pt jump shot from 19 ft,91,80
429,4,2:20.0,,Offensive rebound by A. Baynes,91,80
430,4,2:09.0,,M. Morris makes 2-pt layup from 1 ft,91,82
431,4,1:43.0,A. Bradley misses 3-pt jump shot from 24 ft,,91,82
432,4,1:43.0,Offensive rebound by J. Crowder,,91,82
433,4,1:27.0,Boston full timeout,,91,82
434,4,1:27.0,,A. Drummond enters the game for A. Baynes,91,82
435,4,1:21.0,I. Thomas misses 3-pt jump shot from 26 ft,,91,82
436,4,1:21.0,Offensive rebound by Team,,91,82
437,4,1:12.0,Personal foul by K. Caldwell-Pope (drawn by I. Thomas),,91,82
438,4,1:12.0,I. Thomas makes free throw 1 of 2,,92,82
439,4,1:12.0,A. Johnson enters the game for J. Sullinger,,92,82
440,4,1:12.0,I. Thomas misses free throw 2 of 2,,92,82
441,4,1:11.0,,Defensive rebound by A. Drummond,92,82
442,4,1:11.0,,Detroit full timeout,92,82
443,4,1:11.0,,S. Blake enters the game for A. Drummond,92,82
444,4,1:09.0,,Shooting foul by I. Thomas (drawn by R. Jackson),92,82
445,4,1:09.0,,R. Jackson makes free throw 1 of 3,92,83
446,4,1:09.0,,R. Jackson makes free throw 2 of 3,92,84
447,4,1:09.0,,A. Drummond enters the game for S. Blake,92,84
448,4,1:09.0,J. Sullinger enters the game for A. Johnson,,92,84
449,4,1:09.0,,R. Jackson makes free throw 3 of 3,92,85
450,4,1:07.0,Personal foul by R. Jackson (drawn by E. Turner),,92,85
451,4,1:07.0,E. Turner makes free throw 1 of 2,,93,85
452,4,1:07.0,J. Jerebko enters the game for I. Thomas,,93,85
453,4,1:07.0,E. Turner misses free throw 2 of 2,,93,85
454,4,1:07.0,,Defensive rebound by A. Drummond,93,85
455,4,1:07.0,,Detroit full timeout,93,85
456,4,1:07.0,I. Thomas enters the game for J. Sullinger,,93,85
457,4,1:07.0,,S. Blake enters the game for A. Drummond,93,85
458,4,1:03.0,,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,93,85
459,4,1:03.0,,Offensive rebound by R. Jackson,93,85
460,4,1:01.0,,S. Johnson makes 3-pt jump shot from 26 ft (assist by R. Jackson),93,88
461,4,1:01.0,Boston full timeout,,93,88
462,4,1:01.0,,A. Drummond enters the game for S. Blake,93,88
463,4,1:01.0,J. Sullinger enters the game for J. Jerebko,,93,88
464,4,0:58.0,Shooting foul by R. Jackson (drawn by I. Thomas),,93,88
465,4,0:58.0,I. Thomas makes free throw 1 of 2,,94,88
466,4,0:58.0,J. Jerebko enters the game for J. Sullinger,,94,88
467,4,0:58.0,I. Thomas makes free throw 2 of 2,,95,88
468,4,0:48.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,95,88
469,4,0:48.0,,Offensive rebound by A. Drummond,95,88
470,4,0:38.0,,Personal foul by A. Bradley (drawn by R. Jackson),95,88
471,4,0:38.0,,R. Jackson makes free throw 1 of 2,95,89
472,4,0:38.0,J. Sullinger enters the game for J. Jerebko,,95,89
473,4,0:38.0,,R. Jackson makes free throw 2 of 2,95,90
474,4,0:36.0,Offensive foul by E. Turner (drawn by R. Jackson),,95,90
475,4,0:36.0,Turnover by E. Turner (offensive foul),,95,90
476,4,0:36.0,J. Jerebko enters the game for J. Sullinger,,95,90
477,4,0:36.0,,S. Blake enters the game for A. Drummond,95,90
478,4,0:32.0,,R. Jackson makes 3-pt jump shot from 25 ft (assist by S. Blake),95,93
479,4,0:11.0,J. Jerebko makes 2-pt jump shot from 17 ft,,97,93
480,4,0:11.0,,Detroit full timeout,97,93
481,4,0:11.0,,A. Drummond enters the game for S. Johnson,97,93
482,4,0:07.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,97,93
483,4,0:06.0,,Offensive rebound by Team,97,93
484,4,0:06.0,J. Sullinger enters the game for I. Thomas,,97,93
485,4,0:06.0,,E. İlyasova enters the game for S. Blake,97,93
486,4,0:05.0,,Turnover by M. Morris (bad pass),97,93
487,4,0:05.0,I. Thomas enters the game for J. Sullinger,,97,93
488,4,0:05.0,,S. Johnson enters the game for A. Drummond,97,93
489,4,0:05.0,,S. Blake enters the game for R. Jackson,97,93
490,4,0:03.0,Personal foul by M. Morris (drawn by I. Thomas),,97,93
491,4,0:03.0,I. Thomas makes free throw 1 of 2,,98,93
492,4,0:03.0,,A. Drummond enters the game for M. Morris,98,93
493,4,0:03.0,,R. Jackson enters the game for S. Blake,98,93
494,4,0:03.0,I. Thomas makes free throw 2 of 2,,99,93
495,4,0:02.0,,R. Jackson misses 3-pt jump shot from 39 ft,99,93
496,4,0:00.0,,Offensive rebound by Team,99,93
