,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,CHARLOTTE_ACTION,WASHINGTON_SCORE,CHARLOTTE_SCORE
388,4,4:37.0,,Defensive rebound by N. Batum,85,88
389,4,4:19.0,,J. Lamb makes 2-pt jump shot from 18 ft,85,90
390,4,4:19.0,Washington full timeout,,85,90
391,4,4:19.0,O. Porter enters the game for J. Dudley,,85,90
392,4,4:08.0,G. Neal misses 2-pt jump shot from 16 ft,,85,90
393,4,4:07.0,,Defensive rebound by M. Williams,85,90
394,4,3:48.0,,A. Jefferson makes 2-pt layup from 2 ft (assist by J. Lamb),85,92
395,4,3:28.0,J. Wall misses 3-pt jump shot from 25 ft,,85,92
396,4,3:26.0,,Defensive rebound by J. Lamb,85,92
397,4,3:09.0,,K. Walker makes 2-pt layup from 2 ft (assist by N. Batum),85,94
398,4,3:09.0,Washington full timeout,,85,94
399,4,3:00.0,Turnover by B. Beal (bad pass),,85,94
400,4,2:48.0,,N. Batum misses 3-pt jump shot from 25 ft,85,94
401,4,2:46.0,,Offensive rebound by A. Jefferson,85,94
402,4,2:43.0,,A. Jefferson misses 2-pt jump shot from 15 ft,85,94
403,4,2:42.0,Defensive rebound by Team,,85,94
404,4,2:35.0,G. Neal misses 2-pt jump shot from 20 ft,,85,94
405,4,2:34.0,,Defensive rebound by M. Williams,85,94
406,4,2:16.0,,A. Jefferson misses 2-pt jump shot from 5 ft,85,94
407,4,2:15.0,Defensive rebound by M. Gortat,,85,94
408,4,2:03.0,Turnover by J. Wall (bad pass; steal by A. Jefferson),,85,94
409,4,1:52.0,,K. Walker makes 2-pt jump shot from 7 ft,85,96
410,4,1:42.0,B. Beal misses 3-pt jump shot from 26 ft,,85,96
411,4,1:41.0,,Defensive rebound by A. Jefferson,85,96
412,4,1:22.0,,K. Walker misses 2-pt jump shot from 16 ft,85,96
413,4,1:21.0,Defensive rebound by G. Neal,,85,96
414,4,1:07.0,G. Neal misses 3-pt jump shot from 25 ft,,85,96
415,4,1:05.0,Offensive rebound by M. Gortat,,85,96
416,4,1:02.0,B. Beal misses 3-pt jump shot from 27 ft,,85,96
417,4,1:01.0,,Defensive rebound by N. Batum,85,96
418,4,0:56.0,,Personal take foul by B. Beal (drawn by J. Lamb),85,96
419,4,0:56.0,,J. Lamb makes free throw 1 of 2,85,97
420,4,0:56.0,,J. Lamb makes free throw 2 of 2,85,98
421,4,0:56.0,Washington full timeout,,85,98
422,4,0:56.0,,C. Zeller enters the game for A. Jefferson,85,98
423,4,0:49.0,O. Porter misses 3-pt jump shot from 27 ft,,85,98
424,4,0:48.0,,Defensive rebound by J. Lamb,85,98
425,4,0:28.0,,J. Lamb makes 3-pt jump shot from 26 ft (assist by K. Walker),85,101
426,4,0:23.0,Shooting foul by C. Zeller (drawn by G. Neal),,85,101
427,4,0:23.0,G. Neal makes free throw 1 of 2,,86,101
428,4,0:23.0,G. Neal makes free throw 2 of 2,,87,101
