,QUARTER,TIME_REMAINING,NEW YORK_ACTION,INDIANA_ACTION,NEW YORK_SCORE,INDIANA_SCORE
384,4,2:18.0,C. Anthony makes 2-pt jump shot from 15 ft,,101,102
385,4,2:05.0,,Personal foul by L. Thomas (drawn by P. George),101,102
386,4,2:05.0,,P. George makes free throw 1 of 2,101,103
387,4,2:05.0,,P. George makes free throw 2 of 2,101,104
388,4,1:48.0,C. Anthony misses 2-pt jump shot from 4 ft (block by I. Mahinmi),,101,104
389,4,1:46.0,,Defensive rebound by M. Turner,101,104
390,4,1:29.0,Technical foul by C. Anthony,,101,104
391,4,1:29.0,,P. George makes technical free throw,101,105
392,4,1:29.0,,Indiana full timeout,101,105
393,4,1:19.0,,P. George makes 2-pt jump shot from 16 ft,101,107
394,4,1:06.0,J. Calderón makes 2-pt jump shot from 18 ft,,103,107
395,4,0:43.0,,P. George misses 2-pt jump shot from 16 ft,103,107
396,4,0:42.0,Defensive rebound by J. Calderón,,103,107
397,4,0:30.0,K. Porziņģis misses 2-pt layup from 2 ft,,103,107
398,4,0:30.0,Offensive rebound by C. Anthony,,103,107
399,4,0:30.0,C. Anthony makes 2-pt layup from 1 ft,,105,107
400,4,0:30.0,,Indiana full timeout,105,107
401,4,0:13.0,,M. Ellis misses 2-pt jump shot from 15 ft,105,107
402,4,0:12.0,Defensive rebound by C. Anthony,,105,107
403,4,0:11.0,New York full timeout,,105,107
404,4,0:04.0,K. Porziņģis misses 3-pt jump shot from 27 ft,,105,107
405,4,0:03.0,,Defensive rebound by M. Turner,105,107
406,4,0:02.0,,Personal take foul by L. Galloway (drawn by M. Turner),105,107
407,4,0:02.0,,M. Turner misses free throw 1 of 2,105,107
408,4,0:02.0,,Offensive rebound by Team,105,107
409,4,0:02.0,K. O'Quinn enters the game for J. Calderón,,105,107
410,4,0:02.0,,M. Turner makes free throw 2 of 2,105,108
411,4,0:02.0,New York full timeout,,105,108
412,4,0:02.0,J. Calderón enters the game for K. O'Quinn,,105,108
413,4,0:00.0,C. Anthony misses 3-pt jump shot from 23 ft,,105,108
414,4,0:00.0,Offensive rebound by Team,,105,108
