,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,DENVER_ACTION,MINNESOTA_SCORE,DENVER_SCORE
390,4,9:48.0,Offensive foul by K. Towns (drawn by N. Jokić),,81,69
391,4,9:48.0,Turnover by K. Towns (offensive foul),,81,69
392,4,9:41.0,,Personal foul by Z. LaVine (drawn by J. Nelson),81,69
393,4,9:27.0,,W. Barton misses 3-pt jump shot from 22 ft,81,69
394,4,9:27.0,Defensive rebound by K. Towns,,81,69
395,4,9:02.0,S. Muhammad misses 2-pt jump shot from 3 ft,,81,69
396,4,9:02.0,,Defensive rebound by D. Arthur,81,69
397,4,8:56.0,,W. Barton misses 2-pt jump shot from 4 ft,81,69
398,4,8:55.0,Defensive rebound by N. Bjelica,,81,69
399,4,8:35.0,,Offensive charge foul by N. Bjelica (drawn by J. Nelson),81,69
400,4,8:35.0,Turnover by N. Bjelica (offensive foul),,81,69
401,4,8:35.0,Official timeout,,81,69
402,4,8:35.0,R. Rubio enters the game for Z. LaVine,,81,69
403,4,8:21.0,,Turnover by M. Miller (bad pass; steal by N. Bjelica),81,69
404,4,8:19.0,Personal foul by W. Barton (drawn by K. Martin),,81,69
405,4,8:10.0,K. Martin makes 2-pt jump shot from 5 ft (assist by R. Rubio),,83,69
406,4,8:00.0,,J. Nelson misses 2-pt layup at rim,83,69
407,4,7:58.0,,Offensive rebound by N. Jokić,83,69
408,4,7:58.0,,N. Jokić makes 2-pt layup at rim,83,71
409,4,7:35.0,R. Rubio misses 3-pt jump shot from 23 ft,,83,71
410,4,7:34.0,,Defensive rebound by M. Miller,83,71
411,4,7:30.0,,Personal take foul by K. Martin (drawn by N. Jokić),83,71
412,4,7:30.0,A. Wiggins enters the game for S. Muhammad,,83,71
413,4,7:30.0,T. Prince enters the game for K. Martin,,83,71
414,4,7:13.0,,J. Nelson misses 2-pt jump shot from 16 ft,83,71
415,4,7:10.0,,Offensive rebound by D. Arthur,83,71
416,4,7:10.0,,D. Arthur misses 2-pt dunk at rim,83,71
417,4,7:09.0,Defensive rebound by R. Rubio,,83,71
418,4,7:04.0,Personal foul by W. Barton (drawn by A. Wiggins),,83,71
419,4,7:00.0,Turnover by R. Rubio (bad pass),,83,71
420,4,6:47.0,,W. Barton makes 2-pt layup from 1 ft (assist by J. Nelson),83,73
421,4,6:47.0,,Shooting foul by A. Wiggins (drawn by W. Barton),83,73
422,4,6:47.0,Minnesota full timeout,,83,73
423,4,6:47.0,K. Garnett enters the game for N. Bjelica,,83,73
424,4,6:47.0,,W. Barton misses free throw 1 of 1,83,73
425,4,6:46.0,Defensive rebound by T. Prince,,83,73
426,4,6:32.0,A. Wiggins misses 2-pt layup from 1 ft (block by D. Arthur),,83,73
427,4,6:32.0,Offensive rebound by Team,,83,73
428,4,6:21.0,K. Towns misses 2-pt jump shot from 16 ft,,83,73
429,4,6:19.0,,Defensive rebound by N. Jokić,83,73
430,4,5:55.0,,J. Nelson misses 2-pt jump shot from 11 ft (block by K. Towns),83,73
431,4,5:54.0,Defensive rebound by K. Garnett,,83,73
432,4,5:51.0,Personal foul by D. Arthur (drawn by K. Towns),,83,73
433,4,5:37.0,K. Towns misses 2-pt layup from 3 ft,,83,73
434,4,5:36.0,,Defensive rebound by W. Barton,83,73
435,4,5:27.0,,N. Jokić misses 2-pt hook shot from 5 ft,83,73
436,4,5:25.0,,Offensive rebound by N. Jokić,83,73
437,4,5:25.0,,N. Jokić misses 2-pt layup from 1 ft,83,73
438,4,5:22.0,,Offensive rebound by N. Jokić,83,73
439,4,5:22.0,,Turnover by N. Jokić (lost ball; steal by R. Rubio),83,73
440,4,5:03.0,K. Garnett misses 2-pt jump shot from 16 ft,,83,73
441,4,5:03.0,,Defensive rebound by N. Jokić,83,73
442,4,4:57.0,,Turnover by J. Nelson (bad pass; steal by K. Garnett),83,73
443,4,4:41.0,K. Towns makes 2-pt jump shot from 3 ft (assist by R. Rubio),,85,73
444,4,4:41.0,Shooting foul by N. Jokić (drawn by K. Towns),,85,73
445,4,4:41.0,K. Towns misses free throw 1 of 1,,85,73
446,4,4:41.0,,Defensive rebound by J. Nelson,85,73
447,4,4:37.0,,Denver full timeout,85,73
448,4,4:37.0,,E. Mudiay enters the game for J. Nelson,85,73
449,4,4:37.0,,D. Gallinari enters the game for N. Jokić,85,73
450,4,4:37.0,,K. Faried enters the game for M. Miller,85,73
451,4,4:27.0,,D. Arthur misses 3-pt jump shot from 23 ft,85,73
452,4,4:26.0,Defensive rebound by K. Towns,,85,73
453,4,4:06.0,R. Rubio makes 2-pt jump shot from 22 ft (assist by K. Towns),,87,73
454,4,3:48.0,,E. Mudiay misses 3-pt jump shot from 25 ft,87,73
455,4,3:46.0,Defensive rebound by K. Garnett,,87,73
456,4,3:30.0,Shooting foul by D. Arthur (drawn by R. Rubio),,87,73
457,4,3:30.0,R. Rubio misses free throw 1 of 2,,87,73
458,4,3:30.0,Offensive rebound by Team,,87,73
459,4,3:30.0,R. Rubio makes free throw 2 of 2,,88,73
460,4,3:24.0,,Personal foul by R. Rubio (drawn by E. Mudiay),88,73
461,4,3:24.0,,E. Mudiay misses free throw 1 of 2,88,73
462,4,3:24.0,,Offensive rebound by Team,88,73
463,4,3:24.0,,G. Harris enters the game for D. Arthur,88,73
464,4,3:24.0,,E. Mudiay makes free throw 2 of 2,88,74
465,4,3:11.0,K. Towns misses 2-pt jump shot from 19 ft,,88,74
466,4,3:11.0,,Defensive rebound by W. Barton,88,74
467,4,2:59.0,,E. Mudiay makes 2-pt jump shot from 4 ft,88,76
468,4,2:35.0,A. Wiggins makes 2-pt jump shot from 18 ft,,90,76
469,4,2:35.0,Shooting foul by W. Barton (drawn by A. Wiggins),,90,76
470,4,2:35.0,,Technical foul by W. Barton,90,76
471,4,2:35.0,Technical foul by A. Wiggins,,90,76
472,4,2:35.0,A. Wiggins makes free throw 1 of 1,,91,76
473,4,2:20.0,,W. Barton misses 2-pt jump shot from 1 ft,91,76
474,4,2:19.0,,Offensive rebound by W. Barton,91,76
475,4,2:19.0,,W. Barton misses 2-pt layup from 1 ft,91,76
476,4,2:17.0,,Offensive rebound by K. Faried,91,76
477,4,2:17.0,,K. Faried misses 2-pt layup from 2 ft,91,76
478,4,2:17.0,,Offensive rebound by Team,91,76
479,4,2:05.0,,W. Barton misses 2-pt jump shot from 5 ft,91,76
480,4,2:04.0,,Offensive rebound by K. Faried,91,76
481,4,2:04.0,,Turnover by K. Faried (bad pass),91,76
482,4,1:39.0,R. Rubio misses 2-pt jump shot from 20 ft,,91,76
483,4,1:38.0,,Defensive rebound by K. Faried,91,76
484,4,1:32.0,Offensive charge foul by E. Mudiay (drawn by R. Rubio),,91,76
485,4,1:32.0,,Turnover by E. Mudiay (offensive foul),91,76
486,4,1:32.0,K. Martin enters the game for K. Garnett,,91,76
487,4,1:32.0,N. Bjelica enters the game for K. Towns,,91,76
488,4,1:32.0,,E. Green enters the game for E. Mudiay,91,76
489,4,1:32.0,,N. Jokić enters the game for K. Faried,91,76
490,4,1:32.0,,D. Arthur enters the game for D. Gallinari,91,76
491,4,1:11.0,K. Martin makes 2-pt jump shot from 10 ft (assist by R. Rubio),,93,76
492,4,1:00.0,,N. Jokić makes 2-pt layup from 1 ft (assist by G. Harris),93,78
493,4,0:39.0,T. Prince makes 2-pt jump shot from 15 ft,,95,78
494,4,0:26.0,,G. Harris misses 3-pt jump shot from 25 ft,95,78
495,4,0:25.0,Defensive rebound by A. Wiggins,,95,78
496,4,0:01.0,Turnover by Team (shot clock),,95,78
