,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,SACRAMENTO_ACTION,NEW ORLEANS_SCORE,SACRAMENTO_SCORE
381,4,5:34.0,Defensive rebound by N. Cole,,95,81
382,4,5:30.0,N. Cole makes 2-pt layup from 3 ft (assist by E. Gordon),,97,81
383,4,5:28.0,,Sacramento full timeout,97,81
384,4,5:14.0,,D. Cousins makes 2-pt hook shot from 6 ft (assist by O. Casspi),97,83
385,4,4:50.0,Ö. Aşık misses 2-pt layup from 3 ft (block by W. Cauley-Stein),,97,83
386,4,4:48.0,,Defensive rebound by O. Casspi,97,83
387,4,4:34.0,,D. Cousins misses 3-pt jump shot from 24 ft,97,83
388,4,4:34.0,Defensive rebound by Ö. Aşık,,97,83
389,4,4:19.0,N. Cole misses 2-pt layup from 4 ft,,97,83
390,4,4:18.0,,Defensive rebound by D. Cousins,97,83
391,4,4:13.0,,D. Collison makes 2-pt layup from 2 ft (assist by O. Casspi),97,85
392,4,3:47.0,A. Davis misses 2-pt jump shot from 6 ft,,97,85
393,4,3:46.0,,Defensive rebound by W. Cauley-Stein,97,85
394,4,3:34.0,,D. Collison misses 3-pt jump shot from 24 ft,97,85
395,4,3:33.0,Defensive rebound by Ö. Aşık,,97,85
396,4,3:13.0,E. Gordon makes 3-pt jump shot from 24 ft (assist by J. Holiday),,100,85
397,4,3:01.0,,D. Cousins makes 2-pt jump shot from 6 ft,100,87
398,4,2:42.0,E. Gordon misses 3-pt jump shot from 24 ft,,100,87
399,4,2:42.0,,Defensive rebound by S. Curry,100,87
400,4,2:39.0,,Sacramento full timeout,100,87
401,4,2:39.0,R. Anderson enters the game for Ö. Aşık,,100,87
402,4,2:25.0,,D. Cousins misses 3-pt jump shot from 25 ft,100,87
403,4,2:24.0,Defensive rebound by E. Gordon,,100,87
404,4,2:11.0,R. Anderson makes 3-pt jump shot from 26 ft (assist by J. Holiday),,103,87
405,4,2:04.0,,Turnover by D. Collison (lost ball),103,87
406,4,2:04.0,,Loose ball foul by D. Collison (drawn by J. Holiday),103,87
407,4,2:04.0,,Q. Acy enters the game for D. Cousins,103,87
408,4,1:54.0,J. Holiday misses 2-pt jump shot from 19 ft,,103,87
409,4,1:54.0,Offensive rebound by A. Davis,,103,87
410,4,1:54.0,A. Davis makes 2-pt layup from 1 ft,,105,87
411,4,1:54.0,Shooting foul by D. Collison (drawn by A. Davis),,105,87
412,4,1:54.0,A. Davis makes free throw 1 of 1,,106,87
413,4,1:46.0,,O. Casspi makes 3-pt jump shot from 25 ft,106,90
414,4,1:34.0,A. Davis makes 2-pt layup from 1 ft (assist by J. Holiday),,108,90
415,4,1:34.0,Shooting foul by O. Casspi (drawn by A. Davis),,108,90
416,4,1:34.0,A. Davis makes free throw 1 of 1,,109,90
417,4,1:27.0,,D. Collison makes 3-pt jump shot from 25 ft,109,93
418,4,1:15.0,R. Anderson misses 3-pt jump shot from 25 ft,,109,93
419,4,1:13.0,,Defensive rebound by S. Curry,109,93
420,4,1:08.0,,S. Curry makes 2-pt jump shot from 8 ft,109,95
421,4,0:45.0,N. Cole misses 3-pt jump shot from 25 ft,,109,95
422,4,0:44.0,Offensive rebound by R. Anderson,,109,95
423,4,0:23.0,Turnover by J. Holiday (lost ball; steal by D. Collison),,109,95
424,4,0:19.0,,D. Collison makes 2-pt layup from 3 ft,109,97
