,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,DETROIT_ACTION,CHARLOTTE_SCORE,DETROIT_SCORE
386,4,5:23.0,Offensive charge foul by A. Baynes (drawn by T. Hansbrough),,83,106
387,4,5:23.0,,Turnover by A. Baynes (offensive foul),83,106
388,4,5:23.0,Official timeout,,83,106
389,4,5:23.0,J. Gutiérrez enters the game for J. Lin,,83,106
390,4,5:23.0,,K. Caldwell-Pope enters the game for S. Johnson,83,106
391,4,5:12.0,J. Lamb misses 3-pt jump shot from 25 ft,,83,106
392,4,5:09.0,Offensive rebound by S. Hawes,,83,106
393,4,5:07.0,S. Hawes misses 2-pt layup at rim,,83,106
394,4,5:06.0,,Defensive rebound by A. Baynes,83,106
395,4,4:56.0,,Personal foul by T. Hansbrough,83,106
396,4,4:45.0,,Shooting foul by T. Daniels (drawn by A. Baynes),83,106
397,4,4:45.0,,A. Baynes makes free throw 1 of 2,83,107
398,4,4:45.0,,A. Baynes misses free throw 2 of 2,83,107
399,4,4:45.0,Defensive rebound by S. Hawes,,83,107
400,4,4:32.0,Shooting foul by A. Baynes (drawn by T. Hansbrough),,83,107
401,4,4:32.0,T. Hansbrough makes free throw 1 of 2,,84,107
402,4,4:32.0,,R. Bullock enters the game for M. Morris,84,107
403,4,4:32.0,T. Hansbrough makes free throw 2 of 2,,85,107
404,4,4:21.0,,Turnover by S. Blake (bad pass; steal by J. Gutiérrez),85,107
405,4,4:10.0,J. Gutiérrez makes 2-pt layup at rim,,87,107
406,4,4:10.0,,Detroit full timeout,87,107
407,4,3:51.0,,A. Tolliver misses 3-pt jump shot from 23 ft,87,107
408,4,3:50.0,Defensive rebound by J. Lamb,,87,107
409,4,3:41.0,T. Hansbrough makes 2-pt jump shot from 12 ft (assist by J. Lamb),,89,107
410,4,3:27.0,,Turnover by A. Tolliver (bad pass; steal by J. Lamb),89,107
411,4,3:18.0,T. Daniels misses 3-pt jump shot from 25 ft,,89,107
412,4,3:18.0,Offensive rebound by T. Hansbrough,,89,107
413,4,3:13.0,Shooting foul by A. Baynes (drawn by T. Hansbrough),,89,107
414,4,3:13.0,T. Hansbrough misses free throw 1 of 2,,89,107
415,4,3:13.0,Offensive rebound by Team,,89,107
416,4,3:13.0,,T. Harris enters the game for A. Tolliver,89,107
417,4,3:13.0,,R. Jackson enters the game for S. Blake,89,107
418,4,3:13.0,T. Hansbrough makes free throw 2 of 2,,90,107
419,4,3:01.0,,Turnover by R. Jackson (lost ball; steal by J. Gutiérrez),90,107
420,4,3:01.0,Personal foul by R. Jackson,,90,107
421,4,3:01.0,J. Gutiérrez misses free throw 1 of 2,,90,107
422,4,3:01.0,Offensive rebound by Team,,90,107
423,4,3:01.0,J. Gutiérrez makes free throw 2 of 2,,91,107
424,4,2:35.0,,R. Jackson misses 3-pt jump shot from 25 ft,91,107
425,4,2:34.0,Defensive rebound by J. Lamb,,91,107
426,4,2:29.0,Shooting foul by R. Bullock (drawn by J. Lamb),,91,107
427,4,2:29.0,J. Lamb makes free throw 1 of 2,,92,107
428,4,2:29.0,,M. Morris enters the game for R. Bullock,92,107
429,4,2:29.0,J. Lamb makes free throw 2 of 2,,93,107
430,4,2:09.0,,Turnover by K. Caldwell-Pope (bad pass),93,107
431,4,1:56.0,T. Daniels misses 2-pt jump shot from 15 ft,,93,107
432,4,1:56.0,,Defensive rebound by R. Jackson,93,107
433,4,1:47.0,,R. Jackson misses 2-pt jump shot from 10 ft,93,107
434,4,1:46.0,,Offensive rebound by R. Jackson,93,107
435,4,1:45.0,,R. Jackson misses 2-pt layup at rim,93,107
436,4,1:42.0,Defensive rebound by T. Daniels,,93,107
437,4,1:33.0,S. Hawes makes 3-pt jump shot from 24 ft (assist by J. Gutiérrez),,96,107
438,4,1:17.0,,M. Morris misses 2-pt jump shot from 16 ft,96,107
439,4,1:17.0,Defensive rebound by T. Hansbrough,,96,107
440,4,0:57.0,T. Daniels misses 3-pt jump shot from 24 ft,,96,107
441,4,0:57.0,,Defensive rebound by R. Jackson,96,107
442,4,0:57.0,Offensive charge foul by R. Jackson (drawn by J. Gutiérrez),,96,107
443,4,0:57.0,,Turnover by R. Jackson (offensive foul),96,107
444,4,0:57.0,Charlotte full timeout,,96,107
445,4,0:51.0,T. Daniels makes 3-pt jump shot from 26 ft (assist by S. Hawes),,99,107
446,4,0:47.0,,Personal foul by J. Gutiérrez,99,107
447,4,0:47.0,,M. Morris misses free throw 1 of 2,99,107
448,4,0:47.0,,Offensive rebound by Team,99,107
449,4,0:47.0,,M. Morris makes free throw 2 of 2,99,108
450,4,0:47.0,Away from play foul by R. Jackson,,99,108
451,4,0:47.0,T. Daniels makes free throw 1 of 1,,100,108
452,4,0:38.0,J. Lamb makes 3-pt jump shot from 26 ft (assist by J. Gutiérrez),,103,108
453,4,0:33.0,,Personal foul by J. Lamb,103,108
454,4,0:33.0,,R. Jackson makes free throw 1 of 2,103,109
455,4,0:33.0,,R. Jackson makes free throw 2 of 2,103,110
456,4,0:33.0,Charlotte full timeout,,103,110
457,4,0:30.0,T. Daniels misses 2-pt jump shot from 8 ft,,103,110
458,4,0:28.0,Offensive rebound by T. Hansbrough,,103,110
459,4,0:27.0,T. Hansbrough misses 2-pt layup from 1 ft,,103,110
460,4,0:26.0,,Defensive rebound by A. Baynes,103,110
461,4,0:25.0,,Personal foul by T. Hansbrough,103,110
462,4,0:25.0,,A. Baynes makes free throw 1 of 2,103,111
463,4,0:25.0,,A. Baynes makes free throw 2 of 2,103,112
464,4,0:18.0,J. Lamb makes 2-pt layup from 1 ft,,105,112
465,4,0:16.0,,Detroit full timeout,105,112
466,4,0:16.0,,Detroit full timeout,105,112
