,QUARTER,TIME_REMAINING,TORONTO_ACTION,INDIANA_ACTION,TORONTO_SCORE,INDIANA_SCORE
395,4,4:54.0,D. DeRozan misses 2-pt layup from 1 ft (block by I. Mahinmi),,69,88
396,4,4:54.0,Offensive rebound by Team,,69,88
397,4,4:50.0,Shooting foul by I. Mahinmi (drawn by J. Valančiūnas),,69,88
398,4,4:50.0,J. Valančiūnas makes free throw 1 of 2,,70,88
399,4,4:50.0,J. Valančiūnas makes free throw 2 of 2,,71,88
400,4,4:41.0,,Personal foul by K. Lowry,71,88
401,4,4:41.0,C. Joseph enters the game for K. Lowry,,71,88
402,4,4:25.0,,M. Ellis misses 2-pt layup from 1 ft,71,88
403,4,4:25.0,Defensive rebound by J. Valančiūnas,,71,88
404,4,4:14.0,D. Carroll makes 3-pt jump shot from 24 ft (assist by P. Patterson),,74,88
405,4,3:55.0,,I. Mahinmi makes 2-pt hook shot from 3 ft,74,90
406,4,3:43.0,Turnover by D. DeRozan (bad pass; steal by M. Ellis),,74,90
407,4,3:29.0,,S. Hill makes 3-pt jump shot from 25 ft (assist by G. Hill),74,93
408,4,3:19.0,Toronto full timeout,,74,93
409,4,3:19.0,J. Johnson enters the game for D. Carroll,,74,93
410,4,3:19.0,J. Thompson enters the game for J. Valančiūnas,,74,93
411,4,3:19.0,D. Wright enters the game for D. DeRozan,,74,93
412,4,3:19.0,N. Powell enters the game for C. Joseph,,74,93
413,4,3:19.0,T. Ross enters the game for P. Patterson,,74,93
414,4,3:19.0,,M. Turner enters the game for I. Mahinmi,74,93
415,4,3:08.0,D. Wright misses 2-pt layup from 1 ft,,74,93
416,4,3:07.0,Offensive rebound by J. Thompson,,74,93
417,4,3:07.0,J. Thompson makes 2-pt layup at rim,,76,93
418,4,2:46.0,,P. George makes 2-pt jump shot from 4 ft,76,95
419,4,2:31.0,Personal foul by M. Ellis,,76,95
420,4,2:31.0,N. Powell makes free throw 1 of 2,,77,95
421,4,2:31.0,,L. Allen enters the game for P. George,77,95
422,4,2:31.0,,J. Hill enters the game for M. Turner,77,95
423,4,2:31.0,,G. Robinson enters the game for M. Ellis,77,95
424,4,2:31.0,,J. Young enters the game for G. Hill,77,95
425,4,2:31.0,N. Powell makes free throw 2 of 2,,78,95
426,4,2:14.0,,J. Young misses 3-pt jump shot from 25 ft,78,95
427,4,2:13.0,,Offensive rebound by J. Hill,78,95
428,4,2:09.0,,G. Robinson makes 2-pt layup from 1 ft (assist by J. Hill),78,97
429,4,1:50.0,D. Wright misses 2-pt layup from 1 ft,,78,97
430,4,1:49.0,Offensive rebound by D. Wright,,78,97
431,4,1:49.0,D. Wright misses 2-pt layup from 1 ft,,78,97
432,4,1:49.0,,Defensive rebound by J. Hill,78,97
433,4,1:28.0,,J. Young misses 2-pt jump shot from 19 ft,78,97
434,4,1:27.0,,Offensive rebound by J. Hill,78,97
435,4,1:24.0,,G. Robinson makes 2-pt dunk from 2 ft (assist by J. Hill),78,99
436,4,1:24.0,,Shooting foul by D. Wright (drawn by G. Robinson),78,99
437,4,1:24.0,,G. Robinson makes free throw 1 of 1,78,100
438,4,1:07.0,T. Ross misses 2-pt layup from 2 ft (block by G. Robinson),,78,100
439,4,1:07.0,Offensive rebound by Team,,78,100
440,4,1:05.0,N. Powell misses 2-pt jump shot from 19 ft,,78,100
441,4,1:03.0,,Defensive rebound by J. Hill,78,100
442,4,0:58.0,,Turnover by J. Young (bad pass; steal by T. Ross),78,100
443,4,0:52.0,N. Powell makes 3-pt jump shot from 24 ft (assist by J. Johnson),,81,100
444,4,0:33.0,,J. Hill misses 2-pt jump shot from 13 ft,81,100
445,4,0:32.0,Defensive rebound by N. Powell,,81,100
446,4,0:26.0,Personal block foul by J. Young,,81,100
447,4,0:26.0,J. Johnson makes free throw 1 of 2,,82,100
448,4,0:26.0,J. Johnson makes free throw 2 of 2,,83,100
449,4,0:02.0,,Turnover by Team (shot clock),83,100
