,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,GOLDEN STATE_ACTION,LA LAKERS_SCORE,GOLDEN STATE_SCORE
388,4,2:55.0,,Offensive rebound by J. Thompson,73,108
389,4,2:55.0,,Shooting foul by T. Black (drawn by J. Thompson),73,108
390,4,2:55.0,,J. Thompson makes free throw 1 of 2,73,109
391,4,2:55.0,,J. Thompson misses free throw 2 of 2,73,109
392,4,2:52.0,Defensive rebound by T. Black,,73,109
393,4,2:35.0,N. Young makes 2-pt layup from 3 ft (assist by M. Huertas),,75,109
394,4,2:13.0,,Turnover by M. Speights (lost ball; steal by R. Kelly),75,109
395,4,2:02.0,Turnover by R. Kelly (bad pass; steal by I. Clark),,75,109
396,4,1:58.0,,L. Barbosa makes 2-pt layup from 2 ft (assist by I. Clark),75,111
397,4,1:44.0,M. Huertas misses 2-pt layup from 3 ft (block by J. Thompson),,75,111
398,4,1:44.0,Offensive rebound by Team,,75,111
399,4,1:41.0,M. Huertas makes 2-pt jump shot from 13 ft (assist by M. World Peace),,77,111
400,4,1:19.0,,M. Speights misses 2-pt jump shot from 13 ft,77,111
401,4,1:17.0,Defensive rebound by M. World Peace,,77,111
402,4,0:57.0,N. Young misses 2-pt jump shot from 14 ft,,77,111
403,4,0:55.0,,Defensive rebound by Team,77,111
404,4,0:35.0,,L. Barbosa misses 3-pt jump shot from 26 ft,77,111
405,4,0:35.0,Defensive rebound by R. Kelly,,77,111
406,4,0:19.0,T. Black misses 2-pt jump shot from 13 ft,,77,111
407,4,0:18.0,,Defensive rebound by I. Clark,77,111
