,QUARTER,TIME_REMAINING,DENVER_ACTION,DALLAS_ACTION,DENVER_SCORE,DALLAS_SCORE
389,4,7:08.0,,D. Lee makes 2-pt layup from 1 ft,96,84
390,4,6:48.0,W. Barton misses 2-pt jump shot from 11 ft,,96,84
391,4,6:47.0,Offensive rebound by W. Barton,,96,84
392,4,6:45.0,W. Barton makes 2-pt layup from 1 ft,,98,84
393,4,6:45.0,Shooting foul by C. Parsons (drawn by W. Barton),,98,84
394,4,6:45.0,W. Barton misses free throw 1 of 1,,98,84
395,4,6:44.0,,Defensive rebound by D. Lee,98,84
396,4,6:32.0,,C. Parsons misses 3-pt jump shot from 25 ft,98,84
397,4,6:31.0,,Offensive rebound by D. Lee,98,84
398,4,6:19.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by C. Parsons),98,87
399,4,6:00.0,D. Augustin makes 2-pt jump shot from 4 ft,,100,87
400,4,5:42.0,,Shooting foul by M. Miller (drawn by D. Lee),100,87
401,4,5:42.0,Official timeout,,100,87
402,4,5:42.0,,D. Nowitzki enters the game for D. Williams,100,87
403,4,5:42.0,D. Arthur enters the game for M. Miller,,100,87
404,4,5:42.0,,D. Lee misses free throw 1 of 2,100,87
405,4,5:42.0,,Offensive rebound by Team,100,87
406,4,5:42.0,K. Faried enters the game for G. Harris,,100,87
407,4,5:42.0,,D. Lee makes free throw 2 of 2,100,88
408,4,5:29.0,D. Arthur misses 2-pt jump shot from 17 ft,,100,88
409,4,5:28.0,,Defensive rebound by R. Felton,100,88
410,4,5:18.0,,C. Parsons makes 3-pt jump shot from 26 ft (assist by D. Nowitzki),100,91
411,4,4:53.0,D. Augustin misses 3-pt jump shot from 24 ft,,100,91
412,4,4:52.0,,Defensive rebound by D. Nowitzki,100,91
413,4,4:34.0,,D. Lee makes 2-pt dunk at rim (assist by R. Felton),100,93
414,4,4:15.0,Personal block foul by W. Matthews (drawn by E. Mudiay),,100,93
415,4,4:15.0,,D. Williams enters the game for D. Lee,100,93
416,4,4:08.0,Turnover by E. Mudiay (bad pass; steal by C. Parsons),,100,93
417,4,4:01.0,,C. Parsons misses 2-pt layup from 5 ft (block by K. Faried),100,93
418,4,3:59.0,,Offensive rebound by W. Matthews,100,93
419,4,3:53.0,,D. Nowitzki makes 2-pt jump shot from 14 ft (assist by W. Matthews),100,95
420,4,3:31.0,W. Barton makes 2-pt jump shot from 22 ft,,102,95
421,4,3:13.0,,D. Williams makes 3-pt jump shot from 24 ft (assist by D. Nowitzki),102,98
422,4,2:52.0,K. Faried makes 2-pt hook shot from 5 ft,,104,98
423,4,2:42.0,,Shooting block foul by K. Faried (drawn by C. Parsons),104,98
424,4,2:42.0,Denver full timeout,,104,98
425,4,2:42.0,G. Harris enters the game for E. Mudiay,,104,98
426,4,2:42.0,,C. Parsons misses free throw 1 of 2,104,98
427,4,2:42.0,,Offensive rebound by Team,104,98
428,4,2:42.0,,C. Parsons makes free throw 2 of 2,104,99
429,4,2:25.0,G. Harris misses 3-pt jump shot from 23 ft,,104,99
430,4,2:24.0,,Defensive rebound by C. Parsons,104,99
431,4,2:17.0,,C. Parsons misses 3-pt jump shot from 25 ft,104,99
432,4,2:16.0,Defensive rebound by D. Arthur,,104,99
433,4,2:04.0,D. Augustin makes 3-pt jump shot from 26 ft,,107,99
434,4,1:53.0,,Turnover by D. Williams (bad pass; steal by K. Faried),107,99
435,4,1:50.0,Personal block foul by W. Matthews (drawn by D. Augustin),,107,99
436,4,1:50.0,D. Augustin misses free throw 1 of 2,,107,99
437,4,1:50.0,Offensive rebound by Team,,107,99
438,4,1:50.0,D. Augustin makes free throw 2 of 2,,108,99
439,4,1:45.0,,D. Williams makes 3-pt jump shot from 24 ft (assist by R. Felton),108,102
440,4,1:33.0,Turnover by K. Faried (lost ball; steal by W. Matthews),,108,102
441,4,1:19.0,,W. Matthews makes 3-pt jump shot from 22 ft (assist by D. Williams),108,105
442,4,1:00.0,G. Harris misses 3-pt jump shot from 25 ft,,108,105
443,4,0:59.0,,Defensive rebound by R. Felton,108,105
444,4,0:54.0,,Shooting block foul by D. Arthur (drawn by W. Matthews),108,105
445,4,0:54.0,,W. Matthews misses free throw 1 of 2,108,105
446,4,0:54.0,,Offensive rebound by Team,108,105
447,4,0:54.0,,W. Matthews makes free throw 2 of 2,108,106
448,4,0:31.0,D. Arthur misses 3-pt jump shot from 23 ft,,108,106
449,4,0:30.0,,Defensive rebound by W. Matthews,108,106
450,4,0:24.0,,Dallas full timeout,108,106
451,4,0:11.0,,R. Felton makes 2-pt layup from 1 ft,108,108
452,4,0:11.0,Denver full timeout,,108,108
453,4,0:11.0,,D. Harris enters the game for D. Nowitzki,108,108
454,4,0:00.0,W. Barton misses 2-pt jump shot from 18 ft,,108,108
455,4,0:00.0,Offensive rebound by Team,,108,108
456,1OT,4:47.0,K. Faried makes 2-pt dunk at rim (assist by D. Augustin),,110,108
457,1OT,4:21.0,,R. Felton makes 2-pt jump shot from 4 ft,110,110
458,1OT,3:57.0,G. Harris makes 2-pt layup from 1 ft,,112,110
459,1OT,3:45.0,,R. Felton makes 2-pt jump shot from 3 ft,112,112
460,1OT,3:19.0,W. Barton makes 2-pt jump shot from 4 ft,,114,112
461,1OT,3:11.0,,Personal foul by D. Arthur (drawn by D. Nowitzki),114,112
462,1OT,3:03.0,,W. Matthews makes 3-pt jump shot from 23 ft (assist by C. Parsons),114,115
463,1OT,2:43.0,Turnover by W. Barton (lost ball; steal by R. Felton),,114,115
464,1OT,2:41.0,,R. Felton makes 2-pt layup from 1 ft,114,117
465,1OT,2:41.0,Violation by W. Barton (def goaltending),,114,117
466,1OT,2:41.0,Denver full timeout,,114,117
467,1OT,2:29.0,Shooting foul by D. Nowitzki (drawn by K. Faried),,114,117
468,1OT,2:29.0,K. Faried makes free throw 1 of 2,,115,117
469,1OT,2:29.0,K. Faried makes free throw 2 of 2,,116,117
470,1OT,2:18.0,,Turnover by D. Williams (bad pass),116,117
471,1OT,1:53.0,D. Augustin misses 3-pt jump shot from 25 ft,,116,117
472,1OT,1:52.0,,Defensive rebound by C. Parsons,116,117
473,1OT,1:41.0,,R. Felton makes 2-pt layup from 3 ft,116,119
474,1OT,1:41.0,Denver full timeout,,116,119
475,1OT,1:34.0,Personal foul by W. Matthews (drawn by W. Barton),,116,119
476,1OT,1:34.0,,D. Harris enters the game for W. Matthews,116,119
477,1OT,1:23.0,D. Arthur misses 2-pt jump shot from 8 ft,,116,119
478,1OT,1:22.0,,Defensive rebound by R. Felton,116,119
479,1OT,1:03.0,,D. Nowitzki misses 2-pt jump shot from 9 ft,116,119
480,1OT,1:02.0,,Offensive rebound by Team,116,119
481,1OT,0:43.0,,Turnover by D. Nowitzki (bad pass),116,119
482,1OT,0:28.0,W. Barton misses 3-pt jump shot from 26 ft,,116,119
483,1OT,0:27.0,Offensive rebound by G. Harris,,116,119
484,1OT,0:22.0,Shooting foul by D. Nowitzki (drawn by K. Faried),,116,119
485,1OT,0:22.0,K. Faried misses free throw 1 of 2,,116,119
486,1OT,0:22.0,Offensive rebound by Team,,116,119
487,1OT,0:22.0,K. Faried misses free throw 2 of 2,,116,119
488,1OT,0:22.0,Offensive rebound by K. Faried,,116,119
489,1OT,0:14.0,W. Barton misses 3-pt jump shot from 25 ft,,116,119
490,1OT,0:13.0,,Defensive rebound by D. Nowitzki,116,119
491,1OT,0:13.0,,Personal block foul by G. Harris (drawn by D. Nowitzki),116,119
492,1OT,0:10.0,,Personal take foul by K. Faried (drawn by D. Williams),116,119
493,1OT,0:10.0,,D. Williams makes free throw 1 of 2,116,120
494,1OT,0:10.0,,D. Williams makes free throw 2 of 2,116,121
495,1OT,0:10.0,Denver full timeout,,116,121
496,1OT,0:10.0,,J. Barea enters the game for D. Nowitzki,116,121
497,1OT,0:10.0,M. Miller enters the game for K. Faried,,116,121
498,1OT,0:08.0,G. Harris misses 3-pt jump shot from 24 ft,,116,121
499,1OT,0:06.0,,Defensive rebound by J. Barea,116,121
500,1OT,0:06.0,,Personal take foul by M. Miller,116,121
501,1OT,0:06.0,,J. Barea makes free throw 1 of 2,116,122
502,1OT,0:06.0,,J. Barea misses free throw 2 of 2,116,122
503,1OT,0:06.0,Defensive rebound by W. Barton,,116,122
