,QUARTER,TIME_REMAINING,DALLAS_ACTION,ATLANTA_ACTION,DALLAS_SCORE,ATLANTA_SCORE
388,4,7:04.0,,K. Korver enters the game for M. Muscala,83,97
389,4,7:04.0,J. Jenkins enters the game for J. Barea,,83,97
390,4,7:04.0,Z. Pachulia misses free throw 1 of 2,,83,97
391,4,7:04.0,Offensive rebound by Team,,83,97
392,4,7:04.0,Z. Pachulia misses free throw 2 of 2,,83,97
393,4,7:02.0,,Defensive rebound by P. Millsap,83,97
394,4,6:51.0,,J. Teague misses 3-pt jump shot from 25 ft,83,97
395,4,6:50.0,Defensive rebound by C. Parsons,,83,97
396,4,6:38.0,Turnover by W. Matthews (lost ball; steal by J. Teague),,83,97
397,4,6:26.0,,Turnover by J. Teague (dbl dribble),83,97
398,4,6:16.0,R. Felton misses 2-pt jump shot from 11 ft,,83,97
399,4,6:13.0,,Defensive rebound by K. Bazemore,83,97
400,4,6:07.0,,J. Teague makes 2-pt layup from 1 ft (assist by K. Korver),83,99
401,4,6:07.0,Dallas full timeout,,83,99
402,4,6:07.0,,A. Horford enters the game for T. Hardaway,83,99
403,4,6:07.0,J. Anderson enters the game for C. Parsons,,83,99
404,4,6:07.0,C. Villanueva enters the game for Z. Pachulia,,83,99
405,4,6:07.0,D. Powell enters the game for W. Matthews,,83,99
406,4,5:51.0,Shooting foul by A. Horford (drawn by D. Powell),,83,99
407,4,5:51.0,D. Powell makes free throw 1 of 2,,84,99
408,4,5:51.0,J. McGee enters the game for R. Felton,,84,99
409,4,5:51.0,D. Powell makes free throw 2 of 2,,85,99
410,4,5:41.0,,K. Korver misses 3-pt jump shot from 24 ft,85,99
411,4,5:40.0,Defensive rebound by Team,,85,99
412,4,5:25.0,J. Jenkins makes 2-pt jump shot from 20 ft,,87,99
413,4,5:04.0,,Personal foul by J. Jenkins (drawn by K. Bazemore),87,99
414,4,4:54.0,Violation by J. McGee (def goaltending),,87,99
415,4,4:54.0,,P. Millsap makes 2-pt layup from 2 ft (assist by J. Teague),87,101
416,4,4:39.0,D. Powell misses 2-pt jump shot from 19 ft,,87,101
417,4,4:37.0,,Defensive rebound by K. Bazemore,87,101
418,4,4:32.0,,J. Teague makes 2-pt layup from 2 ft,87,103
419,4,4:32.0,,Shooting foul by J. Jenkins (drawn by J. Teague),87,103
420,4,4:32.0,,M. Scott enters the game for P. Millsap,87,103
421,4,4:32.0,,T. Hardaway enters the game for K. Korver,87,103
422,4,4:32.0,,J. Teague makes free throw 1 of 1,87,104
423,4,4:23.0,J. Jenkins misses 2-pt jump shot from 18 ft,,87,104
424,4,4:21.0,,Defensive rebound by M. Scott,87,104
425,4,4:10.0,,S. Mack enters the game for J. Teague,87,104
426,4,4:03.0,,T. Hardaway misses 2-pt layup from 2 ft (block by J. Anderson),87,104
427,4,4:00.0,Defensive rebound by D. Powell,,87,104
428,4,3:54.0,J. Jenkins misses 2-pt jump shot from 5 ft,,87,104
429,4,3:53.0,,Defensive rebound by A. Horford,87,104
430,4,3:32.0,,M. Scott misses 2-pt jump shot from 16 ft,87,104
431,4,3:30.0,Defensive rebound by J. Anderson,,87,104
432,4,3:21.0,J. Anderson misses 3-pt jump shot from 25 ft,,87,104
433,4,3:20.0,,Defensive rebound by A. Horford,87,104
434,4,3:17.0,,Atlanta full timeout,87,104
435,4,3:17.0,,E. Tavares enters the game for A. Horford,87,104
436,4,3:17.0,,L. Patterson enters the game for K. Bazemore,87,104
437,4,3:03.0,,Turnover by L. Patterson (bad pass),87,104
438,4,2:53.0,J. McGee makes 2-pt jump shot from 19 ft (assist by J. Jenkins),,89,104
439,4,2:33.0,,Turnover by S. Mack (lost ball; steal by J. McGee),89,104
440,4,2:29.0,Shooting foul by L. Patterson (drawn by J. Anderson),,89,104
441,4,2:29.0,J. Anderson makes free throw 1 of 2,,90,104
442,4,2:29.0,J. Evans enters the game for D. Powell,,90,104
443,4,2:29.0,J. Anderson makes free throw 2 of 2,,91,104
444,4,2:14.0,,T. Hardaway misses 2-pt jump shot from 19 ft,91,104
445,4,2:13.0,Defensive rebound by Team,,91,104
446,4,2:13.0,,Loose ball foul by E. Tavares (drawn by J. McGee),91,104
447,4,2:13.0,J. McGee makes free throw 1 of 2,,92,104
448,4,2:13.0,J. McGee misses free throw 2 of 2,,92,104
449,4,2:12.0,,Defensive rebound by S. Mack,92,104
450,4,2:01.0,,S. Mack makes 2-pt jump shot from 11 ft,92,106
451,4,1:49.0,J. Evans misses 3-pt jump shot from 23 ft,,92,106
452,4,1:48.0,,Defensive rebound by T. Hardaway,92,106
453,4,1:48.0,,Personal foul by J. McGee (drawn by T. Hardaway),92,106
454,4,1:48.0,,T. Hardaway makes free throw 1 of 2,92,107
455,4,1:48.0,,T. Hardaway makes free throw 2 of 2,92,108
456,4,1:37.0,J. Jenkins misses 2-pt jump shot from 22 ft,,92,108
457,4,1:35.0,,Defensive rebound by E. Tavares,92,108
458,4,1:25.0,,S. Mack misses 3-pt jump shot from 23 ft,92,108
459,4,1:24.0,Defensive rebound by J. Evans,,92,108
460,4,1:09.0,J. McGee misses 3-pt jump shot from 24 ft,,92,108
461,4,1:08.0,,Defensive rebound by S. Mack,92,108
462,4,0:58.0,,T. Hardaway makes 2-pt layup from 1 ft (assist by M. Scott),92,110
463,4,0:52.0,J. Jenkins makes 2-pt jump shot from 16 ft,,94,110
464,4,0:42.0,,S. Mack misses 2-pt layup at rim (block by J. McGee),94,110
465,4,0:40.0,Defensive rebound by J. Anderson,,94,110
466,4,0:38.0,J. Jenkins makes 2-pt layup at rim (assist by J. Anderson),,96,110
467,4,0:38.0,Shooting foul by L. Patterson (drawn by J. Jenkins),,96,110
468,4,0:38.0,J. Jenkins makes free throw 1 of 1,,97,110
469,4,0:20.0,,S. Mack makes 2-pt jump shot from 9 ft,97,112
