,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,TORONTO_ACTION,CLEVELAND_SCORE,TORONTO_SCORE
396,4,2:15.0,K. Love misses 2-pt jump shot from 4 ft,,89,96
397,4,2:14.0,,Defensive rebound by B. Biyombo,89,96
398,4,2:01.0,,P. Patterson makes 3-pt jump shot from 24 ft (assist by D. DeRozan),89,99
399,4,1:39.0,M. Williams makes 2-pt jump shot from 18 ft,,91,99
400,4,1:22.0,,B. Biyombo makes 2-pt dunk at rim (assist by K. Lowry),91,101
401,4,1:22.0,Cleveland full timeout,,91,101
402,4,1:16.0,L. James makes 2-pt jump shot from 4 ft,,93,101
403,4,0:56.0,,B. Biyombo makes 2-pt dunk at rim (assist by K. Lowry),93,103
404,4,0:35.0,J. Smith makes 3-pt jump shot from 27 ft (assist by L. James),,96,103
405,4,0:11.0,,K. Lowry misses 3-pt jump shot from 30 ft,96,103
406,4,0:11.0,Defensive rebound by L. James,,96,103
407,4,0:02.0,J. Smith makes 3-pt jump shot from 25 ft (assist by L. James),,99,103
