,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,BOSTON_ACTION,MILWAUKEE_SCORE,BOSTON_SCORE
381,4,9:40.0,G. Monroe makes 2-pt hook shot from 7 ft (assist by O. Mayo),,83,92
382,4,9:29.0,,M. Smart misses 2-pt layup at rim,83,92
383,4,9:28.0,Defensive rebound by Team,,83,92
384,4,9:28.0,M. Carter-Williams enters the game for R. Vaughn,,83,92
385,4,9:17.0,Turnover by M. Carter-Williams (bad pass; steal by E. Turner),,83,92
386,4,9:12.0,,E. Turner misses 2-pt layup at rim (block by O. Mayo),83,92
387,4,9:11.0,Defensive rebound by G. Monroe,,83,92
388,4,8:51.0,G. Monroe makes 2-pt jump shot from 17 ft (assist by K. Middleton),,85,92
389,4,8:49.0,,Boston full timeout,85,92
390,4,8:49.0,,J. Sullinger enters the game for A. Johnson,85,92
391,4,8:31.0,,Shooting foul by O. Mayo (drawn by J. Sullinger),85,92
392,4,8:31.0,,J. Sullinger makes free throw 1 of 2,85,93
393,4,8:31.0,,J. Sullinger makes free throw 2 of 2,85,94
394,4,8:16.0,G. Monroe misses 2-pt layup from 2 ft,,85,94
395,4,8:15.0,,Defensive rebound by J. Sullinger,85,94
396,4,8:05.0,,E. Turner misses 2-pt layup at rim,85,94
397,4,8:04.0,Defensive rebound by G. Monroe,,85,94
398,4,7:47.0,J. Parker misses 2-pt layup at rim,,85,94
399,4,7:46.0,,Defensive rebound by J. Jerebko,85,94
400,4,7:30.0,,J. Sullinger misses 2-pt jump shot from 18 ft,85,94
401,4,7:30.0,Defensive rebound by K. Middleton,,85,94
402,4,7:19.0,G. Monroe makes 2-pt layup from 1 ft (assist by K. Middleton),,87,94
403,4,6:58.0,,J. Sullinger makes 2-pt dunk at rim (assist by A. Bradley),87,96
404,4,6:53.0,,Violation by M. Smart (def goaltending),87,96
405,4,6:53.0,J. Parker makes 2-pt layup at rim (assist by O. Mayo),,89,96
406,4,6:42.0,,M. Smart misses 3-pt jump shot from 23 ft,89,96
407,4,6:40.0,,Offensive rebound by J. Jerebko,89,96
408,4,6:22.0,,E. Turner misses 2-pt jump shot from 13 ft,89,96
409,4,6:21.0,Defensive rebound by M. Carter-Williams,,89,96
410,4,6:16.0,J. Parker makes 2-pt layup at rim (assist by K. Middleton),,91,96
411,4,5:47.0,,Turnover by A. Bradley (lost ball; steal by J. Parker),91,96
412,4,5:31.0,Official timeout,,91,96
413,4,5:31.0,,I. Thomas enters the game for E. Turner,91,96
414,4,5:31.0,,J. Crowder enters the game for J. Jerebko,91,96
415,4,5:31.0,G. Antetokounmpo enters the game for O. Mayo,,91,96
416,4,5:28.0,K. Middleton misses 2-pt jump shot from 13 ft,,91,96
417,4,5:26.0,,Defensive rebound by J. Crowder,91,96
418,4,5:08.0,,I. Thomas makes 2-pt jump shot from 7 ft,91,98
419,4,4:55.0,J. Parker makes 2-pt dunk at rim (assist by G. Monroe),,93,98
420,4,4:38.0,,I. Thomas makes 2-pt jump shot from 4 ft,93,100
421,4,4:24.0,J. Parker makes 2-pt layup at rim (assist by K. Middleton),,95,100
422,4,4:06.0,,A. Bradley makes 3-pt jump shot from 25 ft (assist by J. Crowder),95,103
423,4,3:52.0,Turnover by M. Carter-Williams (lost ball),,95,103
424,4,3:34.0,,I. Thomas makes 3-pt jump shot from 26 ft,95,106
425,4,3:32.0,Milwaukee full timeout,,95,106
426,4,3:22.0,K. Middleton makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,98,106
427,4,2:58.0,,I. Thomas misses 3-pt jump shot from 28 ft,98,106
428,4,2:57.0,Defensive rebound by G. Monroe,,98,106
429,4,2:38.0,G. Antetokounmpo misses 2-pt jump shot from 11 ft,,98,106
430,4,2:36.0,Offensive rebound by J. Parker,,98,106
431,4,2:22.0,G. Monroe makes 2-pt hook shot from 7 ft (assist by M. Carter-Williams),,100,106
432,4,2:06.0,,Turnover by J. Crowder (bad pass; steal by G. Monroe),100,106
433,4,1:58.0,Turnover by J. Parker (step out of bounds),,100,106
434,4,1:46.0,,Turnover by A. Bradley (back court),100,106
435,4,1:36.0,K. Middleton misses 3-pt jump shot from 25 ft,,100,106
436,4,1:35.0,,Defensive rebound by J. Crowder,100,106
437,4,1:14.0,,Turnover by A. Bradley (lost ball; steal by G. Antetokounmpo),100,106
438,4,1:12.0,K. Middleton makes 2-pt dunk at rim (assist by G. Antetokounmpo),,102,106
439,4,1:12.0,,Boston full timeout,102,106
440,4,0:51.0,,J. Crowder makes 3-pt jump shot from 24 ft (assist by I. Thomas),102,109
441,4,0:33.0,M. Carter-Williams misses 3-pt jump shot from 26 ft,,102,109
442,4,0:32.0,,Defensive rebound by Team,102,109
443,4,0:32.0,,E. Turner enters the game for M. Smart,102,109
444,4,0:26.0,,Personal take foul by J. Parker (drawn by E. Turner),102,109
445,4,0:21.0,,Personal foul by G. Monroe (drawn by I. Thomas),102,109
446,4,0:21.0,,I. Thomas misses free throw 1 of 2,102,109
447,4,0:21.0,,Offensive rebound by Team,102,109
448,4,0:21.0,,M. Smart enters the game for E. Turner,102,109
449,4,0:21.0,,I. Thomas makes free throw 2 of 2,102,110
450,4,0:21.0,Milwaukee full timeout,,102,110
451,4,0:21.0,S. Novak enters the game for M. Carter-Williams,,102,110
452,4,0:21.0,,E. Turner enters the game for I. Thomas,102,110
453,4,0:19.0,S. Novak makes 3-pt jump shot from 23 ft (assist by J. Parker),,105,110
454,4,0:17.0,,Personal take foul by J. Parker (drawn by M. Smart),105,110
455,4,0:17.0,,M. Smart misses free throw 1 of 2,105,110
456,4,0:17.0,,Offensive rebound by Team,105,110
457,4,0:17.0,,M. Smart makes free throw 2 of 2,105,111
458,4,0:17.0,Milwaukee full timeout,,105,111
459,4,0:17.0,,J. Jerebko enters the game for J. Sullinger,105,111
460,4,0:14.0,K. Middleton misses 3-pt jump shot from 25 ft,,105,111
461,4,0:13.0,Offensive rebound by G. Antetokounmpo,,105,111
462,4,0:09.0,J. Parker misses 3-pt jump shot from 26 ft,,105,111
463,4,0:07.0,,Defensive rebound by J. Jerebko,105,111
464,4,0:07.0,,Personal foul by S. Novak (drawn by J. Jerebko),105,111
465,4,0:07.0,,J. Jerebko makes free throw 1 of 2,105,112
466,4,0:07.0,,J. Jerebko misses free throw 2 of 2,105,112
467,4,0:07.0,Defensive rebound by G. Monroe,,105,112
468,4,0:01.0,G. Antetokounmpo makes 2-pt layup at rim,,107,112
