,QUARTER,TIME_REMAINING,MIAMI_ACTION,DETROIT_ACTION,MIAMI_SCORE,DETROIT_SCORE
384,4,3:49.0,J. Richardson misses 2-pt layup from 2 ft (block by A. Drummond),,69,97
385,4,3:47.0,,Defensive rebound by S. Blake,69,97
386,4,3:31.0,,Turnover by S. Blake (bad pass; steal by U. Haslem),69,97
387,4,3:25.0,J. Winslow misses 2-pt layup from 1 ft,,69,97
388,4,3:23.0,,Defensive rebound by A. Tolliver,69,97
389,4,3:09.0,,M. Morris misses 3-pt jump shot from 26 ft,69,97
390,4,3:08.0,Defensive rebound by U. Haslem,,69,97
391,4,2:52.0,B. Udrih makes 2-pt jump shot from 19 ft (assist by U. Haslem),,71,97
392,4,2:45.0,,Detroit full timeout,71,97
393,4,2:45.0,G. Green enters the game for J. Winslow,,71,97
394,4,2:45.0,,D. Hilliard enters the game for M. Morris,71,97
395,4,2:45.0,,R. Bullock enters the game for A. Drummond,71,97
396,4,2:45.0,,J. Anthony enters the game for K. Caldwell-Pope,71,97
397,4,2:33.0,,Personal foul by G. Green (drawn by D. Hilliard),71,97
398,4,2:23.0,,D. Hilliard misses 2-pt jump shot from 21 ft,71,97
399,4,2:21.0,,Offensive rebound by A. Tolliver,71,97
400,4,2:20.0,,A. Tolliver misses 2-pt layup from 1 ft,71,97
401,4,2:18.0,,Offensive rebound by J. Anthony,71,97
402,4,2:17.0,,J. Anthony makes 2-pt layup from 1 ft,71,99
403,4,1:57.0,U. Haslem makes 2-pt jump shot from 15 ft (assist by B. Udrih),,73,99
404,4,1:33.0,,D. Hilliard makes 3-pt jump shot from 26 ft (assist by R. Bullock),73,102
405,4,1:22.0,U. Haslem makes 2-pt jump shot from 12 ft (assist by J. Richardson),,75,102
406,4,1:06.0,,D. Hilliard makes 2-pt jump shot from 17 ft (assist by A. Tolliver),75,104
407,4,1:01.0,C. Andersen makes 3-pt jump shot from 26 ft (assist by B. Udrih),,78,104
408,4,0:37.0,,S. Blake misses 3-pt jump shot from 25 ft,78,104
409,4,0:37.0,,Offensive rebound by D. Hilliard,78,104
410,4,0:26.0,,J. Anthony misses 2-pt hook shot from 5 ft,78,104
411,4,0:24.0,Defensive rebound by C. Andersen,,78,104
412,4,0:17.0,U. Haslem makes 3-pt jump shot from 23 ft (assist by C. Andersen),,81,104
