,QUARTER,TIME_REMAINING,PHOENIX_ACTION,LA CLIPPERS_ACTION,PHOENIX_SCORE,LA CLIPPERS_SCORE
388,4,5:23.0,,J. Crawford makes 2-pt jump shot from 10 ft,85,89
389,4,5:08.0,M. Morris misses 2-pt jump shot from 21 ft,,85,89
390,4,5:07.0,,Defensive rebound by D. Jordan,85,89
391,4,4:48.0,,C. Paul misses 2-pt jump shot from 7 ft,85,89
392,4,4:47.0,Defensive rebound by T. Chandler,,85,89
393,4,4:38.0,E. Bledsoe misses 2-pt layup from 1 ft,,85,89
394,4,4:37.0,Offensive rebound by B. Knight,,85,89
395,4,4:32.0,M. Morris misses 3-pt jump shot from 24 ft,,85,89
396,4,4:31.0,,Defensive rebound by C. Paul,85,89
397,4,4:24.0,,J. Redick misses 2-pt jump shot from 20 ft,85,89
398,4,4:23.0,Defensive rebound by B. Knight,,85,89
399,4,4:20.0,Phoenix full timeout,,85,89
400,4,4:03.0,B. Knight misses 2-pt layup from 2 ft,,85,89
401,4,4:02.0,Offensive rebound by T. Warren,,85,89
402,4,4:02.0,T. Warren makes 2-pt layup from 2 ft,,87,89
403,4,3:48.0,,J. Redick makes 3-pt jump shot from 26 ft (assist by C. Paul),87,92
404,4,3:17.0,E. Bledsoe makes 2-pt layup from 3 ft,,89,92
405,4,2:55.0,,J. Crawford misses 2-pt jump shot from 8 ft,89,92
406,4,2:54.0,Defensive rebound by T. Warren,,89,92
407,4,2:48.0,T. Warren makes 2-pt jump shot from 17 ft (assist by E. Bledsoe),,91,92
408,4,2:27.0,,C. Paul makes 2-pt jump shot from 6 ft,91,94
409,4,2:17.0,B. Knight misses 2-pt layup from 2 ft (block by D. Jordan),,91,94
410,4,2:16.0,Offensive rebound by T. Chandler,,91,94
411,4,2:12.0,T. Chandler misses 2-pt layup from 3 ft (block by B. Griffin),,91,94
412,4,2:11.0,,Defensive rebound by J. Redick,91,94
413,4,2:11.0,,Personal foul by T. Warren (drawn by B. Griffin),91,94
414,4,2:11.0,,B. Griffin makes free throw 1 of 2,91,95
415,4,2:11.0,,B. Griffin makes free throw 2 of 2,91,96
416,4,1:53.0,M. Morris misses 2-pt layup from 1 ft,,91,96
417,4,1:53.0,Offensive rebound by M. Morris,,91,96
418,4,1:53.0,M. Morris makes 2-pt layup from 1 ft,,93,96
419,4,1:53.0,Shooting foul by C. Paul (drawn by M. Morris),,93,96
420,4,1:53.0,M. Morris misses free throw 1 of 1,,93,96
421,4,1:52.0,,Defensive rebound by D. Jordan,93,96
422,4,1:36.0,,B. Griffin makes 2-pt jump shot from 19 ft (assist by C. Paul),93,98
423,4,1:23.0,Personal foul by C. Paul (drawn by M. Morris),,93,98
424,4,1:23.0,M. Morris misses free throw 1 of 2,,93,98
425,4,1:23.0,Offensive rebound by Team,,93,98
426,4,1:23.0,M. Morris makes free throw 2 of 2,,94,98
427,4,1:00.0,,C. Paul misses 3-pt jump shot from 27 ft,94,98
428,4,0:59.0,Defensive rebound by B. Knight,,94,98
429,4,0:51.0,M. Morris misses 2-pt jump shot from 17 ft,,94,98
430,4,0:51.0,,Defensive rebound by J. Redick,94,98
431,4,0:36.0,,Personal foul by T. Chandler (drawn by D. Jordan),94,98
432,4,0:36.0,,D. Jordan makes free throw 1 of 2,94,99
433,4,0:36.0,,A. Rivers enters the game for J. Crawford,94,99
434,4,0:36.0,P. Tucker enters the game for T. Warren,,94,99
435,4,0:36.0,,D. Jordan misses free throw 2 of 2,94,99
436,4,0:35.0,Defensive rebound by M. Morris,,94,99
437,4,0:35.0,Phoenix full timeout,,94,99
438,4,0:35.0,,L. Mbah a Moute enters the game for J. Redick,94,99
439,4,0:28.0,B. Knight misses 3-pt jump shot from 26 ft,,94,99
440,4,0:28.0,,Defensive rebound by B. Griffin,94,99
441,4,0:26.0,,LA Clippers full timeout,94,99
442,4,0:26.0,,LA Clippers full timeout,94,99
443,4,0:26.0,,J. Crawford enters the game for D. Jordan,94,99
444,4,0:26.0,,J. Redick enters the game for A. Rivers,94,99
445,4,0:26.0,,P. Pierce enters the game for L. Mbah a Moute,94,99
446,4,0:26.0,R. Price enters the game for P. Tucker,,94,99
447,4,0:21.0,,Personal foul by R. Price (drawn by B. Griffin),94,99
448,4,0:21.0,,B. Griffin makes free throw 1 of 2,94,100
449,4,0:21.0,P. Tucker enters the game for R. Price,,94,100
450,4,0:21.0,,L. Mbah a Moute enters the game for J. Redick,94,100
451,4,0:21.0,,A. Rivers enters the game for P. Pierce,94,100
452,4,0:21.0,,D. Jordan enters the game for J. Crawford,94,100
453,4,0:21.0,,B. Griffin misses free throw 2 of 2,94,100
454,4,0:20.0,Defensive rebound by B. Knight,,94,100
455,4,0:19.0,Phoenix full timeout,,94,100
456,4,0:12.0,Shooting foul by D. Jordan (drawn by E. Bledsoe),,94,100
457,4,0:12.0,E. Bledsoe makes free throw 1 of 2,,95,100
458,4,0:12.0,,J. Crawford enters the game for L. Mbah a Moute,95,100
459,4,0:12.0,,J. Redick enters the game for A. Rivers,95,100
460,4,0:12.0,R. Price enters the game for P. Tucker,,95,100
461,4,0:12.0,E. Bledsoe makes free throw 2 of 2,,96,100
462,4,0:12.0,,LA Clippers full timeout,96,100
463,4,0:12.0,,P. Pierce enters the game for D. Jordan,96,100
464,4,0:12.0,P. Tucker enters the game for M. Morris,,96,100
465,4,0:08.0,,Personal take foul by T. Chandler (drawn by C. Paul),96,100
466,4,0:08.0,,C. Paul makes free throw 1 of 2,96,101
467,4,0:08.0,,A. Rivers enters the game for J. Redick,96,101
468,4,0:08.0,,L. Mbah a Moute enters the game for P. Pierce,96,101
469,4,0:08.0,,D. Jordan enters the game for J. Crawford,96,101
470,4,0:08.0,,C. Paul makes free throw 2 of 2,96,102
471,4,0:08.0,Phoenix full timeout,,96,102
472,4,0:08.0,M. Morris enters the game for P. Tucker,,96,102
473,4,0:05.0,B. Knight misses 3-pt jump shot from 26 ft,,96,102
474,4,0:02.0,,Defensive rebound by B. Griffin,96,102
