,QUARTER,TIME_REMAINING,DENVER_ACTION,MINNESOTA_ACTION,DENVER_SCORE,MINNESOTA_SCORE
387,4,2:31.0,,A. Wiggins misses 2-pt layup from 1 ft (block by D. Arthur),76,74
388,4,2:30.0,Defensive rebound by D. Gallinari,,76,74
389,4,2:14.0,D. Arthur misses 2-pt jump shot from 14 ft,,76,74
390,4,2:13.0,Offensive rebound by N. Jokić,,76,74
391,4,1:55.0,D. Arthur misses 3-pt jump shot from 23 ft,,76,74
392,4,1:53.0,,Defensive rebound by R. Rubio,76,74
393,4,1:38.0,,T. Prince misses 2-pt jump shot from 18 ft,76,74
394,4,1:37.0,,Offensive rebound by K. Garnett,76,74
395,4,1:27.0,,K. Garnett misses 2-pt jump shot from 10 ft,76,74
396,4,1:26.0,Defensive rebound by D. Gallinari,,76,74
397,4,1:03.0,D. Gallinari misses 2-pt jump shot from 21 ft,,76,74
398,4,1:02.0,,Defensive rebound by K. Towns,76,74
399,4,0:55.0,,Minnesota full timeout,76,74
400,4,0:47.0,,Turnover by A. Wiggins (bad pass; steal by D. Arthur),76,74
401,4,0:22.0,R. Foye misses 3-pt jump shot from 24 ft,,76,74
402,4,0:20.0,,Defensive rebound by T. Prince,76,74
403,4,0:15.0,,Minnesota full timeout,76,74
404,4,0:15.0,,K. Martin enters the game for K. Garnett,76,74
405,4,0:15.0,W. Barton enters the game for N. Jokić,,76,74
406,4,0:13.0,,A. Wiggins misses 2-pt jump shot from 14 ft,76,74
407,4,0:12.0,,Offensive rebound by A. Wiggins,76,74
408,4,0:11.0,,A. Wiggins misses 2-pt jump shot from 14 ft,76,74
409,4,0:10.0,,Offensive rebound by K. Towns,76,74
410,4,0:09.0,,K. Towns misses 2-pt layup from 3 ft (block by D. Arthur),76,74
411,4,0:07.0,Defensive rebound by Team,,76,74
412,4,0:07.0,Denver full timeout,,76,74
413,4,0:07.0,J. Nelson enters the game for D. Arthur,,76,74
414,4,0:07.0,M. Miller enters the game for G. Harris,,76,74
415,4,0:06.0,Personal take foul by K. Martin (drawn by W. Barton),,76,74
416,4,0:06.0,W. Barton makes free throw 1 of 2,,77,74
417,4,0:06.0,,G. Dieng enters the game for R. Rubio,77,74
418,4,0:06.0,D. Arthur enters the game for M. Miller,,77,74
419,4,0:06.0,W. Barton makes free throw 2 of 2,,78,74
420,4,0:06.0,,Minnesota full timeout,78,74
421,4,0:06.0,,R. Rubio enters the game for G. Dieng,78,74
422,4,0:06.0,G. Harris enters the game for J. Nelson,,78,74
423,4,0:01.0,,K. Towns misses 2-pt jump shot from 21 ft,78,74
424,4,0:01.0,Defensive rebound by D. Arthur,,78,74
