,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,DENVER_ACTION,MEMPHIS_SCORE,DENVER_SCORE
382,4,1:59.0,,D. Arthur misses 3-pt jump shot from 25 ft,96,91
383,4,1:58.0,Defensive rebound by Team,,96,91
384,4,1:42.0,M. Chalmers misses 2-pt layup from 2 ft (block by G. Harris),,96,91
385,4,1:41.0,,Defensive rebound by Team,96,91
386,4,1:22.0,,G. Harris misses 3-pt jump shot from 24 ft,96,91
387,4,1:21.0,,Offensive rebound by K. Faried,96,91
388,4,1:15.0,,Personal foul by M. Barnes (drawn by E. Mudiay),96,91
389,4,1:01.0,,Turnover by E. Mudiay (bad pass),96,91
390,4,0:44.0,Z. Randolph makes 2-pt hook shot from 3 ft (assist by M. Barnes),,98,91
391,4,0:44.0,,Denver full timeout,98,91
392,4,0:44.0,,N. Jokić enters the game for K. Faried,98,91
393,4,0:40.0,,Turnover by N. Jokić (bad pass; steal by M. Barnes),98,91
394,4,0:40.0,Personal take foul by D. Arthur (drawn by M. Barnes),,98,91
395,4,0:40.0,M. Barnes misses free throw 1 of 2,,98,91
396,4,0:40.0,Offensive rebound by Team,,98,91
397,4,0:40.0,M. Barnes makes free throw 2 of 2,,99,91
398,4,0:30.0,,E. Mudiay makes 3-pt jump shot from 26 ft,99,94
399,4,0:28.0,Personal take foul by E. Mudiay (drawn by M. Chalmers),,99,94
400,4,0:28.0,M. Chalmers makes free throw 1 of 2,,100,94
401,4,0:28.0,M. Chalmers makes free throw 2 of 2,,101,94
402,4,0:28.0,,Denver full timeout,101,94
403,4,0:25.0,,Shooting foul by Z. Randolph (drawn by N. Jokić),101,94
404,4,0:25.0,,N. Jokić makes free throw 1 of 2,101,95
405,4,0:25.0,C. Andersen enters the game for P. Hairston,,101,95
406,4,0:25.0,,N. Jokić makes free throw 2 of 2,101,96
407,4,0:25.0,Flagrant foul type 1 by G. Harris (drawn by C. Andersen),,101,96
408,4,0:25.0,C. Andersen makes flagrant free throw 1 of 2,,102,96
409,4,0:25.0,C. Andersen makes flagrant free throw 2 of 2,,103,96
410,4,0:25.0,P. Hairston enters the game for C. Andersen,,103,96
411,4,0:01.0,Turnover by Team (shot clock),,103,96
