,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,DETROIT_ACTION,OKLAHOMA CITY_SCORE,DETROIT_SCORE
391,4,5:17.0,,Turnover by A. Drummond (bad pass),71,75
392,4,5:05.0,E. Freedom makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,74,75
393,4,4:42.0,,K. Caldwell-Pope misses 2-pt jump shot from 16 ft,74,75
394,4,4:42.0,Defensive rebound by S. Adams,,74,75
395,4,4:31.0,R. Westbrook misses 2-pt jump shot from 16 ft,,74,75
396,4,4:30.0,,Defensive rebound by A. Drummond,74,75
397,4,4:14.0,,M. Morris makes 2-pt jump shot from 16 ft,74,77
398,4,3:56.0,R. Foye misses 2-pt jump shot from 10 ft,,74,77
399,4,3:55.0,,Defensive rebound by A. Baynes,74,77
400,4,3:54.0,,Detroit full timeout,74,77
401,4,3:37.0,,R. Jackson makes 2-pt layup at rim,74,79
402,4,3:11.0,R. Foye misses 3-pt jump shot from 25 ft,,74,79
403,4,3:11.0,Offensive rebound by E. Freedom,,74,79
404,4,3:04.0,R. Westbrook makes 3-pt jump shot from 26 ft,,77,79
405,4,2:43.0,,A. Baynes misses 2-pt jump shot from 12 ft,77,79
406,4,2:42.0,,Offensive rebound by A. Drummond,77,79
407,4,2:42.0,,A. Drummond misses 2-pt layup from 3 ft,77,79
408,4,2:41.0,,Offensive rebound by A. Drummond,77,79
409,4,2:40.0,,Offensive foul by A. Drummond (drawn by E. Freedom),77,79
410,4,2:40.0,,Turnover by A. Drummond (offensive foul),77,79
411,4,2:40.0,Oklahoma City full timeout,,77,79
412,4,2:29.0,R. Westbrook misses 2-pt jump shot from 13 ft,,77,79
413,4,2:28.0,,Defensive rebound by A. Drummond,77,79
414,4,2:18.0,,Shooting foul by S. Adams (drawn by A. Drummond),77,79
415,4,2:18.0,,A. Drummond makes free throw 1 of 2,77,80
416,4,2:18.0,,A. Drummond misses free throw 2 of 2,77,80
417,4,2:17.0,,Offensive rebound by A. Baynes,77,80
418,4,2:02.0,,R. Jackson misses 2-pt jump shot from 13 ft,77,80
419,4,2:01.0,Defensive rebound by R. Foye,,77,80
420,4,1:55.0,Personal foul by K. Caldwell-Pope,,77,80
421,4,1:46.0,R. Westbrook misses 2-pt layup at rim (block by A. Drummond),,77,80
422,4,1:43.0,,Defensive rebound by A. Baynes,77,80
423,4,1:38.0,,Personal foul by R. Westbrook,77,80
424,4,1:38.0,,T. Harris enters the game for A. Drummond,77,80
425,4,1:29.0,,R. Jackson makes 2-pt dunk at rim,77,82
426,4,1:29.0,Oklahoma City full timeout,,77,82
427,4,1:29.0,,A. Drummond enters the game for T. Harris,77,82
428,4,1:15.0,R. Foye misses 3-pt jump shot from 26 ft,,77,82
429,4,1:15.0,,Defensive rebound by A. Drummond,77,82
430,4,1:11.0,,Turnover by A. Drummond (lost ball; steal by S. Adams),77,82
431,4,1:11.0,Oklahoma City full timeout,,77,82
432,4,1:09.0,Turnover by R. Foye (bad pass),,77,82
433,4,1:09.0,,T. Harris enters the game for A. Drummond,77,82
434,4,0:51.0,,R. Jackson misses 2-pt jump shot from 6 ft (block by R. Foye),77,82
435,4,0:51.0,Defensive rebound by R. Foye,,77,82
436,4,0:40.0,R. Westbrook misses 3-pt jump shot from 26 ft,,77,82
437,4,0:40.0,Offensive rebound by D. Waiters,,77,82
438,4,0:36.0,Offensive foul by E. Freedom (drawn by A. Baynes),,77,82
439,4,0:36.0,Turnover by E. Freedom (offensive foul),,77,82
440,4,0:36.0,,A. Tolliver enters the game for A. Baynes,77,82
441,4,0:23.0,,Turnover by K. Caldwell-Pope (bad pass; steal by S. Adams),77,82
442,4,0:16.0,E. Freedom makes 2-pt dunk at rim (assist by R. Westbrook),,79,82
443,4,0:15.0,,Personal foul by D. Waiters,79,82
444,4,0:15.0,,R. Jackson makes free throw 1 of 2,79,83
445,4,0:15.0,,A. Baynes enters the game for A. Tolliver,79,83
446,4,0:15.0,,A. Drummond enters the game for T. Harris,79,83
447,4,0:15.0,,R. Jackson makes free throw 2 of 2,79,84
448,4,0:15.0,Oklahoma City full timeout,,79,84
449,4,0:15.0,A. Morrow enters the game for S. Adams,,79,84
450,4,0:15.0,,S. Johnson enters the game for A. Drummond,79,84
451,4,0:09.0,R. Westbrook makes 3-pt jump shot from 27 ft,,82,84
452,4,0:08.0,,Personal foul by R. Westbrook,82,84
453,4,0:08.0,,R. Jackson makes free throw 1 of 2,82,85
454,4,0:08.0,S. Adams enters the game for R. Foye,,82,85
455,4,0:08.0,,R. Jackson makes free throw 2 of 2,82,86
456,4,0:01.0,R. Westbrook misses 3-pt jump shot from 29 ft,,82,86
457,4,0:01.0,,Defensive rebound by A. Baynes,82,86
458,4,0:01.0,,Personal foul by S. Adams,82,86
459,4,0:01.0,,A. Baynes makes free throw 1 of 2,82,87
460,4,0:01.0,,A. Baynes makes free throw 2 of 2,82,88
