,QUARTER,TIME_REMAINING,PHOENIX_ACTION,MINNESOTA_ACTION,PHOENIX_SCORE,MINNESOTA_SCORE
390,4,5:32.0,Phoenix full timeout,,76,101
391,4,5:32.0,A. Goodwin enters the game for D. Booker,,76,101
392,4,5:32.0,J. Leuer enters the game for M. Teletović,,76,101
393,4,5:20.0,,Violation by G. Dieng (kicked ball),76,101
394,4,5:13.0,B. Knight misses 3-pt jump shot from 25 ft,,76,101
395,4,5:12.0,,Defensive rebound by G. Dieng,76,101
396,4,5:00.0,,S. Muhammad makes 2-pt layup from 2 ft (assist by N. Bjelica),76,103
397,4,5:00.0,,Shooting foul by A. Goodwin (drawn by S. Muhammad),76,103
398,4,5:00.0,,S. Muhammad makes free throw 1 of 1,76,104
399,4,4:44.0,Shooting foul by K. Martin (drawn by A. Goodwin),,76,104
400,4,4:44.0,A. Goodwin misses free throw 1 of 2,,76,104
401,4,4:44.0,Offensive rebound by Team,,76,104
402,4,4:44.0,A. Goodwin makes free throw 2 of 2,,77,104
403,4,4:26.0,,Shooting foul by B. Knight (drawn by G. Dieng),77,104
404,4,4:26.0,,G. Dieng makes free throw 1 of 2,77,105
405,4,4:26.0,,A. Miller enters the game for K. Martin,77,105
406,4,4:26.0,,G. Dieng makes free throw 2 of 2,77,106
407,4,4:14.0,J. Leuer makes 2-pt hook shot from 4 ft (assist by S. Weems),,79,106
408,4,4:02.0,,Shooting foul by M. Morris (drawn by G. Dieng),79,106
409,4,4:02.0,,G. Dieng makes free throw 1 of 2,79,107
410,4,4:02.0,,G. Dieng makes free throw 2 of 2,79,108
411,4,3:52.0,S. Weems makes 2-pt jump shot from 19 ft,,81,108
412,4,3:37.0,,Z. LaVine misses 3-pt jump shot from 24 ft,81,108
413,4,3:36.0,Defensive rebound by M. Morris,,81,108
414,4,3:23.0,Turnover by J. Leuer (lost ball; steal by Z. LaVine),,81,108
415,4,3:13.0,,Shooting foul by M. Morris (drawn by A. Miller),81,108
416,4,3:13.0,,A. Miller makes free throw 1 of 2,81,109
417,4,3:13.0,L. Brown enters the game for B. Knight,,81,109
418,4,3:13.0,T. Warren enters the game for M. Morris,,81,109
419,4,3:13.0,,A. Payne enters the game for G. Dieng,81,109
420,4,3:13.0,,A. Miller misses free throw 2 of 2,81,109
421,4,3:13.0,Defensive rebound by J. Leuer,,81,109
422,4,2:54.0,Turnover by S. Weems (bad pass),,81,109
423,4,2:54.0,,Minnesota full timeout,81,109
424,4,2:42.0,,Z. LaVine makes 2-pt dunk at rim (assist by A. Miller),81,111
425,4,2:29.0,Turnover by L. Brown (bad pass; steal by Z. LaVine),,81,111
426,4,2:26.0,,Shooting foul by J. Leuer (drawn by Z. LaVine),81,111
427,4,2:26.0,,Z. LaVine misses free throw 1 of 2,81,111
428,4,2:26.0,,Offensive rebound by Team,81,111
429,4,2:26.0,,Z. LaVine makes free throw 2 of 2,81,112
430,4,2:15.0,T. Warren misses 3-pt jump shot from 25 ft,,81,112
431,4,2:14.0,,Defensive rebound by Z. LaVine,81,112
432,4,2:06.0,,S. Muhammad makes 2-pt dunk at rim (assist by Z. LaVine),81,114
433,4,1:52.0,A. Goodwin misses 2-pt jump shot from 18 ft,,81,114
434,4,1:51.0,,Defensive rebound by A. Payne,81,114
435,4,1:46.0,,Turnover by A. Miller (lost ball),81,114
436,4,1:35.0,T. Warren makes 2-pt layup from 1 ft (assist by L. Brown),,83,114
437,4,1:23.0,,Shooting foul by T. Warren (drawn by N. Bjelica),83,114
438,4,1:23.0,,N. Bjelica misses free throw 1 of 2,83,114
439,4,1:23.0,,Offensive rebound by Team,83,114
440,4,1:23.0,,N. Bjelica makes free throw 2 of 2,83,115
441,4,1:16.0,L. Brown misses 2-pt layup at rim,,83,115
442,4,1:15.0,,Defensive rebound by S. Muhammad,83,115
443,4,0:58.0,,A. Payne makes 2-pt jump shot from 7 ft,83,117
444,4,0:51.0,A. Goodwin misses 2-pt layup from 1 ft (block by N. Bjelica),,83,117
445,4,0:51.0,Offensive rebound by Team,,83,117
446,4,0:36.0,Shooting foul by Z. LaVine (drawn by J. Leuer),,83,117
447,4,0:36.0,J. Leuer misses free throw 1 of 2,,83,117
448,4,0:36.0,Offensive rebound by Team,,83,117
449,4,0:36.0,J. Leuer makes free throw 2 of 2,,84,117
450,4,0:12.0,,Turnover by Team (shot clock),84,117
451,4,0:06.0,A. Goodwin makes 3-pt jump shot from 24 ft,,87,117
