,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,CHARLOTTE_ACTION,CLEVELAND_SCORE,CHARLOTTE_SCORE
394,4,4:22.0,,Defensive rebound by A. Jefferson,89,86
395,4,4:12.0,,N. Batum misses 3-pt jump shot from 25 ft,89,86
396,4,4:11.0,,Offensive rebound by J. Lamb,89,86
397,4,4:10.0,,Personal foul by L. James (drawn by J. Lamb),89,86
398,4,3:56.0,,K. Walker makes 2-pt jump shot from 20 ft,89,88
399,4,3:38.0,R. Jefferson misses 3-pt jump shot from 23 ft,,89,88
400,4,3:32.0,,Defensive rebound by N. Batum,89,88
401,4,3:23.0,,K. Walker misses 3-pt jump shot from 25 ft,89,88
402,4,3:22.0,Defensive rebound by T. Thompson,,89,88
403,4,3:05.0,J. Smith makes 3-pt jump shot from 25 ft (assist by L. James),,92,88
404,4,2:51.0,,Turnover by K. Walker (bad pass; steal by J. Smith),92,88
405,4,2:36.0,M. Dellavedova misses 3-pt jump shot from 26 ft,,92,88
406,4,2:35.0,,Defensive rebound by N. Batum,92,88
407,4,2:20.0,,A. Jefferson misses 2-pt jump shot from 8 ft,92,88
408,4,2:19.0,Defensive rebound by L. James,,92,88
409,4,2:19.0,Personal foul by A. Jefferson (drawn by L. James),,92,88
410,4,2:19.0,Cleveland full timeout,,92,88
411,4,2:01.0,L. James misses 2-pt jump shot from 15 ft (block by M. Williams),,92,88
412,4,2:01.0,Offensive rebound by L. James,,92,88
413,4,1:58.0,L. James misses 3-pt jump shot from 26 ft,,92,88
414,4,1:57.0,,Defensive rebound by J. Lamb,92,88
415,4,1:35.0,,J. Lamb misses 2-pt jump shot from 20 ft,92,88
416,4,1:32.0,Defensive rebound by L. James,,92,88
417,4,1:14.0,Turnover by L. James (bad pass; steal by K. Walker),,92,88
418,4,1:00.0,,J. Lamb makes 2-pt jump shot from 19 ft (assist by N. Batum),92,90
419,4,0:41.0,L. James misses 2-pt jump shot from 5 ft (block by K. Walker),,92,90
420,4,0:41.0,Offensive rebound by Team,,92,90
421,4,0:41.0,Cleveland full timeout,,92,90
422,4,0:38.0,L. James misses 2-pt jump shot from 20 ft,,92,90
423,4,0:35.0,,Defensive rebound by K. Walker,92,90
424,4,0:25.0,,Charlotte full timeout,92,90
425,4,0:20.0,,N. Batum misses 3-pt jump shot from 26 ft,92,90
426,4,0:19.0,Defensive rebound by L. James,,92,90
427,4,0:13.0,Personal take foul by N. Batum (drawn by J. Smith),,92,90
428,4,0:13.0,J. Smith makes free throw 1 of 2,,93,90
429,4,0:13.0,J. Smith makes free throw 2 of 2,,94,90
430,4,0:13.0,,Charlotte full timeout,94,90
431,4,0:13.0,,S. Hawes enters the game for A. Jefferson,94,90
432,4,0:10.0,,N. Batum misses 3-pt jump shot from 27 ft,94,90
433,4,0:09.0,Defensive rebound by L. James,,94,90
434,4,0:09.0,Personal foul by M. Williams (drawn by L. James),,94,90
435,4,0:09.0,L. James misses free throw 1 of 2,,94,90
436,4,0:09.0,Offensive rebound by Team,,94,90
437,4,0:09.0,,C. Zeller enters the game for S. Hawes,94,90
438,4,0:09.0,L. James makes free throw 2 of 2,,95,90
439,4,0:09.0,,Charlotte full timeout,95,90
440,4,0:09.0,,Turnover by Team (5 sec inbounds),95,90
441,4,0:09.0,Cleveland full timeout,,95,90
442,4,0:08.0,Turnover by L. James (bad pass),,95,90
443,4,0:03.0,,K. Walker misses 3-pt jump shot from 25 ft,95,90
444,4,0:02.0,,Offensive rebound by Team,95,90
445,4,0:01.0,,M. Williams misses 3-pt jump shot from 26 ft,95,90
446,4,0:00.0,,Offensive rebound by Team,95,90
