,QUARTER,TIME_REMAINING,DALLAS_ACTION,BOSTON_ACTION,DALLAS_SCORE,BOSTON_SCORE
386,4,9:03.0,,D. Lee makes 2-pt layup from 1 ft (assist by A. Bradley),80,85
387,4,8:45.0,R. Felton makes 2-pt layup from 1 ft,,82,85
388,4,8:30.0,,A. Johnson makes 2-pt dunk at rim (assist by M. Smart),82,87
389,4,8:18.0,,Offensive charge foul by J. Barea (drawn by I. Thomas),82,87
390,4,8:18.0,Turnover by J. Barea (offensive foul),,82,87
391,4,8:18.0,Official timeout,,82,87
392,4,8:18.0,D. Williams enters the game for D. Nowitzki,,82,87
393,4,8:18.0,,J. Crowder enters the game for A. Johnson,82,87
394,4,8:03.0,,A. Bradley misses 3-pt jump shot from 25 ft,82,87
395,4,8:02.0,,Offensive rebound by J. Crowder,82,87
396,4,7:58.0,,I. Thomas makes 2-pt jump shot from 16 ft (assist by J. Crowder),82,89
397,4,7:38.0,W. Matthews misses 3-pt jump shot from 24 ft,,82,89
398,4,7:37.0,Offensive rebound by D. Powell,,82,89
399,4,7:31.0,W. Matthews makes 3-pt jump shot from 23 ft (assist by R. Felton),,85,89
400,4,7:09.0,,Personal foul by J. Barea,85,89
401,4,7:09.0,,E. Turner enters the game for A. Bradley,85,89
402,4,7:09.0,,J. Sullinger enters the game for D. Lee,85,89
403,4,7:05.0,,Turnover by M. Smart (bad pass; steal by R. Felton),85,89
404,4,6:59.0,R. Felton makes 2-pt layup at rim,,87,89
405,4,6:40.0,,J. Sullinger misses 2-pt layup at rim,87,89
406,4,6:39.0,,Offensive rebound by J. Sullinger,87,89
407,4,6:39.0,,J. Sullinger makes 2-pt jump shot at rim,87,91
408,4,6:20.0,W. Matthews misses 3-pt jump shot from 25 ft,,87,91
409,4,6:18.0,Offensive rebound by J. Barea,,87,91
410,4,6:17.0,Dallas full timeout,,87,91
411,4,6:17.0,Z. Pachulia enters the game for D. Powell,,87,91
412,4,6:17.0,D. Nowitzki enters the game for R. Felton,,87,91
413,4,6:02.0,D. Williams makes 2-pt jump shot from 16 ft,,89,91
414,4,5:42.0,,I. Thomas misses 3-pt jump shot from 25 ft,89,91
415,4,5:41.0,Defensive rebound by W. Matthews,,89,91
416,4,5:20.0,D. Nowitzki makes 2-pt layup at rim,,91,91
417,4,5:07.0,,Personal foul by J. Barea,91,91
418,4,5:07.0,,A. Bradley enters the game for I. Thomas,91,91
419,4,5:07.0,,A. Johnson enters the game for M. Smart,91,91
420,4,5:07.0,R. Felton enters the game for J. Barea,,91,91
421,4,4:56.0,,J. Sullinger misses 2-pt layup from 1 ft,91,91
422,4,4:55.0,Defensive rebound by D. Williams,,91,91
423,4,4:36.0,D. Nowitzki misses 2-pt jump shot from 17 ft,,91,91
424,4,4:35.0,,Defensive rebound by A. Johnson,91,91
425,4,4:29.0,,Turnover by E. Turner (bad pass; steal by D. Nowitzki),91,91
426,4,4:17.0,D. Williams makes 3-pt jump shot from 24 ft (assist by R. Felton),,94,91
427,4,4:01.0,,Turnover by J. Crowder (back court),94,91
428,4,4:01.0,,I. Thomas enters the game for E. Turner,94,91
429,4,3:42.0,D. Williams makes 2-pt jump shot from 9 ft,,96,91
430,4,3:42.0,,Boston full timeout,96,91
431,4,3:26.0,,J. Sullinger makes 3-pt jump shot from 24 ft (assist by I. Thomas),96,94
432,4,3:04.0,Z. Pachulia makes 2-pt jump shot from 3 ft (assist by D. Williams),,98,94
433,4,2:43.0,,J. Sullinger misses 2-pt jump shot from 3 ft,98,94
434,4,2:41.0,Defensive rebound by Z. Pachulia,,98,94
435,4,2:26.0,R. Felton misses 2-pt jump shot from 9 ft,,98,94
436,4,2:25.0,,Defensive rebound by Team,98,94
437,4,2:17.0,,Turnover by A. Bradley (lost ball; steal by W. Matthews),98,94
438,4,2:15.0,W. Matthews makes 2-pt layup at rim,,100,94
439,4,2:15.0,,Boston full timeout,100,94
440,4,2:15.0,,E. Turner enters the game for J. Crowder,100,94
441,4,2:15.0,,K. Olynyk enters the game for A. Johnson,100,94
442,4,2:02.0,,Shooting foul by R. Felton (drawn by I. Thomas),100,94
443,4,2:02.0,,I. Thomas misses free throw 1 of 2,100,94
444,4,2:02.0,,Offensive rebound by Team,100,94
445,4,2:02.0,,J. Crowder enters the game for K. Olynyk,100,94
446,4,2:02.0,,I. Thomas makes free throw 2 of 2,100,95
447,4,1:38.0,D. Nowitzki misses 2-pt jump shot from 14 ft,,100,95
448,4,1:37.0,,Defensive rebound by J. Sullinger,100,95
449,4,1:27.0,,J. Sullinger misses 3-pt jump shot from 25 ft,100,95
450,4,1:26.0,Defensive rebound by W. Matthews,,100,95
451,4,1:14.0,Personal foul by A. Bradley (drawn by D. Williams),,100,95
452,4,1:13.0,Turnover by Z. Pachulia (traveling),,100,95
453,4,1:13.0,,K. Olynyk enters the game for J. Crowder,100,95
454,4,1:01.0,,J. Sullinger misses 2-pt layup from 1 ft,100,95
455,4,1:00.0,Defensive rebound by D. Nowitzki,,100,95
456,4,0:41.0,R. Felton misses 3-pt jump shot from 25 ft,,100,95
457,4,0:40.0,,Defensive rebound by J. Sullinger,100,95
458,4,0:35.0,,I. Thomas misses 3-pt jump shot from 26 ft,100,95
459,4,0:33.0,Defensive rebound by D. Williams,,100,95
460,4,0:30.0,Personal take foul by K. Olynyk (drawn by W. Matthews),,100,95
461,4,0:30.0,D. Powell enters the game for D. Nowitzki,,100,95
462,4,0:30.0,,A. Johnson enters the game for K. Olynyk,100,95
463,4,0:30.0,W. Matthews makes free throw 1 of 2,,101,95
464,4,0:30.0,W. Matthews makes free throw 2 of 2,,102,95
465,4,0:30.0,,Boston full timeout,102,95
466,4,0:30.0,,J. Crowder enters the game for A. Johnson,102,95
467,4,0:25.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by E. Turner),102,98
468,4,0:23.0,Turnover by D. Powell (lost ball; steal by E. Turner),,102,98
469,4,0:22.0,,Shooting foul by D. Powell (drawn by J. Crowder),102,98
470,4,0:22.0,,J. Crowder makes free throw 1 of 2,102,99
471,4,0:22.0,D. Nowitzki enters the game for D. Powell,,102,99
472,4,0:22.0,,M. Smart enters the game for I. Thomas,102,99
473,4,0:22.0,,J. Crowder makes free throw 2 of 2,102,100
474,4,0:22.0,Dallas full timeout,,102,100
475,4,0:21.0,Personal take foul by M. Smart (drawn by D. Williams),,102,100
476,4,0:21.0,D. Williams makes free throw 1 of 2,,103,100
477,4,0:21.0,D. Harris enters the game for D. Nowitzki,,103,100
478,4,0:21.0,,A. Johnson enters the game for J. Crowder,103,100
479,4,0:21.0,D. Williams makes free throw 2 of 2,,104,100
480,4,0:21.0,,Boston full timeout,104,100
481,4,0:21.0,,I. Thomas enters the game for A. Johnson,104,100
482,4,0:21.0,,J. Crowder enters the game for M. Smart,104,100
483,4,0:21.0,D. Powell enters the game for Z. Pachulia,,104,100
484,4,0:18.0,,I. Thomas makes 2-pt layup at rim (assist by E. Turner),104,102
485,4,0:17.0,Personal take foul by I. Thomas (drawn by R. Felton),,104,102
486,4,0:17.0,R. Felton misses free throw 1 of 2,,104,102
487,4,0:17.0,Offensive rebound by Team,,104,102
488,4,0:17.0,R. Felton misses free throw 2 of 2,,104,102
489,4,0:15.0,,Defensive rebound by A. Bradley,104,102
490,4,0:10.0,,Turnover by I. Thomas (lost ball; steal by R. Felton),104,102
491,4,0:04.0,Personal foul by A. Bradley (drawn by D. Williams),,104,102
492,4,0:04.0,,M. Smart enters the game for A. Bradley,104,102
493,4,0:04.0,D. Williams makes free throw 1 of 2,,105,102
494,4,0:04.0,D. Williams makes free throw 2 of 2,,106,102
495,4,0:01.0,,I. Thomas misses 3-pt jump shot from 27 ft,106,102
496,4,0:00.0,,Offensive rebound by Team,106,102
