,QUARTER,TIME_REMAINING,CHICAGO_ACTION,MILWAUKEE_ACTION,CHICAGO_SCORE,MILWAUKEE_SCORE
380,4,8:02.0,,M. Carter-Williams misses 2-pt jump shot from 4 ft,86,81
381,4,8:01.0,Defensive rebound by J. Noah,,86,81
382,4,7:45.0,T. Snell makes 3-pt jump shot from 25 ft (assist by J. Butler),,89,81
383,4,7:24.0,,K. Middleton misses 2-pt jump shot from 19 ft,89,81
384,4,7:23.0,,Offensive rebound by Team,89,81
385,4,7:16.0,,J. Parker makes 2-pt layup from 2 ft (assist by K. Middleton),89,83
386,4,6:52.0,Shooting foul by K. Middleton (drawn by J. Butler),,89,83
387,4,6:52.0,J. Butler makes free throw 1 of 2,,90,83
388,4,6:52.0,J. Butler makes free throw 2 of 2,,91,83
389,4,6:29.0,,G. Antetokounmpo misses 3-pt jump shot from 24 ft,91,83
390,4,6:28.0,Defensive rebound by A. Brooks,,91,83
391,4,6:19.0,T. Snell misses 3-pt jump shot from 29 ft,,91,83
392,4,6:17.0,,Defensive rebound by K. Middleton,91,83
393,4,6:09.0,,J. Parker makes 2-pt jump shot from 6 ft,91,85
394,4,5:54.0,J. Butler misses 2-pt jump shot from 8 ft,,91,85
395,4,5:53.0,,Defensive rebound by G. Monroe,91,85
396,4,5:49.0,,G. Antetokounmpo makes 2-pt layup at rim (assist by M. Carter-Williams),91,87
397,4,5:49.0,,Shooting foul by N. Mirotić (drawn by G. Antetokounmpo),91,87
398,4,5:49.0,Official timeout,,91,87
399,4,5:49.0,P. Gasol enters the game for J. Noah,,91,87
400,4,5:49.0,D. Rose enters the game for A. Brooks,,91,87
401,4,5:49.0,,G. Antetokounmpo misses free throw 1 of 1,91,87
402,4,5:48.0,Defensive rebound by J. Butler,,91,87
403,4,5:34.0,Turnover by J. Butler (lost ball; steal by G. Antetokounmpo),,91,87
404,4,5:30.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by K. Middleton),91,89
405,4,5:11.0,Personal foul by J. Parker (drawn by N. Mirotić),,91,89
406,4,5:02.0,Offensive foul by N. Mirotić (drawn by G. Monroe),,91,89
407,4,5:02.0,Turnover by N. Mirotić (offensive foul),,91,89
408,4,4:52.0,,J. Parker misses 2-pt layup from 2 ft (block by P. Gasol),91,89
409,4,4:49.0,,Offensive rebound by G. Monroe,91,89
410,4,4:48.0,,G. Monroe makes 2-pt layup at rim,91,91
411,4,4:28.0,P. Gasol misses 2-pt jump shot from 10 ft,,91,91
412,4,4:27.0,,Defensive rebound by G. Antetokounmpo,91,91
413,4,4:19.0,,M. Carter-Williams misses 2-pt jump shot from 5 ft,91,91
414,4,4:18.0,Defensive rebound by P. Gasol,,91,91
415,4,3:58.0,J. Butler makes 2-pt jump shot from 19 ft,,93,91
416,4,3:35.0,,G. Monroe makes 2-pt layup at rim (assist by G. Antetokounmpo),93,93
417,4,3:25.0,Chicago full timeout,,93,93
418,4,3:25.0,A. Brooks enters the game for N. Mirotić,,93,93
419,4,3:25.0,T. Gibson enters the game for D. Rose,,93,93
420,4,3:19.0,Shooting foul by K. Middleton (drawn by J. Butler),,93,93
421,4,3:19.0,J. Butler makes free throw 1 of 2,,94,93
422,4,3:19.0,J. Butler makes free throw 2 of 2,,95,93
423,4,3:03.0,,Personal foul by A. Brooks (drawn by G. Monroe),95,93
424,4,2:58.0,,G. Monroe makes 2-pt layup at rim (assist by K. Middleton),95,95
425,4,2:58.0,,Shooting foul by A. Brooks (drawn by G. Monroe),95,95
426,4,2:58.0,,G. Monroe makes free throw 1 of 1,95,96
427,4,2:37.0,T. Gibson misses 2-pt layup at rim (block by G. Antetokounmpo),,95,96
428,4,2:34.0,,Defensive rebound by M. Carter-Williams,95,96
429,4,2:26.0,,K. Middleton makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),95,99
430,4,2:14.0,Shooting foul by G. Monroe (drawn by A. Brooks),,95,99
431,4,2:14.0,A. Brooks misses free throw 1 of 2,,95,99
432,4,2:14.0,Offensive rebound by Team,,95,99
433,4,2:14.0,A. Brooks makes free throw 2 of 2,,96,99
434,4,1:50.0,,J. Parker misses 2-pt jump shot from 15 ft,96,99
435,4,1:49.0,Defensive rebound by P. Gasol,,96,99
436,4,1:31.0,J. Butler misses 3-pt jump shot from 26 ft,,96,99
437,4,1:27.0,Offensive rebound by T. Gibson,,96,99
438,4,1:23.0,Turnover by J. Butler (lost ball; steal by M. Carter-Williams),,96,99
439,4,1:17.0,,Milwaukee full timeout,96,99
440,4,1:07.0,,M. Carter-Williams misses 2-pt jump shot from 11 ft,96,99
441,4,1:06.0,Defensive rebound by T. Gibson,,96,99
442,4,0:49.0,A. Brooks misses 3-pt jump shot from 25 ft,,96,99
443,4,0:48.0,,Defensive rebound by Team,96,99
444,4,0:48.0,Loose ball foul by T. Gibson (drawn by G. Antetokounmpo),,96,99
445,4,0:48.0,,G. Antetokounmpo makes free throw 1 of 2,96,100
446,4,0:48.0,N. Mirotić enters the game for T. Gibson,,96,100
447,4,0:48.0,,G. Antetokounmpo misses free throw 2 of 2,96,100
448,4,0:47.0,Defensive rebound by A. Brooks,,96,100
449,4,0:39.0,Shooting foul by M. Carter-Williams (drawn by J. Butler),,96,100
450,4,0:39.0,T. Gibson enters the game for N. Mirotić,,96,100
451,4,0:39.0,J. Butler misses free throw 1 of 3,,96,100
452,4,0:39.0,Offensive rebound by Team,,96,100
453,4,0:39.0,J. Butler makes free throw 2 of 3,,97,100
454,4,0:39.0,J. Butler makes free throw 3 of 3,,98,100
455,4,0:17.0,,K. Middleton makes 2-pt jump shot from 16 ft,98,102
456,4,0:17.0,Chicago full timeout,,98,102
457,4,0:17.0,N. Mirotić enters the game for T. Gibson,,98,102
458,4,0:09.0,J. Butler misses 2-pt layup at rim,,98,102
459,4,0:09.0,,Defensive rebound by G. Antetokounmpo,98,102
460,4,0:09.0,,Personal foul by P. Gasol (drawn by G. Antetokounmpo),98,102
461,4,0:09.0,,G. Antetokounmpo makes free throw 1 of 2,98,103
462,4,0:09.0,,G. Antetokounmpo makes free throw 2 of 2,98,104
463,4,0:09.0,Chicago full timeout,,98,104
464,4,0:06.0,J. Butler misses 3-pt jump shot from 25 ft,,98,104
465,4,0:05.0,,Defensive rebound by G. Monroe,98,104
466,4,0:04.0,,Personal foul by P. Gasol (drawn by G. Monroe),98,104
467,4,0:04.0,,G. Monroe makes free throw 1 of 2,98,105
468,4,0:04.0,,G. Monroe makes free throw 2 of 2,98,106
469,4,0:00.0,P. Gasol makes 3-pt jump shot from 25 ft (assist by A. Brooks),,101,106
