,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,WASHINGTON_ACTION,CHARLOTTE_SCORE,WASHINGTON_SCORE
393,4,6:29.0,T. Daniels misses 3-pt jump shot from 26 ft,,84,91
394,4,6:28.0,,Defensive rebound by M. Gortat,84,91
395,4,6:18.0,,Turnover by J. Dudley (bad pass),84,91
396,4,6:18.0,N. Batum enters the game for T. Daniels,,84,91
397,4,6:08.0,K. Walker misses 3-pt jump shot from 28 ft,,84,91
398,4,6:07.0,,Defensive rebound by M. Gortat,84,91
399,4,5:48.0,,K. Oubre makes 2-pt layup at rim (assist by J. Dudley),84,93
400,4,5:28.0,Turnover by N. Batum (bad pass; steal by J. Dudley),,84,93
401,4,5:24.0,,M. Thornton makes 3-pt jump shot from 27 ft (assist by J. Dudley),84,96
402,4,5:23.0,Charlotte full timeout,,84,96
403,4,5:23.0,M. Williams enters the game for A. Jefferson,,84,96
404,4,5:13.0,Personal foul by M. Thornton,,84,96
405,4,5:13.0,C. Lee makes free throw 1 of 2,,85,96
406,4,5:13.0,C. Lee makes free throw 2 of 2,,86,96
407,4,5:03.0,,Personal foul by C. Lee,86,96
408,4,5:03.0,,M. Thornton makes free throw 1 of 2,86,97
409,4,5:03.0,,M. Thornton makes free throw 2 of 2,86,98
410,4,4:50.0,F. Kaminsky misses 2-pt layup from 2 ft,,86,98
411,4,4:49.0,,Defensive rebound by R. Sessions,86,98
412,4,4:41.0,,M. Gortat makes 2-pt dunk at rim (assist by R. Sessions),86,100
413,4,4:24.0,N. Batum misses 2-pt jump shot from 20 ft,,86,100
414,4,4:23.0,,Defensive rebound by M. Gortat,86,100
415,4,4:05.0,,M. Gortat makes 2-pt layup from 1 ft (assist by M. Thornton),86,102
416,4,4:05.0,Charlotte full timeout,,86,102
417,4,3:54.0,N. Batum makes 3-pt jump shot from 25 ft (assist by M. Williams),,89,102
418,4,3:36.0,,M. Thornton makes 3-pt jump shot from 26 ft (assist by R. Sessions),89,105
419,4,3:15.0,M. Williams misses 2-pt jump shot from 3 ft,,89,105
420,4,3:14.0,,Defensive rebound by K. Oubre,89,105
421,4,3:04.0,,K. Oubre misses 2-pt layup from 1 ft,89,105
422,4,3:03.0,Defensive rebound by N. Batum,,89,105
423,4,2:57.0,C. Lee misses 3-pt jump shot from 25 ft,,89,105
424,4,2:56.0,Offensive rebound by F. Kaminsky,,89,105
425,4,2:52.0,C. Lee misses 3-pt jump shot from 26 ft,,89,105
426,4,2:51.0,Offensive rebound by F. Kaminsky,,89,105
427,4,2:45.0,Shooting foul by M. Gortat (drawn by F. Kaminsky),,89,105
428,4,2:45.0,F. Kaminsky makes free throw 1 of 2,,90,105
429,4,2:45.0,J. Gutiérrez enters the game for N. Batum,,90,105
430,4,2:45.0,T. Hansbrough enters the game for M. Williams,,90,105
431,4,2:45.0,J. Lamb enters the game for K. Walker,,90,105
432,4,2:45.0,F. Kaminsky makes free throw 2 of 2,,91,105
433,4,2:24.0,,K. Oubre misses 3-pt jump shot from 24 ft,91,105
434,4,2:23.0,Defensive rebound by F. Kaminsky,,91,105
435,4,2:08.0,C. Lee misses 2-pt jump shot from 19 ft,,91,105
436,4,2:06.0,,Defensive rebound by J. Dudley,91,105
437,4,1:45.0,,Shooting foul by F. Kaminsky (drawn by M. Thornton),91,105
438,4,1:45.0,,M. Thornton makes free throw 1 of 2,91,106
439,4,1:45.0,,M. Thornton misses free throw 2 of 2,91,106
440,4,1:44.0,Defensive rebound by F. Kaminsky,,91,106
441,4,1:27.0,F. Kaminsky misses 2-pt jump shot from 18 ft,,91,106
442,4,1:26.0,,Defensive rebound by J. Dudley,91,106
443,4,1:21.0,,K. Oubre makes 2-pt dunk at rim,91,108
444,4,1:12.0,J. Lamb makes 3-pt jump shot from 26 ft (assist by J. Gutiérrez),,94,108
445,4,0:52.0,,R. Sessions makes 2-pt jump shot from 17 ft,94,110
446,4,0:51.0,Personal take foul by J. Dudley,,94,110
447,4,0:51.0,J. Gutiérrez makes free throw 1 of 2,,95,110
448,4,0:51.0,,J. Hickson enters the game for J. Dudley,95,110
449,4,0:51.0,,J. Eddie enters the game for M. Gortat,95,110
450,4,0:51.0,J. Gutiérrez makes free throw 2 of 2,,96,110
451,4,0:33.0,,J. Eddie makes 3-pt jump shot from 30 ft (assist by R. Sessions),96,113
452,4,0:22.0,Personal foul by K. Oubre,,96,113
453,4,0:22.0,J. Gutiérrez makes free throw 1 of 2,,97,113
454,4,0:22.0,J. Gutiérrez makes free throw 2 of 2,,98,113
