,QUARTER,TIME_REMAINING,DALLAS_ACTION,PORTLAND_ACTION,DALLAS_SCORE,PORTLAND_SCORE
390,4,6:11.0,Defensive rebound by D. Nowitzki,,82,96
391,4,6:00.0,J. Barea misses 2-pt layup from 2 ft (block by A. Aminu),,82,96
392,4,5:59.0,,Defensive rebound by A. Aminu,82,96
393,4,5:40.0,,C. McCollum misses 3-pt jump shot from 24 ft,82,96
394,4,5:40.0,Defensive rebound by S. Mejri,,82,96
395,4,5:29.0,Turnover by D. Williams (lost ball; steal by A. Aminu),,82,96
396,4,5:27.0,,Shooting foul by D. Williams (drawn by A. Aminu),82,96
397,4,5:27.0,,A. Aminu misses free throw 1 of 2,82,96
398,4,5:27.0,,Offensive rebound by Team,82,96
399,4,5:27.0,,A. Aminu makes free throw 2 of 2,82,97
400,4,5:12.0,S. Mejri makes 2-pt hook shot from 2 ft,,84,97
401,4,4:45.0,,A. Aminu misses 3-pt jump shot from 22 ft,84,97
402,4,4:44.0,Defensive rebound by D. Nowitzki,,84,97
403,4,4:43.0,Personal foul by A. Aminu,,84,97
404,4,4:37.0,J. Barea makes 2-pt jump shot from 6 ft,,86,97
405,4,4:36.0,,Portland full timeout,86,97
406,4,4:36.0,,A. Crabbe enters the game for G. Henderson,86,97
407,4,4:13.0,,M. Plumlee makes 2-pt layup from 1 ft (assist by C. McCollum),86,99
408,4,4:02.0,J. Barea misses 2-pt jump shot from 5 ft,,86,99
409,4,4:01.0,Offensive rebound by J. Barea,,86,99
410,4,3:59.0,D. Williams misses 3-pt jump shot from 24 ft,,86,99
411,4,3:58.0,,Defensive rebound by Team,86,99
412,4,3:44.0,,D. Lillard makes 2-pt jump shot from 20 ft,86,101
413,4,3:35.0,Shooting foul by C. McCollum (drawn by D. Williams),,86,101
414,4,3:35.0,D. Williams makes free throw 1 of 2,,87,101
415,4,3:35.0,D. Williams makes free throw 2 of 2,,88,101
416,4,3:21.0,,C. McCollum misses 3-pt jump shot from 24 ft,88,101
417,4,3:19.0,Defensive rebound by Team,,88,101
418,4,3:04.0,S. Mejri makes 2-pt hook shot from 5 ft (assist by W. Matthews),,90,101
419,4,2:41.0,,M. Plumlee misses 2-pt layup from 1 ft,90,101
420,4,2:41.0,Defensive rebound by D. Nowitzki,,90,101
421,4,2:26.0,D. Williams makes 2-pt layup from 1 ft,,92,101
422,4,1:59.0,,A. Aminu misses 3-pt jump shot from 24 ft,92,101
423,4,1:59.0,Defensive rebound by W. Matthews,,92,101
424,4,1:52.0,Personal foul by A. Aminu,,92,101
425,4,1:46.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by J. Barea),,95,101
426,4,1:27.0,,D. Lillard misses 2-pt jump shot from 6 ft (block by W. Matthews),95,101
427,4,1:26.0,Defensive rebound by W. Matthews,,95,101
428,4,1:24.0,Turnover by D. Nowitzki (bad pass),,95,101
429,4,1:02.0,,A. Crabbe makes 3-pt jump shot from 24 ft (assist by C. McCollum),95,104
430,4,0:56.0,D. Nowitzki makes 3-pt jump shot from 24 ft,,98,104
431,4,0:34.0,,Turnover by D. Lillard (bad pass),98,104
432,4,0:34.0,Dallas full timeout,,98,104
433,4,0:34.0,D. Harris enters the game for S. Mejri,,98,104
434,4,0:34.0,,M. Harkless enters the game for M. Plumlee,98,104
435,4,0:30.0,D. Williams misses 3-pt jump shot from 25 ft,,98,104
436,4,0:29.0,,Defensive rebound by D. Lillard,98,104
437,4,0:26.0,,Personal take foul by D. Williams,98,104
438,4,0:26.0,,D. Lillard makes free throw 1 of 2,98,105
439,4,0:26.0,,D. Lillard makes free throw 2 of 2,98,106
440,4,0:19.0,Shooting foul by A. Crabbe (drawn by D. Nowitzki),,98,106
441,4,0:19.0,D. Nowitzki makes 2-pt layup from 2 ft,,100,106
442,4,0:19.0,D. Nowitzki makes free throw 1 of 1,,101,106
443,4,0:16.0,,Personal take foul by D. Harris,101,106
444,4,0:16.0,,C. McCollum makes free throw 1 of 2,101,107
445,4,0:16.0,,C. McCollum makes free throw 2 of 2,101,108
446,4,0:12.0,Personal foul by D. Lillard,,101,108
447,4,0:12.0,D. Williams makes free throw 1 of 3,,102,108
448,4,0:12.0,D. Williams makes free throw 2 of 3,,103,108
449,4,0:12.0,D. Williams misses free throw 3 of 3,,103,108
450,4,0:12.0,,Defensive rebound by A. Aminu,103,108
451,4,0:12.0,,Portland full timeout,103,108
452,4,0:12.0,,B. Roberts enters the game for M. Harkless,103,108
453,4,0:12.0,R. Felton enters the game for D. Nowitzki,,103,108
454,4,0:12.0,J. Anderson enters the game for D. Williams,,103,108
455,4,0:11.0,,Personal take foul by R. Felton,103,108
456,4,0:11.0,,C. McCollum misses free throw 1 of 2,103,108
457,4,0:11.0,,Offensive rebound by Team,103,108
458,4,0:11.0,D. Nowitzki enters the game for R. Felton,,103,108
459,4,0:11.0,D. Williams enters the game for J. Anderson,,103,108
460,4,0:11.0,,G. Henderson enters the game for B. Roberts,103,108
461,4,0:11.0,,C. McCollum makes free throw 2 of 2,103,109
462,4,0:03.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,103,109
463,4,0:02.0,Offensive rebound by D. Williams,,103,109
