,QUARTER,TIME_REMAINING,PHOENIX_ACTION,MEMPHIS_ACTION,PHOENIX_SCORE,MEMPHIS_SCORE
388,4,4:56.0,,M. Conley misses 2-pt jump shot from 12 ft,83,85
389,4,4:54.0,Defensive rebound by J. Leuer,,83,85
390,4,4:52.0,Turnover by J. Leuer (lost ball; steal by M. Conley),,83,85
391,4,4:41.0,,M. Gasol makes 2-pt jump shot from 19 ft (assist by C. Lee),83,87
392,4,4:16.0,B. Knight makes 2-pt jump shot from 15 ft (assist by J. Leuer),,85,87
393,4,4:03.0,,M. Conley misses 2-pt layup from 4 ft (block by J. Leuer),85,87
394,4,4:02.0,Defensive rebound by B. Knight,,85,87
395,4,3:51.0,P. Tucker misses 3-pt jump shot from 24 ft,,85,87
396,4,3:50.0,,Defensive rebound by M. Gasol,85,87
397,4,3:43.0,,Memphis full timeout,85,87
398,4,3:32.0,,Z. Randolph misses 2-pt jump shot from 16 ft,85,87
399,4,3:29.0,,Offensive rebound by J. Green,85,87
400,4,3:29.0,,J. Green makes 2-pt dunk at rim,85,89
401,4,3:04.0,P. Tucker makes 2-pt layup from 2 ft (assist by E. Bledsoe),,87,89
402,4,2:41.0,,J. Green misses 2-pt jump shot from 18 ft,87,89
403,4,2:39.0,Defensive rebound by P. Tucker,,87,89
404,4,2:31.0,E. Bledsoe misses 2-pt layup from 2 ft,,87,89
405,4,2:30.0,,Defensive rebound by M. Gasol,87,89
406,4,2:19.0,,C. Lee makes 3-pt jump shot from 22 ft (assist by M. Conley),87,92
407,4,2:17.0,Phoenix full timeout,,87,92
408,4,2:17.0,M. Teletović enters the game for P. Tucker,,87,92
409,4,2:02.0,J. Leuer misses 2-pt jump shot from 12 ft,,87,92
410,4,2:00.0,,Defensive rebound by Z. Randolph,87,92
411,4,1:45.0,,M. Conley misses 2-pt jump shot from 11 ft,87,92
412,4,1:42.0,,Offensive rebound by Z. Randolph,87,92
413,4,1:42.0,,Z. Randolph misses 2-pt layup at rim,87,92
414,4,1:40.0,,Offensive rebound by Z. Randolph,87,92
415,4,1:30.0,,Shooting foul by J. Leuer (drawn by M. Gasol),87,92
416,4,1:30.0,,M. Gasol misses free throw 1 of 2,87,92
417,4,1:30.0,,Offensive rebound by Team,87,92
418,4,1:30.0,,M. Gasol makes free throw 2 of 2,87,93
419,4,1:17.0,A. Len makes 2-pt layup from 2 ft (assist by B. Knight),,89,93
420,4,1:04.0,,M. Gasol misses 2-pt layup from 2 ft (block by A. Len),89,93
421,4,1:04.0,,Offensive rebound by Team,89,93
422,4,1:04.0,P. Tucker enters the game for M. Teletović,,89,93
423,4,1:01.0,,M. Gasol misses 2-pt jump shot from 15 ft,89,93
424,4,1:00.0,,Offensive rebound by J. Green,89,93
425,4,0:50.0,,Z. Randolph misses 2-pt jump shot from 17 ft,89,93
426,4,0:49.0,Defensive rebound by P. Tucker,,89,93
427,4,0:39.0,B. Knight misses 2-pt jump shot from 16 ft,,89,93
428,4,0:38.0,Offensive rebound by P. Tucker,,89,93
429,4,0:38.0,P. Tucker makes 2-pt layup from 1 ft,,91,93
430,4,0:14.0,,J. Green misses 3-pt jump shot from 25 ft,91,93
431,4,0:13.0,Defensive rebound by Team,,91,93
432,4,0:13.0,,Loose ball foul by M. Gasol (drawn by J. Leuer),91,93
433,4,0:13.0,J. Leuer misses free throw 1 of 2,,91,93
434,4,0:13.0,Offensive rebound by Team,,91,93
435,4,0:13.0,J. Leuer misses free throw 2 of 2,,91,93
436,4,0:12.0,Offensive rebound by A. Len,,91,93
437,4,0:12.0,A. Len makes 2-pt layup from 1 ft,,93,93
438,4,0:12.0,,Memphis full timeout,93,93
439,4,0:02.0,Violation by P. Tucker (def goaltending),,93,93
440,4,0:02.0,,M. Conley misses 2-pt layup from 2 ft (block by A. Len),93,93
441,4,0:02.0,Defensive rebound by P. Tucker,,93,93
442,4,0:02.0,Phoenix full timeout,,93,93
443,4,0:02.0,,M. Barnes enters the game for Z. Randolph,93,93
444,4,0:01.0,Turnover by B. Knight (lost ball),,93,93
445,4,0:01.0,,Memphis full timeout,93,93
446,4,0:01.0,,Z. Randolph enters the game for M. Barnes,93,93
447,4,0:01.0,C. Jefferson enters the game for B. Knight,,93,93
448,4,0:01.0,,J. Green makes 2-pt dunk at rim (assist by C. Lee),93,95
449,4,0:01.0,Phoenix full timeout,,93,95
450,4,0:01.0,M. Teletović enters the game for P. Tucker,,93,95
451,4,0:01.0,B. Knight enters the game for C. Jefferson,,93,95
452,4,0:01.0,,M. Barnes enters the game for Z. Randolph,93,95
453,4,0:00.0,E. Bledsoe misses 2-pt jump shot from 22 ft,,93,95
454,4,0:00.0,Offensive rebound by Team,,93,95
