,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,PORTLAND_ACTION,NEW ORLEANS_SCORE,PORTLAND_SCORE
384,4,5:24.0,,Turnover by D. Lillard (bad pass; steal by R. Anderson),84,92
385,4,5:20.0,Turnover by T. Evans (lost ball),,84,92
386,4,5:02.0,,A. Crabbe misses 3-pt jump shot from 22 ft,84,92
387,4,5:02.0,,Offensive rebound by M. Plumlee,84,92
388,4,5:01.0,Loose ball foul by J. Holiday (drawn by M. Plumlee),,84,92
389,4,5:01.0,,A. Aminu enters the game for E. Davis,84,92
390,4,5:01.0,E. Gordon enters the game for N. Cole,,84,92
391,4,4:43.0,,M. Plumlee misses 2-pt jump shot from 7 ft (block by A. Davis),84,92
392,4,4:42.0,,Offensive rebound by A. Aminu,84,92
393,4,4:40.0,,A. Aminu misses 2-pt jump shot from 12 ft,84,92
394,4,4:37.0,Defensive rebound by T. Evans,,84,92
395,4,4:19.0,J. Holiday misses 3-pt jump shot from 25 ft,,84,92
396,4,4:19.0,,Defensive rebound by G. Henderson,84,92
397,4,3:58.0,,D. Lillard makes 3-pt jump shot from 27 ft (assist by A. Crabbe),84,95
398,4,3:52.0,New Orleans full timeout,,84,95
399,4,3:52.0,,C. McCollum enters the game for G. Henderson,84,95
400,4,3:47.0,J. Holiday misses 2-pt layup from 1 ft,,84,95
401,4,3:46.0,,Defensive rebound by A. Crabbe,84,95
402,4,3:27.0,,D. Lillard makes 2-pt layup from 1 ft (assist by M. Plumlee),84,97
403,4,3:20.0,A. Davis makes 2-pt layup at rim (assist by J. Holiday),,86,97
404,4,3:20.0,Shooting block foul by M. Plumlee (drawn by A. Davis),,86,97
405,4,3:20.0,A. Davis makes free throw 1 of 1,,87,97
406,4,3:02.0,,M. Plumlee misses 2-pt jump shot from 5 ft (block by J. Holiday),87,97
407,4,3:00.0,Defensive rebound by J. Holiday,,87,97
408,4,2:55.0,T. Evans makes 2-pt jump shot from 5 ft,,89,97
409,4,2:36.0,,C. McCollum misses 2-pt layup from 1 ft,89,97
410,4,2:35.0,Defensive rebound by A. Davis,,89,97
411,4,2:32.0,Shooting foul by M. Plumlee (drawn by T. Evans),,89,97
412,4,2:32.0,T. Evans makes free throw 1 of 2,,90,97
413,4,2:32.0,D. Cunningham enters the game for R. Anderson,,90,97
414,4,2:32.0,T. Evans misses free throw 2 of 2,,90,97
415,4,2:31.0,,Defensive rebound by A. Aminu,90,97
416,4,2:06.0,,A. Aminu misses 3-pt jump shot from 25 ft,90,97
417,4,2:05.0,Defensive rebound by A. Davis,,90,97
418,4,1:54.0,T. Evans makes 2-pt layup from 1 ft,,92,97
419,4,1:37.0,,Shooting foul by J. Holiday (drawn by D. Lillard),92,97
420,4,1:37.0,,D. Lillard makes free throw 1 of 2,92,98
421,4,1:37.0,,D. Lillard makes free throw 2 of 2,92,99
422,4,1:37.0,New Orleans full timeout,,92,99
423,4,1:37.0,R. Anderson enters the game for D. Cunningham,,92,99
424,4,1:30.0,T. Evans makes 2-pt layup from 1 ft,,94,99
425,4,1:30.0,Shooting foul by D. Lillard (drawn by T. Evans),,94,99
426,4,1:30.0,D. Cunningham enters the game for R. Anderson,,94,99
427,4,1:30.0,T. Evans makes free throw 1 of 1,,95,99
428,4,1:08.0,,Shooting foul by T. Evans (drawn by C. McCollum),95,99
429,4,1:08.0,R. Anderson enters the game for D. Cunningham,,95,99
430,4,1:08.0,,C. McCollum makes free throw 1 of 2,95,100
431,4,1:08.0,,C. McCollum makes free throw 2 of 2,95,101
432,4,0:54.0,A. Davis makes 2-pt layup from 1 ft (assist by T. Evans),,97,101
433,4,0:33.0,Offensive charge foul by M. Plumlee (drawn by R. Anderson),,97,101
434,4,0:33.0,,Turnover by M. Plumlee (offensive foul),97,101
435,4,0:33.0,New Orleans full timeout,,97,101
436,4,0:27.0,R. Anderson misses 3-pt jump shot from 26 ft,,97,101
437,4,0:27.0,Offensive rebound by R. Anderson,,97,101
438,4,0:18.0,J. Holiday misses 3-pt jump shot from 24 ft (block by C. McCollum),,97,101
439,4,0:16.0,,Defensive rebound by C. McCollum,97,101
440,4,0:14.0,,Personal take foul by T. Evans (drawn by D. Lillard),97,101
441,4,0:14.0,,D. Lillard makes free throw 1 of 2,97,102
442,4,0:14.0,,D. Lillard makes free throw 2 of 2,97,103
443,4,0:14.0,New Orleans full timeout,,97,103
444,4,0:10.0,J. Holiday makes 2-pt layup at rim (assist by T. Evans),,99,103
445,4,0:08.0,,Personal take foul by J. Holiday (drawn by D. Lillard),99,103
446,4,0:08.0,,D. Lillard makes free throw 1 of 2,99,104
447,4,0:08.0,,D. Lillard makes free throw 2 of 2,99,105
448,4,0:02.0,E. Gordon misses 3-pt jump shot from 23 ft,,99,105
449,4,0:01.0,Offensive rebound by T. Evans,,99,105
450,4,0:01.0,T. Evans makes 2-pt layup at rim,,101,105
