,QUARTER,TIME_REMAINING,ATLANTA_ACTION,DETROIT_ACTION,ATLANTA_SCORE,DETROIT_SCORE
388,4,6:37.0,P. Millsap misses 2-pt jump shot from 12 ft,,98,96
389,4,6:36.0,,Defensive rebound by K. Caldwell-Pope,98,96
390,4,6:30.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,98,96
391,4,6:30.0,,Offensive rebound by M. Morris,98,96
392,4,6:26.0,,Personal take foul by M. Scott,98,96
393,4,6:26.0,,A. Drummond misses free throw 1 of 2,98,96
394,4,6:26.0,,Offensive rebound by Team,98,96
395,4,6:26.0,J. Teague enters the game for D. Schröder,,98,96
396,4,6:26.0,A. Horford enters the game for M. Scott,,98,96
397,4,6:26.0,,A. Drummond makes free throw 2 of 2,98,97
398,4,6:08.0,J. Teague misses 2-pt jump shot from 9 ft,,98,97
399,4,6:08.0,,Defensive rebound by A. Drummond,98,97
400,4,5:59.0,,R. Jackson makes 2-pt jump shot from 5 ft,98,99
401,4,5:39.0,K. Bazemore makes 3-pt jump shot from 27 ft (assist by A. Horford),,101,99
402,4,5:27.0,,Personal take foul by T. Sefolosha,101,99
403,4,5:27.0,Official timeout,,101,99
404,4,5:27.0,,A. Drummond makes free throw 1 of 2,101,100
405,4,5:27.0,,A. Drummond misses free throw 2 of 2,101,100
406,4,5:26.0,Defensive rebound by T. Sefolosha,,101,100
407,4,5:14.0,,Violation by A. Drummond (def goaltending),101,100
408,4,5:14.0,A. Horford makes 2-pt layup at rim (assist by J. Teague),,103,100
409,4,5:11.0,,Personal take foul by T. Sefolosha,103,100
410,4,5:11.0,,A. Drummond misses free throw 1 of 2,103,100
411,4,5:11.0,,Offensive rebound by Team,103,100
412,4,5:11.0,,A. Drummond makes free throw 2 of 2,103,101
413,4,4:49.0,J. Teague misses 2-pt layup at rim,,103,101
414,4,4:48.0,,Defensive rebound by A. Drummond,103,101
415,4,4:37.0,,R. Jackson misses 2-pt jump shot from 6 ft,103,101
416,4,4:37.0,,Offensive rebound by A. Drummond,103,101
417,4,4:34.0,,A. Drummond makes 2-pt layup at rim,103,103
418,4,4:24.0,P. Millsap misses 2-pt layup at rim,,103,103
419,4,4:23.0,Offensive rebound by P. Millsap,,103,103
420,4,4:12.0,K. Bazemore misses 3-pt jump shot from 25 ft,,103,103
421,4,4:11.0,,Defensive rebound by K. Caldwell-Pope,103,103
422,4,4:08.0,,Personal take foul by K. Bazemore,103,103
423,4,4:08.0,,A. Drummond misses free throw 1 of 2,103,103
424,4,4:08.0,,Offensive rebound by Team,103,103
425,4,4:08.0,K. Korver enters the game for T. Sefolosha,,103,103
426,4,4:08.0,,A. Drummond makes free throw 2 of 2,103,104
427,4,3:51.0,Shooting foul by A. Drummond (drawn by P. Millsap),,103,104
428,4,3:51.0,P. Millsap makes 2-pt layup from 1 ft (assist by A. Horford),,105,104
429,4,3:51.0,T. Sefolosha enters the game for K. Korver,,105,104
430,4,3:51.0,,A. Baynes enters the game for A. Drummond,105,104
431,4,3:51.0,P. Millsap makes free throw 1 of 1,,106,104
432,4,3:37.0,,Turnover by R. Jackson (bad pass; steal by P. Millsap),106,104
433,4,3:14.0,K. Bazemore misses 2-pt jump shot from 18 ft,,106,104
434,4,3:14.0,Offensive rebound by P. Millsap,,106,104
435,4,3:06.0,Atlanta full timeout,,106,104
436,4,3:06.0,K. Korver enters the game for T. Sefolosha,,106,104
437,4,2:50.0,K. Bazemore misses 2-pt layup at rim,,106,104
438,4,2:49.0,Offensive rebound by P. Millsap,,106,104
439,4,2:47.0,P. Millsap misses 2-pt layup at rim,,106,104
440,4,2:46.0,,Defensive rebound by T. Harris,106,104
441,4,2:38.0,,M. Morris misses 2-pt jump shot from 13 ft,106,104
442,4,2:37.0,Defensive rebound by A. Horford,,106,104
443,4,2:26.0,A. Horford misses 2-pt jump shot from 17 ft,,106,104
444,4,2:26.0,Offensive rebound by Team,,106,104
445,4,2:26.0,,Loose ball foul by M. Morris,106,104
446,4,2:19.0,Shooting foul by M. Morris (drawn by J. Teague),,106,104
447,4,2:19.0,J. Teague makes free throw 1 of 2,,107,104
448,4,2:19.0,T. Sefolosha enters the game for K. Korver,,107,104
449,4,2:19.0,J. Teague makes free throw 2 of 2,,108,104
450,4,1:57.0,,T. Harris misses 3-pt jump shot from 26 ft,108,104
451,4,1:57.0,Defensive rebound by T. Sefolosha,,108,104
452,4,1:56.0,Personal foul by R. Jackson,,108,104
453,4,1:56.0,T. Sefolosha misses free throw 1 of 2,,108,104
454,4,1:56.0,Offensive rebound by Team,,108,104
455,4,1:56.0,T. Sefolosha makes free throw 2 of 2,,109,104
456,4,1:40.0,,R. Jackson misses 2-pt jump shot from 15 ft,109,104
457,4,1:39.0,Defensive rebound by K. Bazemore,,109,104
458,4,1:25.0,Personal foul by A. Baynes,,109,104
459,4,1:25.0,J. Teague makes free throw 1 of 2,,110,104
460,4,1:25.0,J. Teague makes free throw 2 of 2,,111,104
461,4,1:25.0,,Detroit full timeout,111,104
462,4,1:23.0,,Turnover by M. Morris (bad pass; steal by T. Sefolosha),111,104
463,4,1:21.0,Shooting foul by K. Caldwell-Pope (drawn by T. Sefolosha),,111,104
464,4,1:21.0,T. Sefolosha makes free throw 1 of 2,,112,104
465,4,1:21.0,T. Sefolosha makes free throw 2 of 2,,113,104
466,4,1:21.0,,Detroit full timeout,113,104
467,4,1:18.0,,R. Jackson makes 2-pt layup at rim (assist by T. Harris),113,106
468,4,1:13.0,Personal foul by M. Morris,,113,106
469,4,1:13.0,J. Teague makes free throw 1 of 2,,114,106
470,4,1:13.0,J. Teague makes free throw 2 of 2,,115,106
471,4,1:03.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,115,106
472,4,1:03.0,,Offensive rebound by T. Harris,115,106
473,4,1:02.0,,Personal foul by K. Bazemore,115,106
474,4,1:02.0,,T. Harris makes free throw 1 of 2,115,107
475,4,1:02.0,K. Korver enters the game for T. Sefolosha,,115,107
476,4,1:02.0,,S. Johnson enters the game for A. Baynes,115,107
477,4,1:02.0,,T. Harris makes free throw 2 of 2,115,108
478,4,1:01.0,Turnover by J. Teague (lost ball),,115,108
479,4,1:01.0,T. Sefolosha enters the game for K. Korver,,115,108
480,4,1:01.0,,A. Baynes enters the game for S. Johnson,115,108
481,4,0:54.0,,R. Jackson misses 3-pt jump shot from 27 ft,115,108
482,4,0:54.0,Defensive rebound by T. Sefolosha,,115,108
483,4,0:47.0,Personal foul by M. Morris,,115,108
484,4,0:47.0,K. Bazemore misses free throw 1 of 2,,115,108
485,4,0:47.0,Offensive rebound by Team,,115,108
486,4,0:47.0,,A. Tolliver enters the game for T. Harris,115,108
487,4,0:47.0,K. Bazemore makes free throw 2 of 2,,116,108
488,4,0:39.0,,K. Caldwell-Pope makes 3-pt jump shot from 27 ft (assist by R. Jackson),116,111
489,4,0:33.0,Personal foul by R. Jackson,,116,111
490,4,0:33.0,P. Millsap misses free throw 1 of 2,,116,111
491,4,0:33.0,Offensive rebound by Team,,116,111
492,4,0:33.0,,T. Harris enters the game for A. Tolliver,116,111
493,4,0:33.0,P. Millsap misses free throw 2 of 2,,116,111
494,4,0:32.0,,Defensive rebound by T. Harris,116,111
495,4,0:19.0,,M. Morris makes 2-pt layup at rim (assist by R. Jackson),116,113
496,4,0:19.0,,Shooting foul by T. Sefolosha (drawn by M. Morris),116,113
497,4,0:19.0,,S. Johnson enters the game for A. Baynes,116,113
498,4,0:19.0,,M. Morris makes free throw 1 of 1,116,114
499,4,0:19.0,Atlanta full timeout,,116,114
500,4,0:19.0,K. Korver enters the game for P. Millsap,,116,114
501,4,0:18.0,Personal foul by R. Jackson,,116,114
502,4,0:18.0,J. Teague makes free throw 1 of 2,,117,114
503,4,0:18.0,P. Millsap enters the game for K. Korver,,117,114
504,4,0:18.0,,A. Baynes enters the game for S. Johnson,117,114
505,4,0:18.0,J. Teague makes free throw 2 of 2,,118,114
506,4,0:05.0,,R. Jackson misses 3-pt jump shot from 23 ft,118,114
507,4,0:04.0,Defensive rebound by K. Bazemore,,118,114
