,QUARTER,TIME_REMAINING,PORTLAND_ACTION,ATLANTA_ACTION,PORTLAND_SCORE,ATLANTA_SCORE
386,4,4:18.0,,Shooting foul by T. Frazier (drawn by J. Teague),80,96
387,4,4:18.0,,J. Teague makes free throw 1 of 2,80,97
388,4,4:18.0,,T. Sefolosha enters the game for L. Patterson,80,97
389,4,4:18.0,,J. Teague misses free throw 2 of 2,80,97
390,4,4:16.0,Defensive rebound by M. Plumlee,,80,97
391,4,4:12.0,Personal foul by M. Muscala (drawn by M. Plumlee),,80,97
392,4,4:05.0,A. Crabbe makes 3-pt jump shot from 24 ft (assist by M. Plumlee),,83,97
393,4,3:48.0,,J. Teague makes 2-pt jump shot from 18 ft,83,99
394,4,3:37.0,A. Crabbe makes 2-pt jump shot from 13 ft (assist by T. Frazier),,85,99
395,4,3:17.0,,J. Teague misses 2-pt jump shot from 13 ft,85,99
396,4,3:14.0,Defensive rebound by M. Plumlee,,85,99
397,4,3:11.0,A. Crabbe makes 2-pt layup at rim (assist by M. Plumlee),,87,99
398,4,2:50.0,,M. Muscala misses 3-pt jump shot from 23 ft,87,99
399,4,2:46.0,Defensive rebound by T. Frazier,,87,99
400,4,2:42.0,T. Frazier misses 3-pt jump shot from 25 ft,,87,99
401,4,2:39.0,,Defensive rebound by J. Teague,87,99
402,4,2:36.0,,Turnover by T. Sefolosha (lost ball),87,99
403,4,2:36.0,Official timeout,,87,99
404,4,2:36.0,,P. Millsap enters the game for K. Bazemore,87,99
405,4,2:36.0,,K. Korver enters the game for M. Scott,87,99
406,4,2:29.0,A. Aminu makes 3-pt jump shot from 23 ft (assist by T. Frazier),,90,99
407,4,2:13.0,,Personal foul by A. Aminu (drawn by P. Millsap),90,99
408,4,2:13.0,,P. Millsap makes free throw 1 of 2,90,100
409,4,2:13.0,,A. Horford enters the game for M. Muscala,90,100
410,4,2:13.0,,P. Millsap makes free throw 2 of 2,90,101
411,4,2:07.0,Turnover by A. Crabbe (traveling),,90,101
412,4,1:49.0,,Turnover by T. Sefolosha (lost ball; steal by M. Plumlee),90,101
413,4,1:45.0,Shooting foul by A. Horford (drawn by M. Plumlee),,90,101
414,4,1:45.0,M. Plumlee makes free throw 1 of 2,,91,101
415,4,1:45.0,M. Plumlee misses free throw 2 of 2,,91,101
416,4,1:42.0,Offensive rebound by A. Aminu,,91,101
417,4,1:33.0,A. Aminu makes 2-pt layup from 1 ft (assist by G. Henderson),,93,101
418,4,1:20.0,,P. Millsap misses 2-pt jump shot from 17 ft,93,101
419,4,1:19.0,Defensive rebound by A. Crabbe,,93,101
420,4,1:10.0,A. Crabbe misses 3-pt jump shot from 24 ft,,93,101
421,4,1:09.0,,Defensive rebound by P. Millsap,93,101
422,4,1:09.0,,Personal foul by A. Aminu (drawn by P. Millsap),93,101
423,4,1:09.0,,P. Millsap makes free throw 1 of 2,93,102
424,4,1:09.0,,P. Millsap misses free throw 2 of 2,93,102
425,4,1:08.0,Defensive rebound by A. Aminu,,93,102
426,4,1:08.0,Portland full timeout,,93,102
427,4,1:08.0,M. Leonard enters the game for M. Plumlee,,93,102
428,4,1:03.0,M. Leonard misses 2-pt jump shot from 18 ft,,93,102
429,4,1:01.0,,Defensive rebound by A. Horford,93,102
430,4,0:50.0,,Personal foul by T. Frazier (drawn by J. Teague),93,102
431,4,0:50.0,,J. Teague makes free throw 1 of 2,93,103
432,4,0:50.0,,J. Teague makes free throw 2 of 2,93,104
433,4,0:50.0,Portland full timeout,,93,104
434,4,0:50.0,,K. Bazemore enters the game for K. Korver,93,104
435,4,0:50.0,L. Montero enters the game for A. Aminu,,93,104
436,4,0:50.0,P. Connaughton enters the game for A. Crabbe,,93,104
437,4,0:50.0,C. Alexander enters the game for G. Henderson,,93,104
438,4,0:44.0,L. Montero makes 2-pt layup from 2 ft,,95,104
439,4,0:44.0,,Atlanta full timeout,95,104
440,4,0:44.0,,K. Korver enters the game for T. Sefolosha,95,104
441,4,0:41.0,,Turnover by J. Teague (back court),95,104
442,4,0:34.0,M. Leonard misses 2-pt jump shot from 6 ft,,95,104
443,4,0:32.0,,Defensive rebound by Team,95,104
444,4,0:22.0,,Personal take foul by P. Connaughton (drawn by K. Bazemore),95,104
445,4,0:22.0,,K. Bazemore makes free throw 1 of 2,95,105
446,4,0:22.0,,M. Muscala enters the game for P. Millsap,95,105
447,4,0:22.0,,M. Scott enters the game for A. Horford,95,105
448,4,0:22.0,,L. Patterson enters the game for K. Korver,95,105
449,4,0:22.0,,K. Bazemore makes free throw 2 of 2,95,106
450,4,0:11.0,L. Montero makes 2-pt layup from 1 ft,,97,106
