,QUARTER,TIME_REMAINING,BOSTON_ACTION,HOUSTON_ACTION,BOSTON_SCORE,HOUSTON_SCORE
388,4,8:31.0,,K. McDaniels misses 2-pt jump shot from 18 ft,100,72
389,4,8:30.0,Defensive rebound by M. Smart,,100,72
390,4,8:22.0,A. Bradley misses 3-pt jump shot from 25 ft,,100,72
391,4,8:21.0,,Defensive rebound by D. Howard,100,72
392,4,8:18.0,,M. Thornton makes 2-pt layup from 1 ft (assist by D. Howard),100,74
393,4,7:58.0,K. Olynyk misses 3-pt jump shot from 24 ft,,100,74
394,4,7:58.0,Offensive rebound by Team,,100,74
395,4,7:58.0,,Loose ball foul by D. Howard (drawn by J. Jerebko),100,74
396,4,7:58.0,Boston full timeout,,100,74
397,4,7:58.0,,Technical foul by D. Howard,100,74
398,4,7:58.0,,T. Jones enters the game for T. Ariza,100,74
399,4,7:58.0,,C. Capela enters the game for D. Howard,100,74
400,4,7:58.0,,C. Brewer enters the game for J. Terry,100,74
401,4,7:58.0,R. Hunter enters the game for A. Bradley,,100,74
402,4,7:58.0,E. Turner makes technical free throw,,101,74
403,4,7:42.0,M. Smart misses 3-pt jump shot from 25 ft,,101,74
404,4,7:41.0,,Defensive rebound by C. Capela,101,74
405,4,7:30.0,,M. Thornton misses 3-pt jump shot from 25 ft,101,74
406,4,7:29.0,Defensive rebound by E. Turner,,101,74
407,4,7:16.0,M. Smart makes 2-pt jump shot at rim (assist by J. Jerebko),,103,74
408,4,6:56.0,,Shooting foul by J. Jerebko (drawn by K. McDaniels),103,74
409,4,6:56.0,,K. McDaniels misses free throw 1 of 2,103,74
410,4,6:56.0,,Offensive rebound by Team,103,74
411,4,6:56.0,T. Zeller enters the game for M. Smart,,103,74
412,4,6:56.0,,K. McDaniels misses free throw 2 of 2,103,74
413,4,6:56.0,Defensive rebound by T. Zeller,,103,74
414,4,6:42.0,K. Olynyk misses 2-pt jump shot from 6 ft (block by C. Capela),,103,74
415,4,6:40.0,,Defensive rebound by C. Capela,103,74
416,4,6:34.0,,C. Brewer misses 3-pt jump shot from 23 ft,103,74
417,4,6:33.0,Defensive rebound by K. Olynyk,,103,74
418,4,6:19.0,E. Turner misses 2-pt jump shot from 15 ft,,103,74
419,4,6:18.0,Offensive rebound by K. Olynyk,,103,74
420,4,6:18.0,,Loose ball foul by M. Thornton (drawn by K. Olynyk),103,74
421,4,6:08.0,T. Zeller misses 2-pt hook shot from 6 ft,,103,74
422,4,6:07.0,,Defensive rebound by T. Jones,103,74
423,4,5:50.0,,T. Jones misses 2-pt layup from 2 ft,103,74
424,4,5:49.0,,Offensive rebound by K. McDaniels,103,74
425,4,5:49.0,,K. McDaniels misses 2-pt jump shot from 1 ft,103,74
426,4,5:47.0,Defensive rebound by J. Jerebko,,103,74
427,4,5:44.0,,Offensive charge foul by J. Jerebko (drawn by C. Brewer),103,74
428,4,5:44.0,Turnover by J. Jerebko (offensive foul),,103,74
429,4,5:44.0,,Houston full timeout,103,74
430,4,5:44.0,T. Rozier enters the game for E. Turner,,103,74
431,4,5:33.0,,Shooting foul by T. Zeller (drawn by C. Capela),103,74
432,4,5:33.0,,C. Capela misses free throw 1 of 2,103,74
433,4,5:33.0,,Offensive rebound by Team,103,74
434,4,5:33.0,,C. Capela makes free throw 2 of 2,103,75
435,4,5:09.0,R. Hunter misses 3-pt jump shot from 25 ft,,103,75
436,4,5:08.0,,Defensive rebound by T. Jones,103,75
437,4,4:56.0,,M. Thornton makes 3-pt jump shot from 24 ft,103,78
438,4,4:44.0,T. Rozier misses 3-pt jump shot from 25 ft,,103,78
439,4,4:43.0,,Defensive rebound by T. Jones,103,78
440,4,4:33.0,,M. Thornton misses 2-pt jump shot from 11 ft,103,78
441,4,4:32.0,Defensive rebound by T. Zeller,,103,78
442,4,4:19.0,Shooting foul by K. McDaniels (drawn by T. Zeller),,103,78
443,4,4:19.0,T. Zeller makes free throw 1 of 2,,104,78
444,4,4:19.0,T. Zeller makes free throw 2 of 2,,105,78
445,4,4:05.0,,M. Thornton makes 3-pt jump shot from 24 ft (assist by T. Jones),105,81
446,4,3:50.0,T. Zeller misses 2-pt jump shot from 3 ft (block by K. McDaniels),,105,81
447,4,3:49.0,Offensive rebound by T. Zeller,,105,81
448,4,3:47.0,Turnover by T. Zeller (lost ball; steal by M. Thornton),,105,81
449,4,3:43.0,,T. Jones makes 2-pt dunk at rim (assist by C. Brewer),105,83
450,4,3:20.0,Turnover by K. Olynyk (step out of bounds),,105,83
451,4,3:18.0,,C. Brewer makes 2-pt layup from 3 ft,105,85
452,4,3:18.0,,Shooting foul by J. Jerebko (drawn by C. Brewer),105,85
453,4,3:18.0,,C. Brewer misses free throw 1 of 1,105,85
454,4,3:18.0,,Offensive rebound by T. Jones,105,85
455,4,3:17.0,,T. Jones makes 2-pt jump shot at rim,105,87
456,4,3:05.0,Turnover by T. Rozier (lost ball; steal by C. Capela),,105,87
457,4,3:02.0,,T. Jones makes 2-pt dunk at rim (assist by C. Capela),105,89
458,4,3:02.0,Boston full timeout,,105,89
459,4,3:02.0,M. Smart enters the game for R. Hunter,,105,89
460,4,2:48.0,T. Rozier misses 2-pt layup from 2 ft,,105,89
461,4,2:46.0,Offensive rebound by K. Olynyk,,105,89
462,4,2:46.0,K. Olynyk misses 2-pt jump shot from 2 ft,,105,89
463,4,2:44.0,,Defensive rebound by C. Brewer,105,89
464,4,2:39.0,,M. Thornton misses 3-pt jump shot from 25 ft,105,89
465,4,2:39.0,Defensive rebound by M. Smart,,105,89
466,4,2:34.0,T. Zeller makes 2-pt layup from 1 ft (assist by M. Smart),,107,89
467,4,2:15.0,,T. Jones misses 2-pt jump shot from 7 ft (block by K. Olynyk),107,89
468,4,2:14.0,Defensive rebound by M. Smart,,107,89
469,4,2:05.0,K. Olynyk misses 3-pt jump shot from 25 ft,,107,89
470,4,2:04.0,,Defensive rebound by Team,107,89
471,4,1:42.0,,M. Thornton misses 2-pt layup from 2 ft,107,89
472,4,1:41.0,Defensive rebound by M. Smart,,107,89
473,4,1:37.0,Turnover by J. Jerebko (traveling),,107,89
474,4,1:37.0,R. Hunter enters the game for M. Smart,,107,89
475,4,1:20.0,,T. Jones makes 2-pt jump shot from 20 ft (assist by K. McDaniels),107,91
476,4,1:02.0,Turnover by T. Zeller (lost ball; steal by C. Brewer),,107,91
477,4,0:58.0,,T. Jones makes 2-pt layup from 2 ft (assist by C. Brewer),107,93
478,4,0:46.0,K. Olynyk makes 2-pt layup from 1 ft (assist by T. Rozier),,109,93
479,4,0:40.0,,C. Brewer misses 3-pt jump shot from 27 ft,109,93
480,4,0:39.0,Defensive rebound by T. Zeller,,109,93
481,4,0:18.0,T. Rozier makes 2-pt layup from 2 ft,,111,93
482,4,0:08.0,,C. Brewer makes 2-pt jump shot from 9 ft,111,95
