,QUARTER,TIME_REMAINING,BOSTON_ACTION,INDIANA_ACTION,BOSTON_SCORE,INDIANA_SCORE
395,4,4:54.0,Turnover by M. Smart (bad pass),,79,82
396,4,4:54.0,A. Bradley enters the game for E. Turner,,79,82
397,4,4:54.0,J. Jerebko enters the game for A. Johnson,,79,82
398,4,4:47.0,,Shooting foul by I. Thomas (drawn by M. Ellis),79,82
399,4,4:47.0,,Technical foul by M. Ellis,79,82
400,4,4:47.0,Technical foul by I. Thomas,,79,82
401,4,4:47.0,,M. Ellis makes free throw 1 of 2,79,83
402,4,4:47.0,,M. Ellis makes free throw 2 of 2,79,84
403,4,4:31.0,A. Bradley makes 2-pt jump shot from 20 ft (assist by J. Jerebko),,81,84
404,4,4:10.0,,J. Hill makes 2-pt jump shot from 10 ft (assist by M. Ellis),81,86
405,4,3:58.0,Turnover by M. Smart (lost ball; steal by L. Allen),,81,86
406,4,3:52.0,,P. George misses 2-pt jump shot from 5 ft,81,86
407,4,3:52.0,Defensive rebound by M. Smart,,81,86
408,4,3:45.0,Turnover by I. Thomas (lost ball),,81,86
409,4,3:30.0,,M. Ellis misses 3-pt jump shot from 26 ft,81,86
410,4,3:30.0,Defensive rebound by I. Thomas,,81,86
411,4,3:19.0,M. Smart misses 3-pt jump shot from 23 ft,,81,86
412,4,3:18.0,,Defensive rebound by L. Allen,81,86
413,4,2:54.0,,G. Hill misses 2-pt jump shot from 21 ft,81,86
414,4,2:53.0,,Offensive rebound by L. Allen,81,86
415,4,2:51.0,,L. Allen makes 2-pt hook shot from 6 ft,81,88
416,4,2:40.0,I. Thomas misses 2-pt layup from 4 ft,,81,88
417,4,2:39.0,,Defensive rebound by P. George,81,88
418,4,2:29.0,,J. Hill misses 2-pt jump shot from 19 ft,81,88
419,4,2:28.0,,Offensive rebound by M. Ellis,81,88
420,4,2:27.0,,Indiana full timeout,81,88
421,4,2:13.0,,P. George makes 3-pt jump shot from 24 ft (assist by M. Ellis),81,91
422,4,1:58.0,A. Bradley misses 3-pt jump shot from 23 ft,,81,91
423,4,1:57.0,Offensive rebound by M. Smart,,81,91
424,4,1:57.0,M. Smart makes 2-pt layup from 1 ft,,83,91
425,4,1:42.0,,P. George makes 2-pt dunk from 2 ft (assist by L. Allen),83,93
426,4,1:42.0,Boston full timeout,,83,93
427,4,1:42.0,E. Turner enters the game for M. Smart,,83,93
428,4,1:39.0,Shooting foul by P. George (drawn by J. Jerebko),,83,93
429,4,1:39.0,J. Jerebko misses free throw 1 of 2,,83,93
430,4,1:39.0,Offensive rebound by Team,,83,93
431,4,1:39.0,J. Jerebko makes free throw 2 of 2,,84,93
432,4,1:24.0,,J. Hill makes 2-pt dunk from 3 ft (assist by M. Ellis),84,95
433,4,1:18.0,Shooting foul by J. Hill (drawn by J. Sullinger),,84,95
434,4,1:18.0,J. Sullinger makes free throw 1 of 2,,85,95
435,4,1:18.0,J. Sullinger makes free throw 2 of 2,,86,95
436,4,1:03.0,,L. Allen misses 2-pt hook shot from 5 ft,86,95
437,4,1:02.0,,Offensive rebound by J. Hill,86,95
438,4,1:02.0,,J. Hill makes 2-pt layup from 1 ft,86,97
439,4,0:55.0,J. Jerebko makes 2-pt layup from 1 ft,,88,97
440,4,0:49.0,,Personal foul by I. Thomas,88,97
441,4,0:49.0,,G. Hill makes free throw 1 of 2,88,98
442,4,0:49.0,,G. Hill makes free throw 2 of 2,88,99
443,4,0:41.0,J. Sullinger makes 3-pt jump shot from 26 ft (assist by E. Turner),,91,99
444,4,0:41.0,,Indiana full timeout,91,99
445,4,0:41.0,,S. Hill enters the game for J. Hill,91,99
446,4,0:41.0,,Indiana full timeout,91,99
447,4,0:40.0,,Personal take foul by E. Turner,91,99
448,4,0:40.0,,L. Allen misses free throw 1 of 2,91,99
449,4,0:40.0,,Offensive rebound by Team,91,99
450,4,0:40.0,,L. Allen misses free throw 2 of 2,91,99
451,4,0:39.0,Defensive rebound by J. Sullinger,,91,99
452,4,0:30.0,E. Turner misses 2-pt jump shot at rim,,91,99
453,4,0:30.0,Offensive rebound by E. Turner,,91,99
454,4,0:30.0,E. Turner misses 2-pt layup at rim,,91,99
455,4,0:29.0,Offensive rebound by E. Turner,,91,99
456,4,0:29.0,E. Turner makes 2-pt layup at rim,,93,99
457,4,0:29.0,,Personal foul by I. Thomas,93,99
458,4,0:29.0,,G. Hill misses free throw 1 of 2,93,99
459,4,0:29.0,,Offensive rebound by Team,93,99
460,4,0:29.0,,R. Stuckey enters the game for L. Allen,93,99
461,4,0:29.0,,G. Hill misses free throw 2 of 2,93,99
462,4,0:29.0,Defensive rebound by J. Sullinger,,93,99
463,4,0:28.0,Boston full timeout,,93,99
464,4,0:28.0,,I. Mahinmi enters the game for R. Stuckey,93,99
465,4,0:22.0,J. Sullinger misses 3-pt jump shot from 26 ft,,93,99
466,4,0:21.0,,Defensive rebound by Team,93,99
467,4,0:19.0,,Personal take foul by A. Bradley,93,99
468,4,0:19.0,,G. Hill makes free throw 1 of 2,93,100
469,4,0:19.0,,G. Hill makes free throw 2 of 2,93,101
470,4,0:15.0,J. Sullinger makes 2-pt dunk from 1 ft (assist by E. Turner),,95,101
471,4,0:13.0,,Personal foul by A. Bradley,95,101
472,4,0:13.0,,M. Ellis makes free throw 1 of 2,95,102
473,4,0:13.0,,M. Ellis makes free throw 2 of 2,95,103
474,4,0:08.0,I. Thomas misses 3-pt jump shot from 26 ft,,95,103
475,4,0:05.0,Offensive rebound by Team,,95,103
476,4,0:01.0,I. Thomas makes 3-pt jump shot from 24 ft,,98,103
