,QUARTER,TIME_REMAINING,PHOENIX_ACTION,LA LAKERS_ACTION,PHOENIX_SCORE,LA LAKERS_SCORE
392,4,3:01.0,Offensive rebound by M. Teletović,,74,89
393,4,3:01.0,,Loose ball foul by J. Clarkson (drawn by M. Teletović),74,89
394,4,3:01.0,,A. Brown enters the game for N. Young,74,89
395,4,3:01.0,,R. Hibbert enters the game for B. Bass,74,89
396,4,2:40.0,A. Len misses 2-pt hook shot from 4 ft,,74,89
397,4,2:38.0,,Defensive rebound by L. Williams,74,89
398,4,2:27.0,,A. Brown misses 2-pt jump shot from 16 ft,74,89
399,4,2:23.0,Defensive rebound by A. Len,,74,89
400,4,2:21.0,Turnover by A. Len (bad pass; steal by L. Nance),,74,89
401,4,2:16.0,,L. Nance makes 2-pt dunk at rim,74,91
402,4,2:05.0,P. Tucker makes 3-pt jump shot from 24 ft (assist by B. Knight),,77,91
403,4,1:54.0,,Personal foul by R. Price (drawn by L. Nance),77,91
404,4,1:54.0,D. Booker enters the game for R. Price,,77,91
405,4,1:29.0,,R. Hibbert makes 2-pt jump shot from 14 ft (assist by L. Williams),77,93
406,4,1:21.0,M. Teletović misses 3-pt jump shot from 26 ft,,77,93
407,4,1:21.0,,Defensive rebound by L. Nance,77,93
408,4,1:20.0,,Personal take foul by D. Booker (drawn by L. Nance),77,93
409,4,1:20.0,,L. Nance makes free throw 1 of 2,77,94
410,4,1:20.0,,L. Nance misses free throw 2 of 2,77,94
411,4,1:19.0,Defensive rebound by A. Len,,77,94
412,4,1:05.0,D. Booker misses 3-pt jump shot from 25 ft,,77,94
413,4,1:05.0,,Defensive rebound by L. Nance,77,94
414,4,0:45.0,,R. Hibbert misses 2-pt jump shot from 17 ft,77,94
415,4,0:44.0,,Offensive rebound by J. Clarkson,77,94
416,4,0:23.0,,A. Brown makes 3-pt jump shot from 24 ft (assist by J. Clarkson),77,97
417,4,0:08.0,M. Teletović misses 2-pt jump shot from 4 ft (block by R. Hibbert),,77,97
418,4,0:06.0,,Defensive rebound by J. Clarkson,77,97
