,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,PHOENIX_ACTION,MINNESOTA_SCORE,PHOENIX_SCORE
390,4,6:53.0,,J. Leuer misses 2-pt jump shot from 21 ft,88,89
391,4,6:51.0,Defensive rebound by R. Rubio,,88,89
392,4,6:42.0,Personal foul by J. Leuer,,88,89
393,4,6:42.0,K. Towns misses free throw 1 of 2,,88,89
394,4,6:42.0,Offensive rebound by Team,,88,89
395,4,6:42.0,,T. Chandler enters the game for J. Leuer,88,89
396,4,6:42.0,K. Towns makes free throw 2 of 2,,89,89
397,4,6:27.0,,B. Knight misses 3-pt jump shot from 24 ft,89,89
398,4,6:25.0,Defensive rebound by A. Wiggins,,89,89
399,4,6:15.0,T. Prince misses 3-pt jump shot from 24 ft,,89,89
400,4,6:13.0,,Defensive rebound by P. Tucker,89,89
401,4,6:05.0,,B. Knight misses 2-pt jump shot from 14 ft,89,89
402,4,6:03.0,,Offensive rebound by M. Teletović,89,89
403,4,6:03.0,,M. Teletović makes 2-pt layup from 1 ft,89,91
404,4,5:37.0,R. Rubio misses 3-pt jump shot from 25 ft,,89,91
405,4,5:35.0,,Defensive rebound by M. Teletović,89,91
406,4,5:23.0,,Turnover by B. Knight (bad pass; steal by R. Rubio),89,91
407,4,5:21.0,Shooting foul by D. Booker (drawn by Z. LaVine),,89,91
408,4,5:21.0,Official timeout,,89,91
409,4,5:21.0,S. Muhammad enters the game for T. Prince,,89,91
410,4,5:21.0,Z. LaVine misses free throw 1 of 2,,89,91
411,4,5:21.0,Offensive rebound by Team,,89,91
412,4,5:21.0,Z. LaVine makes free throw 2 of 2,,90,91
413,4,5:06.0,,M. Teletović makes 3-pt jump shot from 24 ft (assist by B. Knight),90,94
414,4,4:52.0,S. Muhammad misses 2-pt layup from 2 ft,,90,94
415,4,4:49.0,,Defensive rebound by P. Tucker,90,94
416,4,4:41.0,,B. Knight misses 3-pt jump shot from 25 ft,90,94
417,4,4:39.0,Defensive rebound by S. Muhammad,,90,94
418,4,4:27.0,K. Towns makes 2-pt jump shot from 20 ft (assist by R. Rubio),,92,94
419,4,4:11.0,,M. Teletović misses 3-pt jump shot from 25 ft,92,94
420,4,4:09.0,Defensive rebound by Team,,92,94
421,4,4:01.0,Shooting foul by B. Knight (drawn by R. Rubio),,92,94
422,4,4:01.0,R. Rubio makes free throw 1 of 2,,93,94
423,4,4:01.0,R. Rubio makes free throw 2 of 2,,94,94
424,4,3:44.0,,D. Booker misses 2-pt jump shot from 3 ft,94,94
425,4,3:42.0,,Offensive rebound by T. Chandler,94,94
426,4,3:42.0,,T. Chandler makes 2-pt dunk at rim,94,96
427,4,3:34.0,Z. LaVine misses 2-pt layup from 1 ft,,94,96
428,4,3:32.0,,Defensive rebound by M. Teletović,94,96
429,4,3:16.0,,B. Knight misses 3-pt jump shot from 23 ft,94,96
430,4,3:15.0,,Offensive rebound by M. Teletović,94,96
431,4,3:12.0,,Personal foul by Z. LaVine,94,96
432,4,3:07.0,,Turnover by D. Booker (bad pass; steal by R. Rubio),94,96
433,4,3:03.0,,Offensive charge foul by S. Muhammad (drawn by M. Teletović),94,96
434,4,3:03.0,Turnover by S. Muhammad (offensive foul),,94,96
435,4,2:44.0,,D. Booker misses 3-pt jump shot from 24 ft,94,96
436,4,2:41.0,,Offensive rebound by T. Chandler,94,96
437,4,2:21.0,,B. Knight misses 2-pt layup from 2 ft,94,96
438,4,2:20.0,,Offensive rebound by T. Chandler,94,96
439,4,2:20.0,,T. Chandler makes 2-pt dunk at rim,94,98
440,4,2:20.0,Minnesota full timeout,,94,98
441,4,2:20.0,,Phoenix full timeout,94,98
442,4,2:11.0,Shooting block foul by T. Chandler (drawn by K. Towns),,94,98
443,4,2:11.0,K. Towns misses free throw 1 of 2,,94,98
444,4,2:11.0,Offensive rebound by Team,,94,98
445,4,2:11.0,K. Towns makes free throw 2 of 2,,95,98
446,4,2:00.0,,Turnover by M. Teletović (bad pass),95,98
447,4,1:48.0,Z. LaVine makes 3-pt jump shot from 24 ft (assist by R. Rubio),,98,98
448,4,1:48.0,,Phoenix full timeout,98,98
449,4,1:36.0,,M. Teletović makes 3-pt jump shot from 25 ft (assist by D. Booker),98,101
450,4,1:22.0,K. Towns misses 2-pt jump shot from 19 ft,,98,101
451,4,1:20.0,,Defensive rebound by B. Knight,98,101
452,4,1:04.0,,M. Teletović misses 3-pt jump shot from 24 ft,98,101
453,4,1:02.0,Defensive rebound by Z. LaVine,,98,101
454,4,0:54.0,K. Towns misses 2-pt layup from 2 ft,,98,101
455,4,0:53.0,,Defensive rebound by P. Tucker,98,101
456,4,0:33.0,,B. Knight misses 3-pt jump shot from 24 ft,98,101
457,4,0:32.0,Defensive rebound by Team,,98,101
458,4,0:32.0,,Loose ball foul by T. Chandler,98,101
459,4,0:32.0,,A. Len enters the game for T. Chandler,98,101
460,4,0:32.0,K. Towns makes free throw 1 of 2,,99,101
461,4,0:32.0,T. Prince enters the game for S. Muhammad,,99,101
462,4,0:32.0,K. Towns makes free throw 2 of 2,,100,101
463,4,0:16.0,,Turnover by D. Booker (lost ball; steal by R. Rubio),100,101
464,4,0:13.0,Personal foul by D. Booker,,100,101
465,4,0:13.0,R. Rubio makes free throw 1 of 2,,101,101
466,4,0:13.0,R. Rubio makes free throw 2 of 2,,102,101
467,4,0:13.0,,Phoenix full timeout,102,101
468,4,0:09.0,,D. Booker makes 2-pt jump shot from 12 ft,102,103
469,4,0:09.0,,Shooting foul by Z. LaVine (drawn by D. Booker),102,103
470,4,0:09.0,,D. Booker makes free throw 1 of 1,102,104
471,4,0:09.0,Minnesota full timeout,,102,104
472,4,0:09.0,S. Muhammad enters the game for T. Prince,,102,104
473,4,0:05.0,A. Wiggins makes 2-pt layup from 1 ft,,104,104
474,4,0:05.0,,Phoenix full timeout,104,104
475,4,0:05.0,T. Prince enters the game for S. Muhammad,,104,104
476,4,0:01.0,,M. Teletović makes 3-pt jump shot from 26 ft,104,107
477,4,0:01.0,Minnesota full timeout,,104,107
478,4,0:01.0,S. Muhammad enters the game for T. Prince,,104,107
479,4,0:00.0,S. Muhammad misses 3-pt jump shot from 22 ft,,104,107
480,4,0:00.0,Offensive rebound by Team,,104,107
