,QUARTER,TIME_REMAINING,TORONTO_ACTION,WASHINGTON_ACTION,TORONTO_SCORE,WASHINGTON_SCORE
389,4,2:16.0,Turnover by D. DeRozan (bad pass),,76,80
390,4,1:58.0,,B. Beal misses 2-pt jump shot from 17 ft,76,80
391,4,1:57.0,Defensive rebound by K. Lowry,,76,80
392,4,1:51.0,D. DeRozan misses 2-pt jump shot from 9 ft (block by M. Gortat),,76,80
393,4,1:47.0,,Defensive rebound by R. Sessions,76,80
394,4,1:26.0,,R. Sessions misses 3-pt jump shot from 25 ft,76,80
395,4,1:26.0,Defensive rebound by D. Carroll,,76,80
396,4,1:19.0,K. Lowry makes 3-pt jump shot from 24 ft (assist by D. DeRozan),,79,80
397,4,1:05.0,,Turnover by B. Beal (lost ball; steal by K. Lowry),79,80
398,4,1:01.0,Turnover by K. Lowry (lost ball),,79,80
399,4,0:45.0,,R. Sessions misses 2-pt jump shot from 3 ft,79,80
400,4,0:44.0,,Offensive rebound by M. Gortat,79,80
401,4,0:43.0,,M. Gortat misses 2-pt layup from 2 ft,79,80
402,4,0:43.0,Defensive rebound by B. Biyombo,,79,80
403,4,0:43.0,Toronto full timeout,,79,80
404,4,0:36.0,D. DeRozan misses 2-pt jump shot from 15 ft,,79,80
405,4,0:35.0,Offensive rebound by K. Lowry,,79,80
406,4,0:16.0,K. Lowry misses 3-pt jump shot from 25 ft,,79,80
407,4,0:13.0,,Defensive rebound by R. Sessions,79,80
408,4,0:12.0,,Personal take foul by B. Biyombo (drawn by R. Sessions),79,80
409,4,0:10.0,,Personal take foul by D. Carroll (drawn by J. Wall),79,80
410,4,0:10.0,,J. Wall makes free throw 1 of 2,79,81
411,4,0:10.0,,J. Wall makes free throw 2 of 2,79,82
412,4,0:10.0,Toronto full timeout,,79,82
413,4,0:10.0,,G. Temple enters the game for R. Sessions,79,82
414,4,0:05.0,Shooting foul by M. Gortat (drawn by D. DeRozan),,79,82
415,4,0:05.0,D. DeRozan makes free throw 1 of 2,,80,82
416,4,0:05.0,,K. Humphries enters the game for G. Temple,80,82
417,4,0:05.0,D. DeRozan makes free throw 2 of 2,,81,82
418,4,0:05.0,,Washington full timeout,81,82
419,4,0:05.0,,J. Dudley enters the game for K. Humphries,81,82
420,4,0:05.0,,Washington full timeout,81,82
421,4,0:04.0,,Personal take foul by K. Lowry (drawn by J. Wall),81,82
422,4,0:04.0,,J. Wall misses free throw 1 of 2,81,82
423,4,0:04.0,,Offensive rebound by Team,81,82
424,4,0:04.0,L. Scola enters the game for C. Joseph,,81,82
425,4,0:04.0,,J. Wall misses free throw 2 of 2,81,82
426,4,0:04.0,Defensive rebound by D. DeRozan,,81,82
427,4,0:03.0,Toronto full timeout,,81,82
428,4,0:03.0,,R. Sessions enters the game for J. Dudley,81,82
429,4,0:03.0,,G. Temple enters the game for M. Gortat,81,82
430,4,0:03.0,C. Joseph enters the game for B. Biyombo,,81,82
431,4,0:00.0,C. Joseph makes 3-pt jump shot from 24 ft,,84,82
