,QUARTER,TIME_REMAINING,PHOENIX_ACTION,CHARLOTTE_ACTION,PHOENIX_SCORE,CHARLOTTE_SCORE
392,4,6:45.0,,A. Harrison misses 3-pt jump shot from 22 ft,74,115
393,4,6:43.0,,Offensive rebound by F. Kaminsky,74,115
394,4,6:41.0,,Personal foul by A. Goodwin (drawn by J. Gutiérrez),74,115
395,4,6:35.0,,T. Daniels misses 2-pt jump shot from 8 ft,74,115
396,4,6:34.0,Defensive rebound by P. Tucker,,74,115
397,4,6:28.0,Shooting foul by A. Harrison (drawn by A. Goodwin),,74,115
398,4,6:28.0,A. Goodwin makes free throw 1 of 2,,75,115
399,4,6:28.0,A. Goodwin makes free throw 2 of 2,,76,115
400,4,6:04.0,,T. Hansbrough misses 2-pt layup from 1 ft,76,115
401,4,6:02.0,,Offensive rebound by T. Hansbrough,76,115
402,4,5:58.0,,T. Daniels misses 2-pt jump shot from 19 ft,76,115
403,4,5:55.0,Defensive rebound by R. Price,,76,115
404,4,5:49.0,A. Goodwin misses 2-pt layup from 1 ft (block by T. Daniels),,76,115
405,4,5:47.0,Offensive rebound by A. Goodwin,,76,115
406,4,5:47.0,A. Goodwin misses 2-pt layup at rim,,76,115
407,4,5:44.0,,Defensive rebound by T. Hansbrough,76,115
408,4,5:39.0,,T. Daniels misses 3-pt jump shot from 25 ft,76,115
409,4,5:36.0,Defensive rebound by P. Tucker,,76,115
410,4,5:23.0,R. Price misses 3-pt jump shot from 25 ft,,76,115
411,4,5:22.0,Offensive rebound by R. Price,,76,115
412,4,5:22.0,Personal foul by F. Kaminsky (drawn by R. Price),,76,115
413,4,5:22.0,Official timeout,,76,115
414,4,5:22.0,J. Jenkins enters the game for A. Goodwin,,76,115
415,4,5:13.0,A. Len misses 2-pt layup from 2 ft (block by F. Kaminsky),,76,115
416,4,5:12.0,Offensive rebound by Team,,76,115
417,4,5:02.0,J. Jenkins makes 2-pt jump shot from 19 ft,,78,115
418,4,4:45.0,,F. Kaminsky misses 2-pt jump shot from 6 ft,78,115
419,4,4:43.0,Defensive rebound by A. Len,,78,115
420,4,4:35.0,J. Jenkins makes 2-pt jump shot from 6 ft,,80,115
421,4,4:24.0,,J. Gutiérrez makes 2-pt layup at rim,80,117
422,4,4:24.0,,Shooting foul by T. Chandler (drawn by J. Gutiérrez),80,117
423,4,4:24.0,,J. Gutiérrez makes free throw 1 of 1,80,118
424,4,4:08.0,A. Len misses 2-pt jump shot from 17 ft,,80,118
425,4,4:06.0,,Defensive rebound by T. Daniels,80,118
426,4,3:59.0,,Turnover by J. Gutiérrez (bad pass; steal by R. Price),80,118
427,4,3:44.0,P. Tucker misses 3-pt jump shot from 23 ft,,80,118
428,4,3:42.0,,Defensive rebound by T. Daniels,80,118
429,4,3:26.0,,F. Kaminsky makes 3-pt jump shot from 23 ft (assist by T. Daniels),80,121
430,4,3:16.0,J. Jenkins makes 2-pt layup from 1 ft,,82,121
431,4,3:16.0,Shooting foul by F. Kaminsky (drawn by J. Jenkins),,82,121
432,4,3:16.0,J. Jenkins misses free throw 1 of 1,,82,121
433,4,3:13.0,,Defensive rebound by F. Kaminsky,82,121
434,4,2:59.0,,Shooting foul by A. Len (drawn by T. Hansbrough),82,121
435,4,2:59.0,,Charlotte full timeout,82,121
436,4,2:59.0,,T. Hansbrough misses free throw 1 of 2,82,121
437,4,2:59.0,,Offensive rebound by Team,82,121
438,4,2:59.0,,T. Hansbrough makes free throw 2 of 2,82,122
439,4,2:46.0,A. Len makes 2-pt layup from 1 ft (assist by T. Chandler),,84,122
440,4,2:29.0,,Shooting foul by T. Chandler (drawn by A. Harrison),84,122
441,4,2:29.0,,A. Harrison makes free throw 1 of 2,84,123
442,4,2:29.0,,A. Harrison misses free throw 2 of 2,84,123
443,4,2:27.0,Defensive rebound by P. Tucker,,84,123
444,4,2:14.0,J. Jenkins makes 3-pt jump shot from 25 ft,,87,123
445,4,2:05.0,,Personal foul by R. Price (drawn by J. Gutiérrez),87,123
446,4,2:05.0,,J. Gutiérrez makes free throw 1 of 2,87,124
447,4,2:05.0,,J. Gutiérrez makes free throw 2 of 2,87,125
448,4,1:55.0,A. Len makes 2-pt dunk at rim (assist by J. Jenkins),,89,125
449,4,1:45.0,,A. Harrison misses 3-pt jump shot from 25 ft,89,125
450,4,1:43.0,,Offensive rebound by F. Kaminsky,89,125
451,4,1:41.0,,F. Kaminsky misses 2-pt jump shot from 5 ft,89,125
452,4,1:40.0,Defensive rebound by T. Chandler,,89,125
453,4,1:30.0,J. Jenkins misses 2-pt layup from 1 ft,,89,125
454,4,1:29.0,,Defensive rebound by T. Hansbrough,89,125
455,4,1:17.0,,F. Kaminsky misses 2-pt layup from 2 ft,89,125
456,4,1:15.0,Defensive rebound by A. Len,,89,125
457,4,1:10.0,Personal foul by T. Hansbrough (drawn by A. Len),,89,125
458,4,1:10.0,A. Len makes free throw 1 of 2,,90,125
459,4,1:10.0,A. Len misses free throw 2 of 2,,90,125
460,4,1:09.0,,Defensive rebound by F. Kaminsky,90,125
461,4,1:00.0,,Personal foul by P. Tucker (drawn by A. Harrison),90,125
462,4,1:00.0,,A. Harrison misses free throw 1 of 2,90,125
463,4,1:00.0,,Offensive rebound by Team,90,125
464,4,1:00.0,,A. Harrison makes free throw 2 of 2,90,126
465,4,0:42.0,R. Price makes 2-pt layup from 1 ft,,92,126
466,4,0:31.0,,T. Daniels misses 3-pt jump shot from 23 ft,92,126
467,4,0:30.0,,Offensive rebound by F. Kaminsky,92,126
468,4,0:26.0,,Turnover by J. Gutiérrez (bad pass),92,126
469,4,0:10.0,Turnover by A. Len (lost ball; steal by T. Hansbrough),,92,126
