,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,PORTLAND_ACTION,SACRAMENTO_SCORE,PORTLAND_SCORE
381,4,8:56.0,Sacramento full timeout,,78,98
382,4,8:39.0,Shooting foul by C. McCollum (drawn by D. Cousins),,78,98
383,4,8:39.0,D. Cousins misses free throw 1 of 2,,78,98
384,4,8:39.0,Offensive rebound by Team,,78,98
385,4,8:39.0,D. Cousins makes free throw 2 of 2,,79,98
386,4,8:16.0,,E. Davis makes 2-pt layup from 2 ft (assist by M. Leonard),79,100
387,4,8:08.0,R. Rondo makes 2-pt layup from 1 ft,,81,100
388,4,7:53.0,,Offensive foul by M. Leonard (drawn by D. Collison),81,100
389,4,7:53.0,,Turnover by M. Leonard (offensive foul),81,100
390,4,7:53.0,W. Cauley-Stein enters the game for Q. Acy,,81,100
391,4,7:39.0,D. Cousins misses 2-pt hook shot from 4 ft,,81,100
392,4,7:38.0,,Defensive rebound by G. Henderson,81,100
393,4,7:25.0,,C. McCollum makes 2-pt layup from 1 ft,81,102
394,4,7:17.0,Turnover by R. Rondo (bad pass; steal by G. Henderson),,81,102
395,4,7:08.0,,M. Leonard misses 3-pt jump shot from 24 ft,81,102
396,4,7:07.0,Defensive rebound by W. Cauley-Stein,,81,102
397,4,7:03.0,Turnover by D. Collison (bad pass),,81,102
398,4,6:45.0,,C. McCollum misses 2-pt jump shot from 4 ft (block by W. Cauley-Stein),81,102
399,4,6:44.0,Defensive rebound by W. Cauley-Stein,,81,102
400,4,6:43.0,Shooting foul by G. Henderson (drawn by M. Belinelli),,81,102
401,4,6:43.0,M. Belinelli makes free throw 1 of 2,,82,102
402,4,6:43.0,S. Curry enters the game for D. Cousins,,82,102
403,4,6:43.0,Q. Acy enters the game for R. Rondo,,82,102
404,4,6:43.0,O. Casspi enters the game for D. Collison,,82,102
405,4,6:43.0,,D. Lillard enters the game for C. McCollum,82,102
406,4,6:43.0,M. Belinelli makes free throw 2 of 2,,83,102
407,4,6:28.0,,G. Henderson makes 2-pt layup at rim (assist by D. Lillard),83,104
408,4,6:09.0,M. Belinelli misses 2-pt jump shot from 21 ft,,83,104
409,4,6:08.0,,Defensive rebound by M. Leonard,83,104
410,4,5:53.0,,D. Lillard misses 3-pt jump shot from 24 ft,83,104
411,4,5:52.0,Defensive rebound by O. Casspi,,83,104
412,4,5:40.0,O. Casspi makes 3-pt jump shot from 24 ft (assist by Q. Acy),,86,104
413,4,5:19.0,,A. Crabbe makes 2-pt layup from 2 ft (assist by D. Lillard),86,106
414,4,5:06.0,Personal foul by G. Henderson (drawn by O. Casspi),,86,106
415,4,5:06.0,Official timeout,,86,106
416,4,5:06.0,J. Anderson enters the game for M. Belinelli,,86,106
417,4,5:06.0,B. McLemore enters the game for O. Casspi,,86,106
418,4,5:06.0,,N. Vonleh enters the game for E. Davis,86,106
419,4,4:54.0,J. Anderson misses 2-pt jump shot from 20 ft,,86,106
420,4,4:54.0,Offensive rebound by Team,,86,106
421,4,4:54.0,Personal foul by N. Vonleh (drawn by Q. Acy),,86,106
422,4,4:53.0,Shooting foul by D. Lillard (drawn by S. Curry),,86,106
423,4,4:53.0,S. Curry misses free throw 1 of 3,,86,106
424,4,4:53.0,Offensive rebound by Team,,86,106
425,4,4:53.0,S. Curry makes free throw 2 of 3,,87,106
426,4,4:53.0,S. Curry makes free throw 3 of 3,,88,106
427,4,4:33.0,,G. Henderson misses 2-pt jump shot from 7 ft,88,106
428,4,4:32.0,,Offensive rebound by N. Vonleh,88,106
429,4,4:32.0,,N. Vonleh makes 2-pt layup at rim,88,108
430,4,4:10.0,S. Curry misses 3-pt jump shot from 24 ft,,88,108
431,4,4:09.0,,Defensive rebound by M. Leonard,88,108
432,4,3:46.0,,G. Henderson makes 2-pt jump shot from 14 ft,88,110
433,4,3:28.0,B. McLemore misses 2-pt layup from 2 ft,,88,110
434,4,3:27.0,Offensive rebound by W. Cauley-Stein,,88,110
435,4,3:27.0,W. Cauley-Stein misses 2-pt layup at rim,,88,110
436,4,3:26.0,Offensive rebound by B. McLemore,,88,110
437,4,3:22.0,Q. Acy makes 2-pt layup from 1 ft (assist by B. McLemore),,90,110
438,4,3:22.0,,Portland full timeout,90,110
439,4,3:22.0,,P. Connaughton enters the game for D. Lillard,90,110
440,4,3:22.0,,T. Frazier enters the game for A. Crabbe,90,110
441,4,3:22.0,,C. Kaman enters the game for M. Leonard,90,110
442,4,3:22.0,,M. Harkless enters the game for G. Henderson,90,110
443,4,3:08.0,,N. Vonleh misses 2-pt layup from 1 ft,90,110
444,4,3:07.0,,Offensive rebound by P. Connaughton,90,110
445,4,3:07.0,,P. Connaughton misses 2-pt layup at rim,90,110
446,4,3:05.0,,Offensive rebound by P. Connaughton,90,110
447,4,3:04.0,,Turnover by P. Connaughton (lost ball; steal by S. Curry),90,110
448,4,2:58.0,S. Curry makes 3-pt jump shot from 22 ft (assist by J. Anderson),,93,110
449,4,2:33.0,,C. Kaman makes 2-pt layup from 1 ft (assist by T. Frazier),93,112
450,4,2:19.0,S. Curry misses 2-pt layup from 2 ft,,93,112
451,4,2:18.0,,Defensive rebound by M. Harkless,93,112
452,4,2:02.0,,P. Connaughton misses 3-pt jump shot from 24 ft,93,112
453,4,2:02.0,Defensive rebound by Team,,93,112
454,4,2:02.0,,Loose ball foul by T. Frazier (drawn by W. Cauley-Stein),93,112
455,4,2:02.0,W. Cauley-Stein makes free throw 1 of 2,,94,112
456,4,2:02.0,W. Cauley-Stein makes free throw 2 of 2,,95,112
457,4,1:46.0,,C. Kaman misses 2-pt jump shot from 13 ft,95,112
458,4,1:45.0,Defensive rebound by B. McLemore,,95,112
459,4,1:38.0,J. Anderson misses 2-pt layup from 1 ft,,95,112
460,4,1:37.0,,Defensive rebound by P. Connaughton,95,112
461,4,1:23.0,,C. Kaman misses 2-pt jump shot from 15 ft (block by J. Anderson),95,112
462,4,1:22.0,,Offensive rebound by T. Frazier,95,112
463,4,1:20.0,,Turnover by C. Kaman (bad pass; steal by Q. Acy),95,112
464,4,1:19.0,Turnover by S. Curry (bad pass),,95,112
465,4,0:57.0,,C. Kaman misses 3-pt jump shot from 22 ft,95,112
466,4,0:56.0,Defensive rebound by S. Curry,,95,112
467,4,0:51.0,J. Anderson misses 3-pt jump shot from 25 ft,,95,112
468,4,0:48.0,,Defensive rebound by N. Vonleh,95,112
469,4,0:26.0,,T. Frazier misses 2-pt jump shot from 14 ft,95,112
470,4,0:25.0,Defensive rebound by Q. Acy,,95,112
471,4,0:15.0,S. Curry makes 2-pt layup from 1 ft,,97,112
