,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,GOLDEN STATE_ACTION,LA CLIPPERS_SCORE,GOLDEN STATE_SCORE
385,4,6:19.0,,Defensive rebound by A. Iguodala,98,95
386,4,6:15.0,,H. Barnes makes 2-pt dunk at rim (assist by A. Iguodala),98,97
387,4,5:48.0,P. Pierce misses 3-pt jump shot from 23 ft,,98,97
388,4,5:47.0,Offensive rebound by D. Jordan,,98,97
389,4,5:42.0,Shooting foul by D. Green (drawn by P. Pierce),,98,97
390,4,5:42.0,P. Pierce misses free throw 1 of 2,,98,97
391,4,5:42.0,Offensive rebound by Team,,98,97
392,4,5:42.0,J. Redick enters the game for J. Crawford,,98,97
393,4,5:42.0,P. Pierce makes free throw 2 of 2,,99,97
394,4,5:32.0,,S. Curry makes 3-pt jump shot from 24 ft,99,100
395,4,5:21.0,Personal foul by S. Curry (drawn by C. Paul),,99,100
396,4,5:21.0,,Technical foul by D. Green,99,100
397,4,5:21.0,Technical foul by C. Paul,,99,100
398,4,5:21.0,A. Rivers enters the game for P. Pierce,,99,100
399,4,5:06.0,Turnover by Team (shot clock),,99,100
400,4,5:03.0,,Personal foul by A. Rivers (drawn by H. Barnes),99,100
401,4,4:56.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by A. Iguodala),99,103
402,4,4:36.0,B. Griffin misses 2-pt jump shot from 11 ft,,99,103
403,4,4:34.0,Offensive rebound by B. Griffin,,99,103
404,4,4:34.0,B. Griffin makes 2-pt layup at rim,,101,103
405,4,4:26.0,,Offensive foul by D. Green (drawn by B. Griffin),101,103
406,4,4:26.0,,Turnover by D. Green (offensive foul),101,103
407,4,4:02.0,B. Griffin misses 2-pt jump shot from 8 ft,,101,103
408,4,4:02.0,,Defensive rebound by S. Curry,101,103
409,4,4:02.0,Loose ball foul by D. Jordan (drawn by D. Green),,101,103
410,4,3:51.0,,K. Thompson misses 2-pt jump shot from 9 ft,101,103
411,4,3:51.0,Defensive rebound by D. Jordan,,101,103
412,4,3:45.0,Personal foul by A. Iguodala (drawn by C. Paul),,101,103
413,4,3:45.0,C. Paul misses free throw 1 of 2,,101,103
414,4,3:45.0,Offensive rebound by Team,,101,103
415,4,3:45.0,C. Paul misses free throw 2 of 2,,101,103
416,4,3:44.0,,Defensive rebound by A. Iguodala,101,103
417,4,3:34.0,,S. Curry misses 2-pt jump shot from 16 ft,101,103
418,4,3:34.0,Defensive rebound by Team,,101,103
419,4,3:27.0,C. Paul makes 2-pt layup at rim (assist by D. Jordan),,103,103
420,4,3:11.0,,Turnover by H. Barnes (bad pass; steal by C. Paul),103,103
421,4,2:58.0,Official timeout,,103,103
422,4,2:51.0,J. Redick misses 3-pt jump shot from 26 ft,,103,103
423,4,2:51.0,,Defensive rebound by D. Green,103,103
424,4,2:36.0,,S. Curry makes 2-pt jump shot from 22 ft (assist by A. Iguodala),103,105
425,4,2:14.0,C. Paul misses 2-pt layup,,103,105
426,4,2:13.0,Offensive rebound by D. Jordan,,103,105
427,4,2:04.0,A. Rivers misses 3-pt jump shot from 24 ft,,103,105
428,4,2:03.0,,Defensive rebound by H. Barnes,103,105
429,4,1:54.0,,D. Green misses 3-pt jump shot from 25 ft,103,105
430,4,1:53.0,Defensive rebound by B. Griffin,,103,105
431,4,1:47.0,A. Rivers makes 2-pt layup from 1 ft (assist by C. Paul),,105,105
432,4,1:30.0,,A. Iguodala misses 3-pt jump shot from 25 ft,105,105
433,4,1:30.0,Defensive rebound by D. Jordan,,105,105
434,4,1:17.0,Shooting foul by A. Iguodala (drawn by D. Jordan),,105,105
435,4,1:17.0,D. Jordan misses free throw 1 of 2,,105,105
436,4,1:17.0,Offensive rebound by Team,,105,105
437,4,1:17.0,D. Jordan makes free throw 2 of 2,,106,105
438,4,1:08.0,,S. Curry makes 3-pt jump shot from 26 ft,106,108
439,4,0:54.0,C. Paul misses 2-pt jump shot from 9 ft,,106,108
440,4,0:53.0,Offensive rebound by D. Jordan,,106,108
441,4,0:53.0,D. Jordan misses 2-pt layup from 1 ft,,106,108
442,4,0:53.0,,Defensive rebound by Team,106,108
443,4,0:42.0,,Personal foul by A. Rivers (drawn by A. Iguodala),106,108
444,4,0:42.0,L. Stephenson enters the game for A. Rivers,,106,108
445,4,0:42.0,,A. Iguodala misses free throw 1 of 2,106,108
446,4,0:42.0,,Offensive rebound by Team,106,108
447,4,0:42.0,,A. Iguodala misses free throw 2 of 2,106,108
448,4,0:42.0,Defensive rebound by B. Griffin,,106,108
449,4,0:42.0,LA Clippers full timeout,,106,108
450,4,0:42.0,J. Crawford enters the game for L. Stephenson,,106,108
451,4,0:42.0,P. Pierce enters the game for D. Jordan,,106,108
452,4,0:20.0,C. Paul misses 3-pt jump shot from 26 ft,,106,108
453,4,0:20.0,,Defensive rebound by S. Curry,106,108
454,4,0:20.0,,Personal foul by B. Griffin (drawn by S. Curry),106,108
455,4,0:20.0,,S. Curry makes free throw 1 of 2,106,109
456,4,0:20.0,D. Jordan enters the game for J. Crawford,,106,109
457,4,0:20.0,,S. Curry makes free throw 2 of 2,106,110
458,4,0:20.0,LA Clippers full timeout,,106,110
459,4,0:20.0,J. Crawford enters the game for D. Jordan,,106,110
460,4,0:14.0,C. Paul makes 2-pt layup from 1 ft,,108,110
461,4,0:13.0,,Personal foul by B. Griffin (drawn by K. Thompson),108,110
462,4,0:13.0,,K. Thompson makes free throw 1 of 2,108,111
463,4,0:13.0,D. Jordan enters the game for J. Crawford,,108,111
464,4,0:13.0,,K. Thompson makes free throw 2 of 2,108,112
465,4,0:13.0,LA Clippers full timeout,,108,112
466,4,0:13.0,J. Crawford enters the game for D. Jordan,,108,112
467,4,0:13.0,W. Johnson enters the game for C. Paul,,108,112
468,4,0:04.0,J. Crawford misses 3-pt jump shot from 27 ft (block by K. Thompson),,108,112
469,4,0:03.0,,Defensive rebound by K. Thompson,108,112
