,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,NEW YORK_ACTION,CHARLOTTE_SCORE,NEW YORK_SCORE
388,4,1:22.0,K. Walker makes 3-pt jump shot from 25 ft,,105,95
389,4,1:14.0,,Personal foul by M. Williams,105,95
390,4,1:04.0,,C. Anthony makes 2-pt jump shot from 18 ft,105,97
391,4,0:50.0,K. Walker makes 2-pt layup from 2 ft,,107,97
392,4,0:50.0,Shooting foul by K. O'Quinn (drawn by K. Walker),,107,97
393,4,0:50.0,K. Walker makes free throw 1 of 1,,108,97
394,4,0:39.0,,A. Afflalo misses 3-pt jump shot from 24 ft,108,97
395,4,0:37.0,,Offensive rebound by C. Anthony,108,97
396,4,0:28.0,,C. Anthony misses 2-pt jump shot from 12 ft,108,97
397,4,0:26.0,Defensive rebound by C. Lee,,108,97
398,4,0:06.0,J. Lin makes 3-pt jump shot from 27 ft,,111,97
399,4,0:02.0,,Turnover by S. Vujačić (bad pass; steal by C. Zeller),111,97
